,Re,Im
1430904522.6130652,14.065186317707045,173.49302721874113
1431658291.4572864,14.533912192257546,176.4303731340177
1432412060.3015075,15.026736428831398,179.46733669165008
1433165829.1457286,15.545343599616999,182.60903823473143
1433919597.9899497,16.091568011231118,185.86095249141314
1434673366.8341708,16.66740993969904,189.22893951879888
1435427135.678392,17.275053952558352,192.71927891648346
1436180904.522613,17.91688962974169,196.33870771564045
1436934673.3668342,18.595535048070374,200.09446240772087
1437688442.2110553,19.313863457632237,203.9943256437358
1438442211.0552764,20.075033654283544,208.04667821367065
1439195979.8994975,20.882524643592518,212.26055700651963
1439949748.7437186,21.740175301302287,216.64571975828213
1440703517.5879397,22.652229868008746,221.2127175199497
1441457286.4321609,23.623390276505035,225.97297592409632
1442211055.276382,24.658876505972003,230.93888650097455
1442964824.120603,25.764496396249072,236.12390949834702
1443718592.9648242,26.946726648719803,241.5426898992679
1444472361.8090453,28.21280710135369,247.2111886161076
1445226130.6532664,29.5708508122233,253.14683117682614
1445979899.4974875,31.029973040516893,259.3686766198971
1446733668.3417087,32.60044290650359,265.8976097923444
1447487437.1859295,34.29386238002522,272.75656081502325
1448241206.0301507,36.12337834109758,279.9707561601732
1448994974.8743718,38.10393484177402,287.56800660085986
1449748743.718593,40.25257446304468,295.5790382668058
1450502512.562814,42.58879992014283,304.03787420841945
1451256281.407035,45.13500998005193,312.98227526627784
1452010050.2512562,47.91702752693297,322.45425071027256
1452763819.0954773,50.96474252970722,332.50065109375566
1453517587.9396985,54.312899123125334,343.173858111553
1454271356.7839196,58.00206454804976,354.53258899388516
1455025125.6281407,62.0798290577888,366.64283613285903
1455778894.4723618,66.60230113389409,379.57896620121744
1456532663.316583,71.63598294626848,393.4250068768568
1457286432.160804,77.26013904344168,408.2761531589226
1458040201.0050251,83.56980978555566,424.24052858090613
1458793969.8492463,90.67967439512239,441.44123827558843
1459547738.6934674,98.72904304651487,460.0187487312927
1460301507.5376885,107.88836245355225,480.1336193428705
1461055276.3819096,118.36776868439574,501.9695864995146
1461809045.2261307,130.42843479768783,525.7369492465298
1462562814.0703518,144.39776960219808,551.6761034376178
1463316582.914573,160.68997220329868,580.0608766476792
1464070351.758794,179.83410071367825,611.2009515942453
1464824120.6030152,202.51276654271123,645.4419880597442
1465577889.4472363,229.6159452945211,683.1607941384412
1466331658.2914572,262.3163527252117,724.7505508640678
1467085427.1356783,302.1754846915799,770.5866980048609
1467839195.9798994,351.2926285248204,820.9558122494543
1468592964.8241205,412.5118793274803,875.9141994228113
1469346733.6683416,489.7006276479236,935.0136731684454
1470100502.5125628,588.0954901701995,996.7785343687876
1470854271.3567839,714.6458654648454,1057.7264403548309
1471608040.201005,878.0887085782767,1110.5966126410779
1472361809.045226,1087.9793945130505,1141.3748579438898
1473115577.8894472,1350.818036074077,1125.14422763409
1473869346.7336683,1659.9904529019782,1023.151214448389
1474623115.5778894,1977.8346960912963,789.8443900096048
1475376884.4221106,2222.3727371741065,404.24533007087393
1476130653.2663317,2295.585871245954,-82.623951331022
1476884422.1105528,2161.4195825389506,-549.7056057187106
1477638190.954774,1882.5327256251455,-890.6361755251245
1478391959.798995,1559.212031450846,-1079.4927154352438
1479145728.6432161,1260.6833515636258,-1149.7550563698696
1479899497.4874372,1013.2493773325778,-1147.1393777387157
1480653266.3316584,817.947805368703,-1106.4577733907458
1481407035.1758795,666.543122455332,-1048.9833378082778
1482160804.0201006,549.4033048621469,-986.3267769847613
1482914572.8643217,458.22742107169165,-924.3519248162875
1483668341.7085428,386.56426818372273,-865.7739808160516
1484422110.552764,329.59985560471233,-811.659716418156
1485175879.396985,283.79178722946585,-762.2442759351923
1485929648.241206,246.53644569953227,-717.3636680039367
1486683417.085427,215.91009703421258,-676.6798167957352
1487437185.9296482,190.4792173846613,-639.7954827602
1488190954.7738693,169.16482159514123,-606.3111301098459
1488944723.6180904,151.1461343699891,-575.8513666324277
1489698492.4623115,135.79212613927893,-548.0755964593886
1490452261.3065326,122.61258568985045,-522.6806535624817
1491206030.1507537,111.22287827428681,-499.39953492528826
1491959798.9949749,101.31832947942348,-477.9984052635121
1492713567.839196,92.65542566083695,-458.2730015165054
1493467336.683417,85.0378817387332,-440.04500492309865
1494221105.5276382,78.3062160294607,-423.1586484860677
1494974874.3718593,72.32987562474636,-407.4776687610244
1495728643.2160804,67.00123410571464,-392.88262875347493
1496482412.0603015,62.230976421699324,-379.2685981967149
1497236180.9045227,57.9445207281849,-366.54315939138985
1497989949.7487438,54.079222128026856,-354.6247005481025
1498743718.592965,50.58217092175383,-343.4409583807774
1499497487.437186,47.40844650353009,-332.9277743773638
1500251256.281407,44.51972314874337,-323.0280330186913
1501005025.1256282,41.88314955197973,-313.69075433092996
1501758793.9698493,39.47044281196901,-304.8703170963265
1502512562.8140705,37.25715152541633,-296.5257926144758
1503266331.6582913,35.222053083361715,-288.62037203267096
1504020100.5025125,33.34665811376601,-281.12087295245306
1504773869.3467336,31.614800963187747,-273.9973133018905
1505527638.1909547,30.012299649232375,-267.22254238551403
1506281407.0351758,28.5266722017073,-260.7719206364659
1507035175.879397,27.14689900414237,-254.62304094283166
1507788944.723618,25.863222841834656,-248.75548554523655
1508542713.5678391,24.666980000290323,-243.1506134420676
1509296482.4120603,23.550457045675458,-237.79137402223736
1510050251.2562814,22.50676893667689,-232.6621433006316
1510804020.1005025,21.529754926074318,-227.74857967958616
1511557788.9447236,20.613889355849864,-223.03749661865783
1512311557.7889447,19.754204967769425,-218.51674998096718
1513065326.6331658,18.94622676872703,-214.17513814851748
1513819095.477387,18.185914827899637,-210.0023132723361
1514572864.321608,17.46961465748268,-205.98870225446123
1515326633.1658292,16.794014052664323,-202.1254362540454
1516080402.0100503,16.156105450206226,-198.40428767617465
1516834170.8542714,15.55315301582553,-194.81761374267336
1517587939.6984925,14.982663795264614,-191.35830586491164
1518341708.5427136,14.442362366980902,-188.0197441409554
1519095477.3869348,13.930168520266122,-184.7957563876215
1519849246.2311559,13.444177553955612,-181.68058119348785
1520603015.075377,12.982642850781744,-178.66883454354297
1521356783.919598,12.5439604324947,-175.755479622401
1522110552.7638192,12.12665524313941,-172.93579945108866
1522864321.6080403,11.729368943422244,-170.20537205419362
1523618090.4522612,11.35084902928719,-167.5600478905389
1524371859.2964823,10.989939113332312,-164.99592931180712
1525125628.1407034,10.64557022948911,-162.50935184111668
1525879396.9849246,10.316753039869994,-160.09686708721307
1526633165.8291457,10.00257083859924,-157.75522713109547
1527386934.6733668,9.702173260971804,-155.48137023990677
1528140703.517588,9.414770617990783,-153.2724077789587
1528894472.361809,9.139628786344588,-151.12561220708852
1529648241.2060301,8.876064592550904,-149.03840605245267
1530402010.0502512,8.623441637506687,-147.00835177732193
1531155778.8944724,8.381166514130555,-145.03314244947478
1531909547.7386935,8.148685376434656,-143.11059314687344
1532663316.5829146,7.925480823276672,-141.23863302938983
1533417085.4271357,7.711069064260471,-139.41529801828665
1534170854.2713568,7.504997339026573,-137.63872402998805
1534924623.115578,7.306841564386787,-135.90714071604253
1535678391.959799,7.116204186665243,-134.21886566570788
1536432160.8040202,6.932712219041704,-132.5722990320369
1537185929.6482413,6.756015445949444,-130.9659185458621
1537939698.4924624,6.585784778496745,-129.39827488551964
1538693467.3366835,6.421710746573183,-127.86798737321959
1539447236.1809046,6.263502114847412,-126.3737399714971
1540201005.0251255,6.110884611163627,-124.91427755575526
1540954773.8693466,5.963599757030053,-123.48840244098079
1541708542.7135677,5.821403790976959,-122.0949711427713
1542462311.5577888,5.684066676421395,-120.7328913543231
1543216080.40201,5.551371186599582,-119.40111912306489
1543969849.246231,5.423112059766012,-118.09865621154951
1544723618.0904522,5.299095218597245,-116.82454762885966
1545477386.9346733,5.179137048274782,-115.57787931986608
1546231155.7788944,5.063063728270848,-114.35777600067983
1546984924.6231155,4.950710613327345,-113.16339912964848
1547738693.4673367,4.8419216595329,-111.99394500413634
1548492462.3115578,4.736548891788573,-110.84864297411494
1549246231.155779,4.634451909287591,-109.72675376428202
1550000000.0,4.535497425948648,-108.62756789713394
