           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
                0             -2.9                0                0       -44956.992                0       -1.4030223                0       -1.2055166
              0.1             -2.9                0                0       -44953.449                0         -1543.48                0      -0.53456664
              0.2             -2.9                0                0       -44949.863                0        -3085.533                0      -0.34736133
              0.3             -2.9                0                0       -44924.602                0       -4637.7031                0        0.5364573
              0.4             -2.9                0                0       -44897.676                0       -6190.4932                0       0.58446735
              0.5             -2.9                0                0        -44868.68                0       -7740.1924                0    -0.0048942417
              0.6             -2.9                0                0       -44834.719                0       -9281.7676                0        -0.115426
              0.7             -2.9                0                0        -44800.77                0       -10821.809                0      -0.11195538
              0.8             -2.9                0                0       -44749.172                0       -12351.085                0      -0.18613094
              0.9             -2.9                0                0       -44688.293                0       -13874.154                0      -0.25078678
                1             -2.9                0                0       -44624.469                0       -15384.698                0      -0.26418439
              1.1             -2.9                0                0       -44557.793                0       -16885.791                0      -0.19729002
              1.2             -2.9                0                0       -44482.086                0        -18388.82                0      -0.18713015
              1.3             -2.9                0                0       -44394.352                0       -19894.814                0      -0.29993409
              1.4             -2.9                0                0       -44306.074                0        -21398.68                0      -0.27643353
              1.5             -2.9                0                0        -44215.57                0        -22878.52                0      -0.26199803
              1.6             -2.9                0                0       -44123.613                0       -24347.887                0      -0.25219345
              1.7             -2.9                0                0       -44007.586                0       -25800.846                0      -0.11667185
              1.8             -2.9                0                0       -43881.242                0       -27245.617                0     -0.068430409
              1.9             -2.9                0                0        -43754.57                0       -28688.221                0      -0.17429698
                2             -2.9                0                0       -43627.758                0       -30092.219                0      -0.10085886
              2.1             -2.9                0                0       -43500.938                0       -31490.838                0      -0.16095948
              2.2             -2.9                0                0       -43371.188                0       -32887.109                0      -0.26746622
              2.3             -2.9                0                0       -43225.527                0       -34283.922                0      0.055069268
              2.4             -2.9                0                0       -43078.793                0       -35661.062                0      -0.14658546
              2.5             -2.9                0                0       -42930.004                0       -37003.828                0      -0.65257335
              2.6             -2.9                0                0       -42761.336                0       -38330.867                0      -0.64664179
              2.7             -2.9                0                0       -42578.266                0       -39645.562                0      -0.30293182
              2.8             -2.9                0                0       -42395.152                0       -40952.133                0        0.2668592
              2.9             -2.9                0                0       -42212.719                0       -42211.352                0       0.15551741
                3             -2.9                0                0       -42029.469                0       -43465.723                0       0.04724855
              3.1             -2.9                0                0       -41845.406                0       -44715.258                0      -0.05794768
              3.2             -2.9                0                0       -41660.523                0       -45959.961                0      -0.16007149
              3.3             -2.9                0                0       -41471.766                0       -47197.391                0      -0.23274331
              3.4             -2.9                0                0       -41246.191                0       -48343.789                0      -0.17287496
              3.5             -2.9                0                0       -41020.652                0       -49481.992                0       -0.1430707
              3.6             -2.9                0                0       -40795.375                0       -50614.797                0     -0.090445444
              3.7             -2.9                0                0       -40570.371                0       -51742.219                0     -0.014998231
              3.8             -2.9                0                0       -40345.633                0       -52864.246                0      0.083269924
              3.9             -2.9                0                0       -40103.109                0       -53945.844                0      0.068756357
                4             -2.9                0                0       -39849.723                0       -54966.023                0      -0.15929224
              4.1             -2.9                0                0       -39599.812                0       -55970.359                0      -0.38117665
              4.2             -2.9                0                0       -39349.312                0       -56968.461                0      -0.51474148
              4.3             -2.9                0                0       -39098.219                0       -57960.344                0      -0.55998689
              4.4             -2.9                0                0       -38846.539                0        -58945.98                0      -0.51691228
              4.5             -2.9                0                0       -38561.004                0       -59855.125                0       0.39610755
              4.6             -2.9                0                0       -38285.227                0        -60721.57                0       0.28745368
              4.7             -2.9                0                0       -38009.188                0       -61580.926                0       0.20659679
              4.8             -2.9                0                0       -37732.902                0       -62433.199                0       0.15353666
              4.9             -2.9                0                0       -37456.367                0       -63278.387                0       0.12827381
                5             -2.9                0                0       -37158.562                0       -64083.672                0      -0.03317127
               -5             -2.8                0                0       -36054.141                0        64388.703                0       0.32126996
             -4.9             -2.8                0                0       -36325.641                0        63555.703                0       0.34099442
             -4.8             -2.8                0                0       -36599.535                0        62709.281                0       0.38426319
             -4.7             -2.8                0                0       -36873.184                0        61855.766                0       0.39973494
             -4.6             -2.8                0                0       -37146.574                0        60995.164                0       0.38740969
             -4.5             -2.8                0                0       -37419.711                0        60127.477                0       0.34728739
             -4.4             -2.8                0                0       -37673.949                0        59200.988                0       0.30286479
             -4.3             -2.8                0                0       -37922.645                0        58213.504                0       0.47865945
             -4.2             -2.8                0                0       -38170.758                0        57219.789                0       0.56613493
             -4.1             -2.8                0                0       -38418.273                0        56219.844                0       0.56529015
               -4             -2.8                0                0       -38665.195                0        55213.668                0       0.47612599
             -3.9             -2.8                0                0       -38910.258                0        54199.027                0       0.29781884
             -3.8             -2.8                0                0       -39124.559                0        53089.043                0       0.28310168
             -3.7             -2.8                0                0       -39341.289                0         51964.98                0       0.36170042
             -3.6             -2.8                0                0       -39558.332                0        50835.516                0       0.42788967
             -3.5             -2.8                0                0       -39775.676                0        49700.656                0       0.48166919
             -3.4             -2.8                0                0        -39993.32                0        48560.402                0       0.52303904
             -3.3             -2.8                0                0       -40191.957                0        47380.957                0       0.15153135
             -3.2             -2.8                0                0       -40381.633                0        46150.648                0      -0.20047398
             -3.1             -2.8                0                0       -40574.922                0        44903.984                0      -0.25029799
               -3             -2.8                0                0       -40767.379                0        43651.793                0      -0.29117855
             -2.9             -2.8                0                0        -40950.75                0         42394.75                0      -0.38172069
             -2.8             -2.8                0                0       -41130.312                0        41133.016                0      -0.49500522
             -2.7             -2.8                0                0       -41310.543                0        39829.438                0     -0.011239171
             -2.6             -2.8                0                0       -41458.594                0         38493.73                0       0.47370145
             -2.5             -2.8                0                0       -41604.727                0        37152.664                0        0.4493835
             -2.4             -2.8                0                0       -41751.883                0        35807.918                0      -0.10433351
             -2.3             -2.8                0                0       -41896.406                0        34424.578                0      -0.33851144
             -2.2             -2.8                0                0       -42040.223                0        33026.043                0      -0.17000383
             -2.1             -2.8                0                0       -42184.551                0        31624.621                0       0.19868436
               -2             -2.8                0                0        -42319.75                0        30222.301                0       0.41173697
             -1.9             -2.8                0                0       -42445.234                0        28814.734                0       0.40384027
             -1.8             -2.8                0                0       -42571.359                0        27370.504                0       0.37810212
             -1.7             -2.8                0                0       -42672.781                0        25909.262                0       0.36593154
             -1.6             -2.8                0                0        -42764.98                0        24440.527                0       0.29388005
             -1.5             -2.8                0                0       -42856.305                0        22969.404                0       0.18614011
             -1.4             -2.8                0                0       -42946.035                0        21486.148                0       0.15893357
             -1.3             -2.8                0                0       -43033.621                0        19980.793                0       0.26623273
             -1.2             -2.8                0                0       -43120.672                0        18473.307                0       0.23722728
             -1.1             -2.8                0                0        -43207.18                0        16963.686                0      0.071917102
               -1             -2.8                0                0       -43293.145                0        15451.931                0      -0.22969764
             -0.9             -2.8                0                0        -43359.23                0        13937.075                0      -0.28714389
             -0.8             -2.8                0                0       -43392.645                0        12397.835                0     -0.062703811
             -0.7             -2.8                0                0       -43426.078                0        10857.062                0      0.047733996
             -0.6             -2.8                0                0       -43459.516                0        9314.7559                0      0.044169463
             -0.5             -2.8                0                0       -43492.973                0         7770.916                0      -0.07339745
             -0.4             -2.8                0                0       -43521.625                0        6218.9473                0      -0.64421099
             -0.3             -2.8                0                0       -43548.281                0        4663.8853                0      -0.56707495
             -0.2             -2.8                0                0       -43574.938                0        3108.6597                0       0.45284423
             -0.1             -2.8                0                0       -43601.578                0        1553.2681                0        2.4155478
                0             -2.8                0                0       -43619.461                0       -1.8718618                0        -4.405056
              0.1             -2.8                0                0       -43601.578                0       -1553.2681                0       -2.4155478
              0.2             -2.8                0                0       -43574.938                0       -3108.6597                0      -0.45284423
              0.3             -2.8                0                0       -43548.281                0       -4663.8853                0       0.56707495
              0.4             -2.8                0                0       -43521.625                0       -6218.9473                0       0.64421099
              0.5             -2.8                0                0       -43492.973                0        -7770.916                0       0.07339745
              0.6             -2.8                0                0       -43459.516                0       -9314.7559                0     -0.044169463
              0.7             -2.8                0                0       -43426.078                0       -10857.062                0     -0.047733996
              0.8             -2.8                0                0       -43392.645                0       -12397.835                0      0.062703811
              0.9             -2.8                0                0        -43359.23                0       -13937.075                0       0.28714389
                1             -2.8                0                0       -43293.145                0       -15451.931                0       0.22969764
              1.1             -2.8                0                0        -43207.18                0       -16963.686                0     -0.071917102
              1.2             -2.8                0                0       -43120.672                0       -18473.307                0      -0.23722728
              1.3             -2.8                0                0       -43033.621                0       -19980.793                0      -0.26623273
              1.4             -2.8                0                0       -42946.035                0       -21486.148                0      -0.15893357
              1.5             -2.8                0                0       -42856.305                0       -22969.404                0      -0.18614011
              1.6             -2.8                0                0        -42764.98                0       -24440.527                0      -0.29388005
              1.7             -2.8                0                0       -42672.781                0       -25909.262                0      -0.36593154
              1.8             -2.8                0                0       -42571.359                0       -27370.504                0      -0.37810212
              1.9             -2.8                0                0       -42445.234                0       -28814.734                0      -0.40384027
                2             -2.8                0                0        -42319.75                0       -30222.301                0      -0.41173697
              2.1             -2.8                0                0       -42184.551                0       -31624.621                0      -0.19868436
              2.2             -2.8                0                0       -42040.223                0       -33026.043                0       0.17000383
              2.3             -2.8                0                0       -41896.406                0       -34424.578                0       0.33851144
              2.4             -2.8                0                0       -41751.883                0       -35807.918                0       0.10433351
              2.5             -2.8                0                0       -41604.727                0       -37152.664                0       -0.4493835
              2.6             -2.8                0                0       -41458.594                0        -38493.73                0      -0.47370145
              2.7             -2.8                0                0       -41310.543                0       -39829.438                0      0.011239171
              2.8             -2.8                0                0       -41130.312                0       -41133.016                0       0.49500522
              2.9             -2.8                0                0        -40950.75                0        -42394.75                0       0.38172069
                3             -2.8                0                0       -40767.379                0       -43651.793                0       0.29117855
              3.1             -2.8                0                0       -40574.922                0       -44903.984                0       0.25029799
              3.2             -2.8                0                0       -40381.633                0       -46150.648                0       0.20047398
              3.3             -2.8                0                0       -40191.957                0       -47380.957                0      -0.15153135
              3.4             -2.8                0                0        -39993.32                0       -48560.402                0      -0.52303904
              3.5             -2.8                0                0       -39775.676                0       -49700.656                0      -0.48166919
              3.6             -2.8                0                0       -39558.332                0       -50835.516                0      -0.42788967
              3.7             -2.8                0                0       -39341.289                0        -51964.98                0      -0.36170042
              3.8             -2.8                0                0       -39124.559                0       -53089.043                0      -0.28310168
              3.9             -2.8                0                0       -38910.258                0       -54199.027                0      -0.29781884
                4             -2.8                0                0       -38665.195                0       -55213.668                0      -0.47612599
              4.1             -2.8                0                0       -38418.273                0       -56219.844                0      -0.56529015
              4.2             -2.8                0                0       -38170.758                0       -57219.789                0      -0.56613493
              4.3             -2.8                0                0       -37922.645                0       -58213.504                0      -0.47865945
              4.4             -2.8                0                0       -37673.949                0       -59200.988                0      -0.30286479
              4.5             -2.8                0                0       -37419.711                0       -60127.477                0      -0.34728739
              4.6             -2.8                0                0       -37146.574                0       -60995.164                0      -0.38740969
              4.7             -2.8                0                0       -36873.184                0       -61855.766                0      -0.39973494
              4.8             -2.8                0                0       -36599.535                0       -62709.281                0      -0.38426319
              4.9             -2.8                0                0       -36325.641                0       -63555.703                0      -0.34099442
                5             -2.8                0                0       -36054.141                0       -64388.703                0      -0.32126996
               -5             -2.7                0                0       -34896.254                0        64636.918                0       0.39737767
             -4.9             -2.7                0                0        -35153.66                0         63828.52                0       0.12860547
             -4.8             -2.7                0                0        -35424.52                0        62980.766                0       0.24085376
             -4.7             -2.7                0                0       -35695.125                0        62125.914                0       0.32530543
             -4.6             -2.7                0                0        -35965.48                0        61263.988                0        0.3819598
             -4.5             -2.7                0                0       -36228.551                0        60382.625                0       0.43694595
             -4.4             -2.7                0                0       -36458.754                0        59437.887                0       0.24173136
             -4.3             -2.7                0                0       -36699.875                0        58459.828                0       0.24495311
             -4.2             -2.7                0                0        -36945.18                0        57464.527                0       0.41414928
             -4.1             -2.7                0                0       -37189.891                0        56463.004                0       0.49502486
               -4             -2.7                0                0       -37434.012                0         55455.25                0       0.48758084
             -3.9             -2.7                0                0       -37654.266                0        54399.777                0       0.45718321
             -3.8             -2.7                0                0       -37861.094                0        53308.559                0       0.16754797
             -3.7             -2.7                0                0       -38076.273                0        52183.273                0       0.29293317
             -3.6             -2.7                0                0       -38291.758                0         51052.57                0       0.40590906
             -3.5             -2.7                0                0       -38507.547                0        49916.484                0       0.50647503
             -3.4             -2.7                0                0       -38719.309                0        48767.438                0       0.55439889
             -3.3             -2.7                0                0       -38899.691                0        47558.742                0       0.14368615
             -3.2             -2.7                0                0       -39081.363                0        46340.578                0      -0.44805771
             -3.1             -2.7                0                0       -39271.605                0        45092.609                0      -0.57473826
               -3             -2.7                0                0       -39461.016                0        43839.113                0      -0.69247532
             -2.9             -2.7                0                0       -39649.586                0        42580.082                0      -0.80126905
             -2.8             -2.7                0                0       -39835.609                0        41312.719                0      -0.85027206
             -2.7             -2.7                0                0       -39985.438                0        39983.562                0      0.054643236
             -2.6             -2.7                0                0       -40128.902                0        38644.199                0       0.51199728
             -2.5             -2.7                0                0       -40273.398                0        37301.152                0       0.43995023
             -2.4             -2.7                0                0       -40418.926                0        35954.426                0      -0.16149616
             -2.3             -2.7                0                0       -40561.199                0         34564.93                0      -0.45410022
             -2.2             -2.7                0                0       -40703.172                0        33164.672                0      -0.43962014
             -2.1             -2.7                0                0       -40845.664                0         31761.52                0      -0.22495978
               -2             -2.7                0                0       -40988.656                0         30355.49                0       0.18987985
             -1.9             -2.7                0                0       -41123.758                0        28937.182                0       0.69167876
             -1.8             -2.7                0                0       -41217.066                0        27471.465                0       0.57345986
             -1.7             -2.7                0                0       -41309.508                0        26003.367                0       0.41955283
             -1.6             -2.7                0                0       -41401.078                0        24532.877                0       0.22995715
             -1.5             -2.7                0                0       -41491.773                0            23060                0     0.0046729967
             -1.4             -2.7                0                0       -41580.719                0        21573.359                0     -0.040325917
             -1.3             -2.7                0                0       -41667.625                0        20066.514                0       0.15077172
             -1.2             -2.7                0                0       -41753.984                0        18557.535                0       0.20556453
             -1.1             -2.7                0                0       -41839.812                0        17046.424                0       0.12405278
               -1             -2.7                0                0       -41907.738                0        15523.285                0      -0.26657555
             -0.9             -2.7                0                0       -41963.539                0        13985.002                0      -0.45901135
             -0.8             -2.7                0                0       -42013.949                0        12435.277                0     -0.097396605
             -0.7             -2.7                0                0       -42046.867                0        10892.238                0     0.0060060732
             -0.6             -2.7                0                0       -42079.801                0         9347.667                0    -0.0045935959
             -0.5             -2.7                0                0       -42112.754                0         7801.563                0      -0.12919565
             -0.4             -2.7                0                0       -42141.066                0        6247.3242                0       -0.6814611
             -0.3             -2.7                0                0       -42167.457                0        4689.9912                0      -0.57519937
             -0.2             -2.7                0                0       -42193.836                0        3132.4934                0       0.47384584
             -0.1             -2.7                0                0       -42212.871                0        1571.0862                0        1.8957574
                0             -2.7                0                0       -42216.219                0       -1.5826571                0       -2.6552806
              0.1             -2.7                0                0       -42212.871                0       -1571.0862                0       -1.8957574
              0.2             -2.7                0                0       -42193.836                0       -3132.4934                0      -0.47384584
              0.3             -2.7                0                0       -42167.457                0       -4689.9912                0       0.57519937
              0.4             -2.7                0                0       -42141.066                0       -6247.3242                0        0.6814611
              0.5             -2.7                0                0       -42112.754                0        -7801.563                0       0.12919565
              0.6             -2.7                0                0       -42079.801                0        -9347.667                0     0.0045935959
              0.7             -2.7                0                0       -42046.867                0       -10892.238                0    -0.0060060732
              0.8             -2.7                0                0       -42013.949                0       -12435.277                0      0.097396605
              0.9             -2.7                0                0       -41963.539                0       -13985.002                0       0.45901135
                1             -2.7                0                0       -41907.738                0       -15523.285                0       0.26657555
              1.1             -2.7                0                0       -41839.812                0       -17046.424                0      -0.12405278
              1.2             -2.7                0                0       -41753.984                0       -18557.535                0      -0.20556453
              1.3             -2.7                0                0       -41667.625                0       -20066.514                0      -0.15077172
              1.4             -2.7                0                0       -41580.719                0       -21573.359                0      0.040325917
              1.5             -2.7                0                0       -41491.773                0           -23060                0    -0.0046729967
              1.6             -2.7                0                0       -41401.078                0       -24532.877                0      -0.22995715
              1.7             -2.7                0                0       -41309.508                0       -26003.367                0      -0.41955283
              1.8             -2.7                0                0       -41217.066                0       -27471.465                0      -0.57345986
              1.9             -2.7                0                0       -41123.758                0       -28937.182                0      -0.69167876
                2             -2.7                0                0       -40988.656                0        -30355.49                0      -0.18987985
              2.1             -2.7                0                0       -40845.664                0        -31761.52                0       0.22495978
              2.2             -2.7                0                0       -40703.172                0       -33164.672                0       0.43962014
              2.3             -2.7                0                0       -40561.199                0        -34564.93                0       0.45410022
              2.4             -2.7                0                0       -40418.926                0       -35954.426                0       0.16149616
              2.5             -2.7                0                0       -40273.398                0       -37301.152                0      -0.43995023
              2.6             -2.7                0                0       -40128.902                0       -38644.199                0      -0.51199728
              2.7             -2.7                0                0       -39985.438                0       -39983.562                0     -0.054643236
              2.8             -2.7                0                0       -39835.609                0       -41312.719                0       0.85027206
              2.9             -2.7                0                0       -39649.586                0       -42580.082                0       0.80126905
                3             -2.7                0                0       -39461.016                0       -43839.113                0       0.69247532
              3.1             -2.7                0                0       -39271.605                0       -45092.609                0       0.57473826
              3.2             -2.7                0                0       -39081.363                0       -46340.578                0       0.44805771
              3.3             -2.7                0                0       -38899.691                0       -47558.742                0      -0.14368615
              3.4             -2.7                0                0       -38719.309                0       -48767.438                0      -0.55439889
              3.5             -2.7                0                0       -38507.547                0       -49916.484                0      -0.50647503
              3.6             -2.7                0                0       -38291.758                0        -51052.57                0      -0.40590906
              3.7             -2.7                0                0       -38076.273                0       -52183.273                0      -0.29293317
              3.8             -2.7                0                0       -37861.094                0       -53308.559                0      -0.16754797
              3.9             -2.7                0                0       -37654.266                0       -54399.777                0      -0.45718321
                4             -2.7                0                0       -37434.012                0        -55455.25                0      -0.48758084
              4.1             -2.7                0                0       -37189.891                0       -56463.004                0      -0.49502486
              4.2             -2.7                0                0        -36945.18                0       -57464.527                0      -0.41414928
              4.3             -2.7                0                0       -36699.875                0       -58459.828                0      -0.24495311
              4.4             -2.7                0                0       -36458.754                0       -59437.887                0      -0.24173136
              4.5             -2.7                0                0       -36228.551                0       -60382.625                0      -0.43694595
              4.6             -2.7                0                0        -35965.48                0       -61263.988                0       -0.3819598
              4.7             -2.7                0                0       -35695.125                0       -62125.914                0      -0.32530543
              4.8             -2.7                0                0        -35424.52                0       -62980.766                0      -0.24085376
              4.9             -2.7                0                0        -35153.66                0        -63828.52                0      -0.12860547
                5             -2.7                0                0       -34896.254                0       -64636.918                0      -0.39737767
               -5             -2.6                0                0       -33734.453                0        64884.395                0       0.38794339
             -4.9             -2.6                0                0        -33983.66                0        64086.402                0     -0.080612749
             -4.8             -2.6                0                0       -34245.164                0        63251.562                0      -0.22557177
             -4.7             -2.6                0                0       -34512.738                0        62395.391                0     -0.072139874
             -4.6             -2.6                0                0       -34780.055                0        61532.133                0      0.053494148
             -4.5             -2.6                0                0        -35017.23                0        60608.719                0       0.40517017
             -4.4             -2.6                0                0       -35244.625                0        59662.793                0       0.29174525
             -4.3             -2.6                0                0       -35473.148                0        58705.801                0      -0.27549744
             -4.2             -2.6                0                0       -35715.648                0        57708.914                0     -0.024580494
             -4.1             -2.6                0                0       -35957.555                0        56705.812                0       0.13801575
               -4             -2.6                0                0       -36191.047                0        55682.281                0       0.30360091
             -3.9             -2.6                0                0       -36394.953                0        54600.398                0       0.48265371
             -3.8             -2.6                0                0       -36598.055                0         53512.59                0       0.18690149
             -3.7             -2.6                0                0       -36806.621                0        52401.168                0     -0.015782006
             -3.6             -2.6                0                0       -37020.555                0        51269.242                0       0.14398059
             -3.5             -2.6                0                0       -37234.789                0        50131.922                0       0.29133317
             -3.4             -2.6                0                0       -37424.074                0        48945.871                0       0.37795377
             -3.3             -2.6                0                0       -37601.949                0        47735.891                0       0.19504057
             -3.2             -2.6                0                0       -37779.363                0        46521.062                0       -0.2786386
             -3.1             -2.6                0                0       -37963.391                0        45280.758                0      -0.62174922
               -3             -2.6                0                0        -38149.75                0        44025.949                0      -0.81634283
             -2.9             -2.6                0                0       -38335.277                0        42765.617                0       -1.0019933
             -2.8             -2.6                0                0       -38494.891                0        41458.316                0      -0.54946846
             -2.7             -2.6                0                0       -38645.457                0        40130.441                0       0.16575925
             -2.6             -2.6                0                0       -38793.164                0         38794.32                0       0.74404979
             -2.5             -2.6                0                0       -38936.023                0        37449.297                0       0.62427354
             -2.4             -2.6                0                0       -39079.918                0         36100.59                0     -0.024901861
             -2.3             -2.6                0                0       -39219.914                0        34704.977                0      -0.40183634
             -2.2             -2.6                0                0       -39360.039                0        33302.988                0       -0.5413841
             -2.1             -2.6                0                0       -39500.688                0        31898.117                0      -0.48075193
               -2             -2.6                0                0       -39621.941                0        30479.273                0       0.25695521
             -1.9             -2.6                0                0       -39730.996                0        29041.863                0       0.66702974
             -1.8             -2.6                0                0       -39837.242                0        27571.504                0       0.60462332
             -1.7             -2.6                0                0       -39940.965                0        26097.188                0       0.36756462
             -1.6             -2.6                0                0       -40031.902                0        24624.941                0      0.060424473
             -1.5             -2.6                0                0       -40121.969                0        23150.311                0      -0.28240412
             -1.4             -2.6                0                0       -40210.125                0        21660.314                0      -0.32134578
             -1.3             -2.6                0                0       -40296.344                0        20151.977                0      -0.04644959
