           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              0.6              0.3                0       -286.88422                0        1022.6126                0        7847.3486                0
              0.7              0.3                0       -509.65442                0        1025.7317                0        4498.4385                0
              0.8              0.3                0       -99.991974                0        1044.3877                0       -6034.0444                0
              0.9              0.3                0        471.98792                0        1244.4451                0       -27089.023                0
                1              0.3                0        7.2324524                0        881.67157                0       -56884.828                0
              1.1              0.3                0       -585.09045                0        732.37781                0       -97777.477                0
              1.2              0.3                0        -612.5802                0        872.08557                0       -150266.14                0
              1.3              0.3                0        86.360764                0        1545.1841                0       -216577.44                0
              1.4              0.3                0        1963.5603                0        3051.1604                0       -315991.38                0
              1.5              0.3                0        2956.5017                0        2815.9097                0       -436069.31                0
              1.6              0.3                0        801.31812                0         3394.011                0       -582433.06                0
              1.7              0.3                0       -393.77045                0        3248.5618                0        -756855.5                0
              1.8              0.3                0       -628.76465                0         2379.564                0        -959336.5                0
              1.9              0.3                0        780.10809                0        3503.6929                0       -1204261.2                0
                2              0.3                0        2635.8982                0        4136.3076                0       -1493365.2                0
              2.1              0.3                0        2379.0581                0        2448.0522                0       -1823979.1                0
              2.2              0.3                0        706.53705                0        1628.1117                0         -2198986                0
              2.3              0.3                0       -834.14856                0        1986.6343                0       -2613728.2                0
              2.4              0.3                0       -2205.6694                0        3551.7053                0       -3068487.2                0
              2.5              0.3                0        1181.4905                0        7136.3936                0       -3603382.2                0
              2.6              0.3                0        4136.6089                0        6236.5103                0       -4185032.5                0
              2.7              0.3                0        2523.4214                0        4812.8188                0         -4828974                0
              2.8              0.3                0        376.57715                0        4786.3979                0         -5522971                0
              2.9              0.3                0       -2272.7532                0        6149.2974                0       -6266922.5                0
                3              0.3                0       -2063.4873                0        9305.3125                0         -7080124                0
              3.1              0.3                0        1653.7799                0        9676.7793                0         -7968164                0
              3.2              0.3                0        3223.1287                0        8267.1064                0         -8914639                0
              3.3              0.3                0        2263.3757                0        8593.0615                0         -9921876                0
              3.4              0.3                0           807.37                0        7471.8154                0        -10981770                0
              3.5              0.3                0         -1144.88                0        4903.3726                0        -12094313                0
              3.6              0.3                0        773.66876                0        7609.4873                0        -13289910                0
              3.7              0.3                0        2537.7163                0        6528.4082                0        -14537003                0
              3.8              0.3                0        2605.3076                0        4620.4951                0        -15844190                0
              3.9              0.3                0         1740.791                0         3588.158                0        -17195806                0
                4              0.3                0        74.713257                0        3226.0005                0        -18589864                0
              4.1              0.3                0       -1090.1526                0          4627.04                0        -20035336                0
              4.2              0.3                0        328.91089                0        5869.4629                0        -21533256                0
              4.3              0.3                0       -48.347046                0        4348.1665                0        -23069234                0
              4.4              0.3                0        -5618.748                0        5885.2988                0        -24646588                0
              4.5              0.3                0       -12132.686                0        10946.785                0        -26249950                0
              4.6              0.3                0       -19590.162                0        19532.629                0        -27879318                0
              4.7              0.3                0       -9787.4404                0        34421.125                0        -29509696                0
              4.8              0.3                0        5500.7456                0        29188.529                0        -31164432                0
              4.9              0.3                0        5063.0264                0        16444.131                0        -32792934                0
                5              0.3                0       -860.77588                0        13021.807                0        -34420448                0
               -5              0.4                0        413.94629                0        14080.069                0        -33748256                0
             -4.9              0.4                0       -1822.4834                0        17687.848                0        -32130094                0
             -4.8              0.4                0       -3302.4717                0        29424.086                0        -30526238                0
             -4.7              0.4                0        9566.8271                0        32453.896                0        -28899768                0
             -4.6              0.4                0        10029.144                0        18926.576                0        -27267608                0
             -4.5              0.4                0        6511.5664                0        8919.9229                0        -25658732                0
             -4.4              0.4                0        3937.5266                0        2437.6279                0        -24075866                0
             -4.3              0.4                0        2307.0232                0       -520.30872                0        -22519002                0
             -4.2              0.4                0        1778.8053                0       -93.211182                0        -20988738                0
             -4.1              0.4                0        2214.6472                0       -906.34399                0        -19502800                0
               -4              0.4                0        164.74069                0       -653.66272                0        -18081672                0
             -3.9              0.4                0       -1083.6036                0         269.1969                0        -16702990                0
             -3.8              0.4                0       -1530.3856                0        1862.2352                0        -15366751                0
             -3.7              0.4                0       -1175.6044                0        4125.4502                0        -14072963                0
             -3.6              0.4                0        650.87311                0        5056.6587                0        -12827471                0
             -3.5              0.4                0        464.85776                0        7247.8438                0        -11665548                0
             -3.4              0.4                0        -660.3205                0        10361.728                0        -10569596                0
             -3.3              0.4                0       -1289.2512                0        12028.415                0         -9526296                0
             -3.2              0.4                0       -1421.9315                0        12247.897                0         -8535652                0
             -3.1              0.4                0       -1058.3628                0        11020.176                0         -7597658                0
               -3              0.4                0        2783.0903                0        10123.796                0         -6723083                0
             -2.9              0.4                0        952.62769                0        6646.8081                0       -5945869.5                0
             -2.8              0.4                0        -375.3584                0        4559.1328                0         -5218606                0
             -2.7              0.4                0       -1200.8618                0        3860.7761                0         -4541296                0
             -2.6              0.4                0       -1523.8882                0        4551.7397                0       -3913936.5                0
             -2.5              0.4                0        270.16559                0        4890.5015                0         -3337420                0
             -2.4              0.4                0        1584.0212                0        1793.0631                0       -2837476.2                0
             -2.3              0.4                0        600.69269                0       -41.240875                0       -2398544.2                0
             -2.2              0.4                0       -514.46509                0       -697.07947                0       -1999348.9                0
             -2.1              0.4                0       -1761.4576                0       -174.45346                0       -1639888.8                0
               -2              0.4                0       -3140.2783                0        1526.6294                0       -1320165.4                0
             -1.9              0.4                0       -1231.7343                0        675.64697                0       -1038680.4                0
             -1.8              0.4                0       -75.921051                0        2263.4084                0       -820659.81                0
             -1.7              0.4                0        119.79871                0        3127.6199                0       -630698.25                0
             -1.6              0.4                0       -644.57581                0        3268.2825                0       -468795.12                0
             -1.5              0.4                0       -2369.0444                0        2685.3943                0       -334950.88                0
             -1.4              0.4                0       -3485.0938                0        1564.0715                0       -225754.75                0
             -1.3              0.4                0       -1511.4791                0        402.76309                0       -143468.55                0
             -1.2              0.4                0       -324.53387                0        149.36343                0       -88048.977                0
             -1.1              0.4                0        297.58041                0         184.9664                0       -44225.402                0
               -1              0.4                0        354.86096                0        509.57062                0       -11997.789                0
             -0.9              0.4                0       -152.69193                0        1123.1764                0        8633.8184                0
             -0.8              0.4                0        421.34091                0        851.65222                0        24310.568                0
             -0.7              0.4                0        472.92511                0        1743.4402                0        25962.785                0
             -0.6              0.4                0        306.78934                0        1296.5129                0         24380.24                0
             -0.5              0.4                0       -81.783981                0       -120.13445                0        19515.254                0
             -0.4              0.4                0       -271.51791                0       -373.86139                0        13585.703                0
             -0.3              0.4                0       -537.99847                0       -384.07318                0        5502.6646                0
             -0.2              0.4                0       -242.33777                0       -377.67255                0       -232.48328                0
             -0.1              0.4                0        452.27911                0        -287.8797                0       -2246.3213                0
                0              0.4                0       -879.59711                0       -328.61829                0       -3459.7336                0
              0.1              0.4                0       -452.27911                0        -287.8797                0       -2246.3213                0
              0.2              0.4                0        242.33777                0       -377.67255                0       -232.48328                0
              0.3              0.4                0        537.99847                0       -384.07318                0        5502.6646                0
              0.4              0.4                0        271.51791                0       -373.86139                0        13585.703                0
              0.5              0.4                0        81.783981                0       -120.13445                0        19515.254                0
              0.6              0.4                0       -306.78934                0        1296.5129                0         24380.24                0
              0.7              0.4                0       -472.92511                0        1743.4402                0        25962.785                0
              0.8              0.4                0       -421.34091                0        851.65222                0        24310.568                0
              0.9              0.4                0        152.69193                0        1123.1764                0        8633.8184                0
                1              0.4                0       -354.86096                0        509.57062                0       -11997.789                0
              1.1              0.4                0       -297.58041                0         184.9664                0       -44225.402                0
              1.2              0.4                0        324.53387                0        149.36343                0       -88048.977                0
              1.3              0.4                0        1511.4791                0        402.76309                0       -143468.55                0
              1.4              0.4                0        3485.0938                0        1564.0715                0       -225754.75                0
              1.5              0.4                0        2369.0444                0        2685.3943                0       -334950.88                0
              1.6              0.4                0        644.57581                0        3268.2825                0       -468795.12                0
              1.7              0.4                0       -119.79871                0        3127.6199                0       -630698.25                0
              1.8              0.4                0        75.921051                0        2263.4084                0       -820659.81                0
              1.9              0.4                0        1231.7343                0        675.64697                0       -1038680.4                0
                2              0.4                0        3140.2783                0        1526.6294                0       -1320165.4                0
              2.1              0.4                0        1761.4576                0       -174.45346                0       -1639888.8                0
              2.2              0.4                0        514.46509                0       -697.07947                0       -1999348.9                0
              2.3              0.4                0       -600.69269                0       -41.240875                0       -2398544.2                0
              2.4              0.4                0       -1584.0212                0        1793.0631                0       -2837476.2                0
              2.5              0.4                0       -270.16559                0        4890.5015                0         -3337420                0
              2.6              0.4                0        1523.8882                0        4551.7397                0       -3913936.5                0
              2.7              0.4                0        1200.8618                0        3860.7761                0         -4541296                0
              2.8              0.4                0         375.3584                0        4559.1328                0         -5218606                0
              2.9              0.4                0       -952.62769                0        6646.8081                0       -5945869.5                0
                3              0.4                0       -2783.0903                0        10123.796                0         -6723083                0
              3.1              0.4                0        1058.3628                0        11020.176                0         -7597658                0
              3.2              0.4                0        1421.9315                0        12247.897                0         -8535652                0
              3.3              0.4                0        1289.2512                0        12028.415                0         -9526296                0
              3.4              0.4                0         660.3205                0        10361.728                0        -10569596                0
              3.5              0.4                0       -464.85776                0        7247.8438                0        -11665548                0
              3.6              0.4                0       -650.87311                0        5056.6587                0        -12827471                0
              3.7              0.4                0        1175.6044                0        4125.4502                0        -14072963                0
              3.8              0.4                0        1530.3856                0        1862.2352                0        -15366751                0
              3.9              0.4                0        1083.6036                0         269.1969                0        -16702990                0
                4              0.4                0       -164.74069                0       -653.66272                0        -18081672                0
              4.1              0.4                0       -2214.6472                0       -906.34399                0        -19502800                0
              4.2              0.4                0       -1778.8053                0       -93.211182                0        -20988738                0
              4.3              0.4                0       -2307.0232                0       -520.30872                0        -22519002                0
              4.4              0.4                0       -3937.5266                0        2437.6279                0        -24075866                0
              4.5              0.4                0       -6511.5664                0        8919.9229                0        -25658732                0
              4.6              0.4                0       -10029.144                0        18926.576                0        -27267608                0
              4.7              0.4                0       -9566.8271                0        32453.896                0        -28899768                0
              4.8              0.4                0        3302.4717                0        29424.086                0        -30526238                0
              4.9              0.4                0        1822.4834                0        17687.848                0        -32130094                0
                5              0.4                0       -413.94629                0        14080.069                0        -33748256                0
               -5              0.5                0       -850.91101                0        807.08716                0        -32885558                0
             -4.9              0.5                0        437.94055                0        4486.7744                0        -31276860                0
             -4.8              0.5                0        2483.2354                0        16294.914                0        -29682466                0
             -4.7              0.5                0        1793.7275                0        27109.318                0        -28076712                0
             -4.6              0.5                0         12.34552                0        13458.617                0        -26462316                0
             -4.5              0.5                0       -825.49933                0        3332.2693                0        -24873928                0
             -4.4              0.5                0       -719.80664                0       -3269.7185                0        -23311544                0
             -4.3              0.5                0        329.42337                0       -6347.3525                0        -21775164                0
             -4.2              0.5                0        2322.2026                0       -5900.6187                0        -20264784                0
             -4.1              0.5                0        2140.4912                0       -7884.5557                0        -18811430                0
               -4              0.5                0        433.25766                0        -7435.501                0        -17408156                0
             -3.9              0.5                0       -472.41367                0       -6316.2695                0        -16047328                0
             -3.8              0.5                0       -576.52167                0       -4526.8555                0        -14728944                0
             -3.7              0.5                0        120.93391                0        -2067.269                0        -13453010                0
             -3.6              0.5                0       -1842.9285                0        1102.1567                0        -12235560                0
             -3.5              0.5                0       -2360.6104                0        5506.1416                0        -11106439                0
             -3.4              0.5                0        -1761.027                0        8573.2305                0        -10029889                0
             -3.3              0.5                0       -665.19299                0        10193.121                0         -9005991                0
             -3.2              0.5                0        926.88763                0        10365.809                0         -8034748                0
             -3.1              0.5                0        3015.2217                0         9091.292                0         -7116156                0
               -3              0.5                0       -532.24695                0        6742.2568                0       -6279082.5                0
             -2.9              0.5                0       -989.44446                0        2838.4856                0         -5521651                0
             -2.8              0.5                0       -944.16248                0        324.02429                0         -4814169                0
             -2.7              0.5                0       -396.40149                0       -801.11566                0       -4156641.8                0
             -2.6              0.5                0        653.84131                0       -536.93951                0       -3549064.5                0
             -2.5              0.5                0        1719.0485                0        687.24023                0       -2994944.5                0
             -2.4              0.5                0        1138.6692                0       -1855.2155                0       -2529634.2                0
             -2.3              0.5                0        515.03711                0       -3849.0562                0       -2109746.5                0
             -2.2              0.5                0       -240.42531                0       -4664.4307                0       -1729595.8                0
             -2.1              0.5                0       -1127.7212                0       -4301.3438                0       -1389180.2                0
               -2              0.5                0       -2146.8467                0       -2759.7954                0       -1088501.1                0
             -1.9              0.5                0       -2367.8179                0       -595.54938                0       -840915.94                0
             -1.8              0.5                0        -849.9696                0        753.44031                0       -638039.94                0
             -1.7              0.5                0       -292.21597                0        1378.8794                0       -463222.78                0
             -1.6              0.5                0       -694.55591                0        1280.7693                0       -316464.25                0
             -1.5              0.5                0       -2056.9907                0        459.10834                0       -197764.45                0
             -1.4              0.5                0       -4181.1274                0       -875.97211                0       -107414.02                0
             -1.3              0.5                0       -2701.4663                0       -765.41351                0       -47939.891                0
             -1.2              0.5                0       -1229.6262                0       -993.12866                0       -3211.4219                0
             -1.1              0.5                0       -352.04541                0       -947.53717                0        29732.441                0
               -1              0.5                0       -68.725121                0       -628.63898                0        50891.609                0
             -0.9              0.5                0        -379.6658                0        -36.43346                0        60266.125                0
             -0.8              0.5                0       -321.96741                0        759.77411                0        55017.195                0
             -0.7              0.5                0       -264.32462                0        1318.6851                0        50646.805                0
             -0.6              0.5                0       -226.15761                0        941.72284                0        42173.832                0
             -0.5              0.5                0       -194.10712                0       -199.33342                0        30146.699                0
             -0.4              0.5                0       -114.30597                0       -159.78154                0        19566.344                0
             -0.3              0.5                0        -460.8653                0       -374.07074                0        6938.4429                0
             -0.2              0.5                0       -217.41341                0       -622.01935                0       -2019.5344                0
             -0.1              0.5                0        872.49158                0       -702.42444                0       -6442.9604                0
                0              0.5                0        -1990.526                0       -755.41833                0       -7998.5269                0
              0.1              0.5                0       -872.49158                0       -702.42444                0       -6442.9604                0
              0.2              0.5                0        217.41341                0       -622.01935                0       -2019.5344                0
              0.3              0.5                0         460.8653                0       -374.07074                0        6938.4429                0
              0.4              0.5                0        114.30597                0       -159.78154                0        19566.344                0
              0.5              0.5                0        194.10712                0       -199.33342                0        30146.699                0
              0.6              0.5                0        226.15761                0        941.72284                0        42173.832                0
              0.7              0.5                0        264.32462                0        1318.6851                0        50646.805                0
              0.8              0.5                0        321.96741                0        759.77411                0        55017.195                0
              0.9              0.5                0         379.6658                0        -36.43346                0        60266.125                0
                1              0.5                0        68.725121                0       -628.63898                0        50891.609                0
              1.1              0.5                0        352.04541                0       -947.53717                0        29732.441                0
              1.2              0.5                0        1229.6262                0       -993.12866                0       -3211.4219                0
              1.3              0.5                0        2701.4663                0       -765.41351                0       -47939.891                0
              1.4              0.5                0        4181.1274                0       -875.97211                0       -107414.02                0
              1.5              0.5                0        2056.9907                0        459.10834                0       -197764.45                0
              1.6              0.5                0        694.55591                0        1280.7693                0       -316464.25                0
              1.7              0.5                0        292.21597                0        1378.8794                0       -463222.78                0
              1.8              0.5                0         849.9696                0        753.44031                0       -638039.94                0
              1.9              0.5                0        2367.8179                0       -595.54938                0       -840915.94                0
                2              0.5                0        2146.8467                0       -2759.7954                0       -1088501.1                0
              2.1              0.5                0        1127.7212                0       -4301.3438                0       -1389180.2                0
              2.2              0.5                0        240.42531                0       -4664.4307                0       -1729595.8                0
              2.3              0.5                0       -515.03711                0       -3849.0562                0       -2109746.5                0
              2.4              0.5                0       -1138.6692                0       -1855.2155                0       -2529634.2                0
              2.5              0.5                0       -1719.0485                0        687.24023                0       -2994944.5                0
              2.6              0.5                0       -653.84131                0       -536.93951                0       -3549064.5                0
              2.7              0.5                0        396.40149                0       -801.11566                0       -4156641.8                0
              2.8              0.5                0        944.16248                0        324.02429                0         -4814169                0
              2.9              0.5                0        989.44446                0        2838.4856                0         -5521651                0
                3              0.5                0        532.24695                0        6742.2568                0       -6279082.5                0
              3.1              0.5                0       -3015.2217                0         9091.292                0         -7116156                0
              3.2              0.5                0       -926.88763                0        10365.809                0         -8034748                0
              3.3              0.5                0        665.19299                0        10193.121                0         -9005991                0
              3.4              0.5                0         1761.027                0        8573.2305                0        -10029889                0
              3.5              0.5                0        2360.6104                0        5506.1416                0        -11106439                0
              3.6              0.5                0        1842.9285                0        1102.1567                0        -12235560                0
              3.7              0.5                0       -120.93391                0        -2067.269                0        -13453010                0
              3.8              0.5                0        576.52167                0       -4526.8555                0        -14728944                0
              3.9              0.5                0        472.41367                0       -6316.2695                0        -16047328                0
                4              0.5                0       -433.25766                0        -7435.501                0        -17408156                0
              4.1              0.5                0       -2140.4912                0       -7884.5557                0        -18811430                0
              4.2              0.5                0       -2322.2026                0       -5900.6187                0        -20264784                0
              4.3              0.5                0       -329.42337                0       -6347.3525                0        -21775164                0
              4.4              0.5                0        719.80664                0       -3269.7185                0        -23311544                0
              4.5              0.5                0        825.49933                0        3332.2693                0        -24873928                0
              4.6              0.5                0        -12.34552                0        13458.617                0        -26462316                0
              4.7              0.5                0       -1793.7275                0        27109.318                0        -28076712                0
              4.8              0.5                0       -2483.2354                0        16294.914                0        -29682466                0
              4.9              0.5                0       -437.94055                0        4486.7744                0        -31276860                0
                5              0.5                0        850.91101                0        807.08716                0        -32885558                0
               -5              0.6                0       -2633.2864                0        1356.3069                0        -31829264                0
             -4.9              0.6                0        1788.8269                0         4833.251                0        -30230300                0
             -4.8              0.6                0        6967.3818                0        16438.643                0        -28645636                0
             -4.7              0.6                0        1967.1014                0        19851.205                0        -27024496                0
             -4.6              0.6                0       -888.16248                0        11963.992                0        -25429262                0
             -4.5              0.6                0       -2094.0479                0        4864.7671                0        -23861342                0
             -4.4              0.6                0       -2356.3955                0        1289.8977                0        -22319426                0
             -4.3              0.6                0       -1675.2061                0        1239.3835                0        -20803516                0
             -4.2              0.6                0       -943.84729                0        3429.5037                0        -19324820                0
             -4.1              0.6                0        549.98645                0       -1499.5005                0        -17900336                0
               -4              0.6                0        -545.6792                0       -2629.3831                0        -16520776                0
             -3.9              0.6                0       -1290.2145                0       -2194.9302                0        -15183798                0
             -3.8              0.6                0       -1233.1862                0       -1090.2957                0        -13889264                0
             -3.7              0.6                0       -374.59436                0        684.51318                0        -12637180                0
             -3.6              0.6                0       -7772.9844                0        4198.5298                0        -11480662                0
             -3.5              0.6                0       -11412.587                0        7193.6895                0        -10381913                0
             -3.4              0.6                0       -6917.1323                0        8781.6299                0         -9331560                0
             -3.3              0.6                0       -1925.4199                0        8922.3691                0         -8333859                0
             -3.2              0.6                0        3562.5308                0        7615.9087                0         -7388813                0
             -3.1              0.6                0        4716.4717                0        5544.4355                0         -6506816                0
               -3              0.6                0       -3815.3694                0        5615.3057                0       -5699695.5                0
             -2.9              0.6                0        -4622.002                0        3104.6594                0         -4964265                0
             -2.8              0.6                0       -3077.8708                0        884.12091                0         -4284050                0
             -2.7              0.6                0       -1031.2634                0        52.903053                0       -3653788.5                0
             -2.6              0.6                0        1517.8291                0        611.00238                0         -3073478                0
             -2.5              0.6                0        1276.1801                0        244.85733                0         -2567440                0
             -2.4              0.6                0        656.65399                0       -226.82921                0       -2118599.5                0
             -2.3              0.6                0        233.49881                0       -2046.9779                0       -1726215.8                0
             -2.2              0.6                0        -321.4873                0       -2688.6606                0       -1373568.5                0
             -2.1              0.6                0       -1008.3063                0       -2151.8811                0         -1060657                0
               -2              0.6                0       -1768.0859                0       -419.13644                0       -793274.12                0
             -1.9              0.6                0       -2847.4812                0        1286.7584                0       -582121.75                0
             -1.8              0.6                0       -2297.9951                0        1927.2601                0       -400671.12                0
             -1.7              0.6                0       -1544.3142                0          1748.02                0       -247347.58                0
             -1.6              0.6                0       -1750.7255                0         845.2298                0       -122082.56                0
             -1.5              0.6                0       -2917.2319                0       -781.11169                0       -24876.289                0
             -1.4              0.6                0       -2983.5332                0         -551.737                0        36277.969                0
             -1.3              0.6                0       -2669.5249                0        443.15497                0        78058.266                0
             -1.2              0.6                0       -1742.9636                0        -239.2796                0        106371.66                0
             -1.1              0.6                0       -1410.6621                0       -648.40814                0        122900.42                0
               -1              0.6                0       -1672.6213                0       -784.22986                0        127644.51                0
             -0.9              0.6                0       -2528.8418                0       -646.74463                0        120603.93                0
             -0.8              0.6                0       -1791.3921                0        171.52872                0        96720.719                0
             -0.7              0.6                0       -982.91162                0        832.83057                0        76157.086                0
