           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             -3.2             -2.9                1                0       -6775.6362                0        7281.5039                0        4.6135902
             -3.1             -2.9                1                0       -11717.127                0        12175.045                0        3.7513754
               -3             -2.9                1                0       -16689.264                0        16962.961                0        2.1251431
             -2.9             -2.9                1                0       -21692.062                0        21645.266                0      -0.26510978
             -2.8             -2.9                1                0       -26725.531                0        26221.965                0       -3.4193892
             -2.7             -2.9                1                0       -31985.531                0            29927                0       -10.141899
             -2.6             -2.9                1                0        -37343.02                0        33350.461                0       -16.259623
             -2.5             -2.9                1                0       -42609.582                0        36708.094                0        -11.63508
             -2.4             -2.9                1                0       -47864.727                0        39963.496                0       0.60620928
             -2.3             -2.9                1                0       -53290.395                0        42474.941                0        5.9014516
             -2.2             -2.9                1                0       -58868.285                0        44241.844                0        3.2143545
             -2.1             -2.9                1                0       -64198.855                0        45969.062                0        6.0941424
               -2             -2.9                1                0       -69127.008                0        47695.191                0        9.4812593
             -1.9             -2.9                1                0        -74066.75                0        49310.934                0         3.781718
             -1.8             -2.9                1                0       -79043.234                0        49439.812                0        -10.54617
             -1.7             -2.9                1                0        -84007.68                0        49386.766                0       -26.399395
             -1.6             -2.9                1                0       -88769.055                0        49128.793                0       -31.897942
             -1.5             -2.9                1                0       -93186.898                0        48580.836                0        -13.23287
             -1.4             -2.9                1                0        -97555.07                0        47613.629                0        5.0601096
             -1.3             -2.9                1                0       -101767.91                0        45383.406                0        1.1357551
             -1.2             -2.9                1                0       -105924.77                0        43058.613                0       -5.1952777
             -1.1             -2.9                1                0       -109634.58                0        40861.195                0       -13.872261
               -1             -2.9                1                0       -112864.32                0        38825.871                0         -18.0424
             -0.9             -2.9                1                0          -115929                0         36303.75                0       -11.199535
             -0.8             -2.9                1                0       -118779.31                0        33113.016                0         5.275713
             -0.7             -2.9                1                0       -121289.78                0        29662.031                0         13.22672
             -0.6             -2.9                1                0       -123225.11                0        25776.396                0      -0.26873016
             -0.5             -2.9                1                0       -125068.92                0        21801.762                0       -15.748204
             -0.4             -2.9                1                0       -126578.08                0        17396.105                0         4.566503
             -0.3             -2.9                1                0       -127914.96                0        12818.559                0        9.8131371
             -0.2             -2.9                1                0       -129126.01                0        8257.2227                0       -17.598734
             -0.1             -2.9                1                0       -129510.05                0        4160.4087                0       -26.788879
                0             -2.9                1                0       -129806.69                0        -57.08588                0        42.769646
              0.1             -2.9                1                0       -129510.05                0       -4160.4087                0        26.788879
              0.2             -2.9                1                0       -129126.01                0       -8257.2227                0        17.598734
              0.3             -2.9                1                0       -127914.96                0       -12818.559                0       -9.8131371
              0.4             -2.9                1                0       -126578.08                0       -17396.105                0        -4.566503
              0.5             -2.9                1                0       -125068.92                0       -21801.762                0        15.748204
              0.6             -2.9                1                0       -123225.11                0       -25776.396                0       0.26873016
              0.7             -2.9                1                0       -121289.78                0       -29662.031                0        -13.22672
              0.8             -2.9                1                0       -118779.31                0       -33113.016                0        -5.275713
              0.9             -2.9                1                0          -115929                0        -36303.75                0        11.199535
                1             -2.9                1                0       -112864.32                0       -38825.871                0          18.0424
              1.1             -2.9                1                0       -109634.58                0       -40861.195                0        13.872261
              1.2             -2.9                1                0       -105924.77                0       -43058.613                0        5.1952777
              1.3             -2.9                1                0       -101767.91                0       -45383.406                0       -1.1357551
              1.4             -2.9                1                0        -97555.07                0       -47613.629                0       -5.0601096
              1.5             -2.9                1                0       -93186.898                0       -48580.836                0         13.23287
              1.6             -2.9                1                0       -88769.055                0       -49128.793                0        31.897942
              1.7             -2.9                1                0        -84007.68                0       -49386.766                0        26.399395
              1.8             -2.9                1                0       -79043.234                0       -49439.812                0         10.54617
              1.9             -2.9                1                0        -74066.75                0       -49310.934                0        -3.781718
                2             -2.9                1                0       -69127.008                0       -47695.191                0       -9.4812593
              2.1             -2.9                1                0       -64198.855                0       -45969.062                0       -6.0941424
              2.2             -2.9                1                0       -58868.285                0       -44241.844                0       -3.2143545
              2.3             -2.9                1                0       -53290.395                0       -42474.941                0       -5.9014516
              2.4             -2.9                1                0       -47864.727                0       -39963.496                0      -0.60620928
              2.5             -2.9                1                0       -42609.582                0       -36708.094                0         11.63508
              2.6             -2.9                1                0        -37343.02                0       -33350.461                0        16.259623
              2.7             -2.9                1                0       -31985.531                0           -29927                0        10.141899
              2.8             -2.9                1                0       -26725.531                0       -26221.965                0        3.4193892
              2.9             -2.9                1                0       -21692.062                0       -21645.266                0       0.26510978
                3             -2.9                1                0       -16689.264                0       -16962.961                0       -2.1251431
              3.1             -2.9                1                0       -11717.127                0       -12175.045                0       -3.7513754
              3.2             -2.9                1                0       -6775.6362                0       -7281.5039                0       -4.6135902
              3.3             -2.9                1                0       -2097.8062                0       -2449.7278                0        4.0945024
              3.4             -2.9                1                0        2193.8525                0          2675.25                0         12.74879
              3.5             -2.9                1                0        6421.3818                0        8084.5078                0        8.9358358
              3.6             -2.9                1                0        10575.059                0        13537.554                0         5.887743
              3.7             -2.9                1                0        14654.895                0        19034.402                0        3.6044998
              3.8             -2.9                1                0        18660.867                0        24575.029                0        2.0861192
              3.9             -2.9                1                0        22135.793                0        29591.574                0        1.1007206
                4             -2.9                1                0        25089.988                0        34568.188                0       -2.8803682
              4.1             -2.9                1                0        27920.656                0        39635.664                0       -7.0409613
              4.2             -2.9                1                0        30677.246                0        44662.449                0       -8.7787399
              4.3             -2.9                1                0        33359.766                0        49648.562                0       -8.0936947
              4.4             -2.9                1                0        35957.445                0        54577.789                0       -5.0141506
              4.5             -2.9                1                0         37582.66                0        58171.875                0        2.2022741
              4.6             -2.9                1                0        38979.203                0         61846.68                0       -3.4351883
              4.7             -2.9                1                0        40306.684                0        65421.688                0       -6.1882868
              4.8             -2.9                1                0        41565.105                0        68896.922                0        -6.057013
              4.9             -2.9                1                0        42754.457                0        72272.344                0       -3.0413656
                5             -2.9                1                0        43338.156                0        74699.242                0        7.7075777
               -5             -2.8                1                0        41712.137                0       -74458.625                0       -10.468535
             -4.9             -2.8                1                0        40572.723                0       -71096.773                0        -4.556788
             -4.8             -2.8                1                0        39342.137                0       -67646.211                0        0.9248597
             -4.7             -2.8                1                0        38042.473                0       -64095.836                0        3.5221446
             -4.6             -2.8                1                0        36673.758                0       -60445.688                0        3.2350457
             -4.5             -2.8                1                0        35235.977                0       -56695.742                0       0.06358248
             -4.4             -2.8                1                0        33151.379                0       -52082.379                0      -0.23426694
             -4.3             -2.8                1                0        30479.109                0       -47047.969                0        3.6540244
             -4.2             -2.8                1                0        27732.752                0       -41972.836                0        5.1195021
             -4.1             -2.8                1                0        24912.326                0       -36857.039                0        4.1621504
               -4             -2.8                1                0        22017.818                0       -31700.551                0       0.78198314
             -3.9             -2.8                1                0        19026.428                0       -26468.592                0       -4.6868501
             -3.8             -2.8                1                0        15112.562                0       -20655.332                0       -1.9061817
             -3.7             -2.8                1                0        11060.619                0       -15033.931                0       0.19388849
             -3.6             -2.8                1                0        6936.0649                0       -9456.8994                0        1.2608478
             -3.5             -2.8                1                0        2738.9141                0        -3924.261                0        1.2946939
             -3.4             -2.8                1                0         -1530.84                0        1563.9961                0       0.29542875
             -3.3             -2.8                1                0       -5976.7212                0        7108.7705                0      -0.46040639
             -3.2             -2.8                1                0       -10997.941                0        12267.199                0       0.24574524
             -3.1             -2.8                1                0       -16108.397                0        17157.547                0       0.29708695
               -3             -2.8                1                0       -21247.551                0        21935.613                0      -0.11829245
             -2.9             -2.8                1                0       -26327.471                0        26627.781                0       0.28404999
             -2.8             -2.8                1                0       -31404.215                0        31223.496                0       0.45381618
             -2.7             -2.8                1                0       -36623.273                0         35220.48                0       -3.6740515
             -2.6             -2.8                1                0       -41752.125                0        38735.375                0       -1.3085909
             -2.5             -2.8                1                0       -46961.133                0        42127.434                0        3.1935377
             -2.4             -2.8                1                0       -52250.309                0         45396.66                0        9.8323393
             -2.3             -2.8                1                0        -57697.82                0        47860.309                0        11.642475
             -2.2             -2.8                1                0       -63272.938                0        49621.109                0        8.6294107
             -2.1             -2.8                1                0       -68903.172                0        51262.973                0        6.4378185
               -2             -2.8                1                0       -74534.281                0        52799.969                0        5.3449955
             -1.9             -2.8                1                0       -79488.164                0        54406.805                0        3.3923998
             -1.8             -2.8                1                0       -84488.328                0        54448.395                0       -21.757221
             -1.7             -2.8                1                0       -89053.648                0        54076.312                0       -26.740871
             -1.6             -2.8                1                0       -93501.602                0        53559.527                0       -20.825171
             -1.5             -2.8                1                0        -97932.93                0        52962.078                0       -8.5906153
             -1.4             -2.8                1                0       -102306.57                0        51842.258                0        4.5825381
             -1.3             -2.8                1                0       -106537.23                0        49546.508                0        5.2190323
             -1.2             -2.8                1                0       -110711.91                0        47156.172                0        3.4488401
             -1.1             -2.8                1                0       -114830.62                0        44671.258                0      -0.72804165
               -1             -2.8                1                0       -118893.34                0        42091.758                0       -7.3116145
             -0.9             -2.8                1                0       -122118.04                0        39351.023                0       -2.1258142
             -0.8             -2.8                1                0       -124241.94                0        35511.199                0         -5.02039
             -0.7             -2.8                1                0        -126274.3                0        31582.371                0       -9.8989754
             -0.6             -2.8                1                0       -128215.14                0        27564.545                0        -16.76158
             -0.5             -2.8                1                0       -130064.47                0        23457.715                0        -25.60821
             -0.4             -2.8                1                0        -131572.7                0        18907.021                0       -4.1191144
             -0.3             -2.8                1                0          -132906                0        14179.128                0      0.045003206
             -0.2             -2.8                1                0       -134170.91                0        9430.7891                0       -31.396656
             -0.1             -2.8                1                0       -135367.47                0        4662.0059                0       -98.444061
                0             -2.8                1                0       -136181.69                0       -72.559464                0        166.87617
              0.1             -2.8                1                0       -135367.47                0       -4662.0059                0        98.444061
              0.2             -2.8                1                0       -134170.91                0       -9430.7891                0        31.396656
              0.3             -2.8                1                0          -132906                0       -14179.128                0     -0.045003206
              0.4             -2.8                1                0        -131572.7                0       -18907.021                0        4.1191144
              0.5             -2.8                1                0       -130064.47                0       -23457.715                0         25.60821
              0.6             -2.8                1                0       -128215.14                0       -27564.545                0         16.76158
              0.7             -2.8                1                0        -126274.3                0       -31582.371                0        9.8989754
              0.8             -2.8                1                0       -124241.94                0       -35511.199                0          5.02039
              0.9             -2.8                1                0       -122118.04                0       -39351.023                0        2.1258142
                1             -2.8                1                0       -118893.34                0       -42091.758                0        7.3116145
              1.1             -2.8                1                0       -114830.62                0       -44671.258                0       0.72804165
              1.2             -2.8                1                0       -110711.91                0       -47156.172                0       -3.4488401
              1.3             -2.8                1                0       -106537.23                0       -49546.508                0       -5.2190323
              1.4             -2.8                1                0       -102306.57                0       -51842.258                0       -4.5825381
              1.5             -2.8                1                0        -97932.93                0       -52962.078                0        8.5906153
              1.6             -2.8                1                0       -93501.602                0       -53559.527                0        20.825171
              1.7             -2.8                1                0       -89053.648                0       -54076.312                0        26.740871
              1.8             -2.8                1                0       -84488.328                0       -54448.395                0        21.757221
              1.9             -2.8                1                0       -79488.164                0       -54406.805                0       -3.3923998
                2             -2.8                1                0       -74534.281                0       -52799.969                0       -5.3449955
              2.1             -2.8                1                0       -68903.172                0       -51262.973                0       -6.4378185
              2.2             -2.8                1                0       -63272.938                0       -49621.109                0       -8.6294107
              2.3             -2.8                1                0        -57697.82                0       -47860.309                0       -11.642475
              2.4             -2.8                1                0       -52250.309                0        -45396.66                0       -9.8323393
              2.5             -2.8                1                0       -46961.133                0       -42127.434                0       -3.1935377
              2.6             -2.8                1                0       -41752.125                0       -38735.375                0        1.3085909
              2.7             -2.8                1                0       -36623.273                0        -35220.48                0        3.6740515
              2.8             -2.8                1                0       -31404.215                0       -31223.496                0      -0.45381618
              2.9             -2.8                1                0       -26327.471                0       -26627.781                0      -0.28404999
                3             -2.8                1                0       -21247.551                0       -21935.613                0       0.11829245
              3.1             -2.8                1                0       -16108.397                0       -17157.547                0      -0.29708695
              3.2             -2.8                1                0       -10997.941                0       -12267.199                0      -0.24574524
              3.3             -2.8                1                0       -5976.7212                0       -7108.7705                0       0.46040639
              3.4             -2.8                1                0         -1530.84                0       -1563.9961                0      -0.29542875
              3.5             -2.8                1                0        2738.9141                0         3924.261                0       -1.2946939
              3.6             -2.8                1                0        6936.0649                0        9456.8994                0       -1.2608478
              3.7             -2.8                1                0        11060.619                0        15033.931                0      -0.19388849
              3.8             -2.8                1                0        15112.562                0        20655.332                0        1.9061817
              3.9             -2.8                1                0        19026.428                0        26468.592                0        4.6868501
                4             -2.8                1                0        22017.818                0        31700.551                0      -0.78198314
              4.1             -2.8                1                0        24912.326                0        36857.039                0       -4.1621504
              4.2             -2.8                1                0        27732.752                0        41972.836                0       -5.1195021
              4.3             -2.8                1                0        30479.109                0        47047.969                0       -3.6540244
              4.4             -2.8                1                0        33151.379                0        52082.379                0       0.23426694
              4.5             -2.8                1                0        35235.977                0        56695.742                0      -0.06358248
              4.6             -2.8                1                0        36673.758                0        60445.688                0       -3.2350457
              4.7             -2.8                1                0        38042.473                0        64095.836                0       -3.5221446
              4.8             -2.8                1                0        39342.137                0        67646.211                0       -0.9248597
              4.9             -2.8                1                0        40572.723                0        71096.773                0         4.556788
                5             -2.8                1                0        41712.137                0        74458.625                0        10.468535
               -5             -2.7                1                0        39670.535                0       -73384.352                0       0.79784632
             -4.9             -2.7                1                0        38594.285                0       -69896.672                0       -2.9572067
             -4.8             -2.7                1                0        37327.086                0       -66363.086                0        1.6914033
             -4.7             -2.7                1                0         35990.82                0       -62729.688                0        3.4556491
             -4.6             -2.7                1                0          34585.5                0        -58996.52                0        2.3355141
             -4.5             -2.7                1                0        32957.582                0       -54897.789                0     -0.011174679
             -4.4             -2.7                1                0        30556.277                0       -49491.375                0        0.8741293
             -4.3             -2.7                1                0        27910.699                0       -44272.664                0        2.9553633
             -4.2             -2.7                1                0         25120.25                0       -39117.262                0        4.8792267
             -4.1             -2.7                1                0        22255.734                0       -33921.199                0        4.3802586
               -4             -2.7                1                0        19317.137                0       -28684.445                0        1.4584754
             -3.9             -2.7                1                0        15882.236                0       -22758.863                0        2.2725515
             -3.8             -2.7                1                0        12087.752                0       -16526.518                0        2.1697223
             -3.7             -2.7                1                0        7993.7295                0       -10838.849                0        3.5702014
             -3.6             -2.7                1                0         3827.093                0       -5195.5469                0        3.9375696
             -3.5             -2.7                1                0       -412.13794                0        403.36023                0        3.2718248
             -3.4             -2.7                1                0       -4723.9697                0        5957.8818                0        1.5729699
             -3.3             -2.7                1                0        -9462.293                0        11815.277                0        4.6959186
             -3.2             -2.7                1                0       -14354.864                0        17473.275                0        5.7552567
             -3.1             -2.7                1                0       -19517.773                0        22410.285                0        8.3608561
               -3             -2.7                1                0       -24709.385                0         27235.02                0         10.49973
             -2.9             -2.7                1                0       -29929.715                0        31947.488                0        12.171886
             -2.8             -2.7                1                0       -35178.766                0        36547.695                0        13.377325
             -2.7             -2.7                1                0       -40620.062                0        40574.273                0        12.742296
             -2.6             -2.7                1                0       -45891.438                0         44197.73                0         9.779089
             -2.5             -2.7                1                0       -51134.473                0        47603.613                0        8.6787415
             -2.4             -2.7                1                0       -56457.688                0        50886.668                0        9.7150669
             -2.3             -2.7                1                0       -61924.078                0        53300.883                0        8.4728975
             -2.2             -2.7                1                0       -67496.406                0        55055.582                0        5.1338644
             -2.1             -2.7                1                0       -73123.859                0        56691.328                0        2.6163034
               -2             -2.7                1                0       -78806.422                0        58208.133                0       0.92022514
             -1.9             -2.7                1                0       -84407.234                0        59544.035                0       -2.8127136
             -1.8             -2.7                1                0         -89123.5                0        59088.016                0       -6.7391639
             -1.7             -2.7                1                0       -93601.531                0        58602.406                0       -13.572799
             -1.6             -2.7                1                0       -98062.953                0        58036.125                0       -14.087601
             -1.5             -2.7                1                0       -102507.76                0        57389.184                0       -8.2835512
             -1.4             -2.7                1                0       -106887.61                0        56114.707                0        1.2403207
             -1.3             -2.7                1                0       -111136.09                0         53753.43                0        6.4376526
             -1.2             -2.7                1                0       -115328.59                0        51297.566                0        9.2282925
             -1.1             -2.7                1                0       -119465.12                0        48747.125                0        9.6122494
               -1             -2.7                1                0       -123057.77                0        45757.852                0        5.2713594
             -0.9             -2.7                1                0        -126219.2                0        42011.504                0        -7.855958
             -0.8             -2.7                1                0       -129078.02                0        37576.465                0       -19.473604
             -0.7             -2.7                1                0       -131115.91                0        33515.441                0       -17.719362
             -0.6             -2.7                1                0       -133062.25                0        29365.422                0       -17.949139
             -0.5             -2.7                1                0       -134917.08                0        25126.395                0       -20.162937
             -0.4             -2.7                1                0       -136424.39                0        20430.662                0        2.5005462
             -0.3             -2.7                1                0       -137754.09                0        15552.423                0        5.5821476
             -0.2             -2.7                1                0       -139015.42                0        10653.736                0       -26.942028
             -0.1             -2.7                1                0       -139928.16                0        5558.1611                0       -71.475708
                0             -2.7                1                0        -140183.3                0       -64.127602                0        83.463028
              0.1             -2.7                1                0       -139928.16                0       -5558.1611                0        71.475708
              0.2             -2.7                1                0       -139015.42                0       -10653.736                0        26.942028
              0.3             -2.7                1                0       -137754.09                0       -15552.423                0       -5.5821476
              0.4             -2.7                1                0       -136424.39                0       -20430.662                0       -2.5005462
              0.5             -2.7                1                0       -134917.08                0       -25126.395                0        20.162937
              0.6             -2.7                1                0       -133062.25                0       -29365.422                0        17.949139
              0.7             -2.7                1                0       -131115.91                0       -33515.441                0        17.719362
              0.8             -2.7                1                0       -129078.02                0       -37576.465                0        19.473604
              0.9             -2.7                1                0        -126219.2                0       -42011.504                0         7.855958
                1             -2.7                1                0       -123057.77                0       -45757.852                0       -5.2713594
              1.1             -2.7                1                0       -119465.12                0       -48747.125                0       -9.6122494
              1.2             -2.7                1                0       -115328.59                0       -51297.566                0       -9.2282925
              1.3             -2.7                1                0       -111136.09                0        -53753.43                0       -6.4376526
              1.4             -2.7                1                0       -106887.61                0       -56114.707                0       -1.2403207
              1.5             -2.7                1                0       -102507.76                0       -57389.184                0        8.2835512
              1.6             -2.7                1                0       -98062.953                0       -58036.125                0        14.087601
              1.7             -2.7                1                0       -93601.531                0       -58602.406                0        13.572799
              1.8             -2.7                1                0         -89123.5                0       -59088.016                0        6.7391639
              1.9             -2.7                1                0       -84407.234                0       -59544.035                0        2.8127136
                2             -2.7                1                0       -78806.422                0       -58208.133                0      -0.92022514
              2.1             -2.7                1                0       -73123.859                0       -56691.328                0       -2.6163034
              2.2             -2.7                1                0       -67496.406                0       -55055.582                0       -5.1338644
              2.3             -2.7                1                0       -61924.078                0       -53300.883                0       -8.4728975
              2.4             -2.7                1                0       -56457.688                0       -50886.668                0       -9.7150669
              2.5             -2.7                1                0       -51134.473                0       -47603.613                0       -8.6787415
              2.6             -2.7                1                0       -45891.438                0        -44197.73                0        -9.779089
              2.7             -2.7                1                0       -40620.062                0       -40574.273                0       -12.742296
              2.8             -2.7                1                0       -35178.766                0       -36547.695                0       -13.377325
              2.9             -2.7                1                0       -29929.715                0       -31947.488                0       -12.171886
                3             -2.7                1                0       -24709.385                0        -27235.02                0        -10.49973
              3.1             -2.7                1                0       -19517.773                0       -22410.285                0       -8.3608561
              3.2             -2.7                1                0       -14354.864                0       -17473.275                0       -5.7552567
              3.3             -2.7                1                0        -9462.293                0       -11815.277                0       -4.6959186
              3.4             -2.7                1                0       -4723.9697                0       -5957.8818                0       -1.5729699
              3.5             -2.7                1                0       -412.13794                0       -403.36023                0       -3.2718248
              3.6             -2.7                1                0         3827.093                0        5195.5469                0       -3.9375696
              3.7             -2.7                1                0        7993.7295                0        10838.849                0       -3.5702014
              3.8             -2.7                1                0        12087.752                0        16526.518                0       -2.1697223
              3.9             -2.7                1                0        15882.236                0        22758.863                0       -2.2725515
                4             -2.7                1                0        19317.137                0        28684.445                0       -1.4584754
              4.1             -2.7                1                0        22255.734                0        33921.199                0       -4.3802586
              4.2             -2.7                1                0         25120.25                0        39117.262                0       -4.8792267
              4.3             -2.7                1                0        27910.699                0        44272.664                0       -2.9553633
              4.4             -2.7                1                0        30556.277                0        49491.375                0       -0.8741293
              4.5             -2.7                1                0        32957.582                0        54897.789                0      0.011174679
              4.6             -2.7                1                0          34585.5                0         58996.52                0       -2.3355141
              4.7             -2.7                1                0         35990.82                0        62729.688                0       -3.4556491
              4.8             -2.7                1                0        37327.086                0        66363.086                0       -1.6914033
              4.9             -2.7                1                0        38594.285                0        69896.672                0        2.9572067
                5             -2.7                1                0        39670.535                0        73384.352                0      -0.79784632
               -5             -2.6                1                0        37630.145                0        -72300.57                0        6.9117413
             -4.9             -2.6                1                0         36574.25                0       -68721.016                0      -0.44463778
             -4.8             -2.6                1                0        35328.488                0       -65074.379                0      -0.78463417
             -4.7             -2.6                1                0        33955.613                0       -61357.965                0       0.14656937
             -4.6             -2.6                1                0        32513.686                0       -57541.773                0       -1.8066037
             -4.5             -2.6                1                0        30348.408                0       -52482.785                0        1.5989025
