           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             -3.9             -0.7                0                0        25110.172                0        66527.812                0       0.36198646
             -3.8             -0.7                0                0        25219.975                0        68182.688                0       0.29831767
             -3.7             -0.7                0                0        25300.775                0        69601.688                0        -1.164229
             -3.6             -0.7                0                0        25349.711                0        70756.414                0       -4.1537499
             -3.5             -0.7                0                0        25402.145                0        71843.094                0       -6.0783443
             -3.4             -0.7                0                0        25478.619                0        72603.562                0       -5.4087553
             -3.3             -0.7                0                0        25563.096                0        73209.109                0       -2.8269458
             -3.2             -0.7                0                0        25648.742                0        73741.375                0        1.2292304
             -3.1             -0.7                0                0        25661.668                0        73865.359                0      -0.18075037
               -3             -0.7                0                0        25672.021                0        73886.727                0        -1.662498
             -2.9             -0.7                0                0        25697.809                0        73769.164                0       -2.9535856
             -2.8             -0.7                0                0        25765.715                0        73303.453                0        -4.131825
             -2.7             -0.7                0                0        25832.523                0        72763.922                0       -2.9140036
             -2.6             -0.7                0                0        25872.496                0        72028.188                0       -1.4300599
             -2.5             -0.7                0                0        25864.336                0        70995.594                0       -1.8628016
             -2.4             -0.7                0                0        25855.363                0        69891.469                0      -0.49803472
             -2.3             -0.7                0                0         25882.74                0        68512.398                0      -0.98061025
             -2.2             -0.7                0                0        25929.578                0        66953.828                0       -1.8883935
             -2.1             -0.7                0                0        25975.631                0        65327.227                0       -1.2853844
               -2             -0.7                0                0        25972.518                0        63394.406                0       -0.3552258
             -1.9             -0.7                0                0        25960.094                0        61335.148                0        1.5751466
             -1.8             -0.7                0                0         25954.35                0        59187.312                0        4.1249976
             -1.7             -0.7                0                0         25983.16                0        56750.301                0       0.93564916
             -1.6             -0.7                0                0        26013.418                0        54255.371                0       -1.8844099
             -1.5             -0.7                0                0        26029.971                0        51639.758                0       -3.3133199
             -1.4             -0.7                0                0        26003.578                0        48774.188                0       -1.0946053
             -1.3             -0.7                0                0        25983.715                0        45858.668                0        1.6087205
             -1.2             -0.7                0                0        25980.869                0        42819.973                0         2.469429
             -1.1             -0.7                0                0        25995.045                0        39635.562                0        1.0799897
               -1             -0.7                0                0        26009.617                0        36412.125                0       0.95893711
             -0.9             -0.7                0                0        26015.535                0         33065.73                0       0.93456656
             -0.8             -0.7                0                0        26020.391                0        29553.191                0      -0.55746096
             -0.7             -0.7                0                0        26044.965                0         26016.17                0       -1.9722747
             -0.6             -0.7                0                0        26089.262                0        22454.664                0       -3.3098736
             -0.5             -0.7                0                0        26109.443                0        18852.725                0       -1.5162842
             -0.4             -0.7                0                0         26115.01                0        15128.891                0       0.70998478
             -0.3             -0.7                0                0        26104.838                0        11368.298                0        2.5250697
             -0.2             -0.7                0                0        26063.117                0         7588.915                0        3.3194392
             -0.1             -0.7                0                0        26033.908                0        3804.3403                0         2.112761
                0             -0.7                0                0        26017.215                0       -14.572893                0        1.0949655
              0.1             -0.7                0                0        26033.908                0       -3804.3403                0        -2.112761
              0.2             -0.7                0                0        26063.117                0        -7588.915                0       -3.3194392
              0.3             -0.7                0                0        26104.838                0       -11368.298                0       -2.5250697
              0.4             -0.7                0                0         26115.01                0       -15128.891                0      -0.70998478
              0.5             -0.7                0                0        26109.443                0       -18852.725                0        1.5162842
              0.6             -0.7                0                0        26089.262                0       -22454.664                0        3.3098736
              0.7             -0.7                0                0        26044.965                0        -26016.17                0        1.9722747
              0.8             -0.7                0                0        26020.391                0       -29553.191                0       0.55746096
              0.9             -0.7                0                0        26015.535                0        -33065.73                0      -0.93456656
                1             -0.7                0                0        26009.617                0       -36412.125                0      -0.95893711
              1.1             -0.7                0                0        25995.045                0       -39635.562                0       -1.0799897
              1.2             -0.7                0                0        25980.869                0       -42819.973                0        -2.469429
              1.3             -0.7                0                0        25983.715                0       -45858.668                0       -1.6087205
              1.4             -0.7                0                0        26003.578                0       -48774.188                0        1.0946053
              1.5             -0.7                0                0        26029.971                0       -51639.758                0        3.3133199
              1.6             -0.7                0                0        26013.418                0       -54255.371                0        1.8844099
              1.7             -0.7                0                0         25983.16                0       -56750.301                0      -0.93564916
              1.8             -0.7                0                0         25954.35                0       -59187.312                0       -4.1249976
              1.9             -0.7                0                0        25960.094                0       -61335.148                0       -1.5751466
                2             -0.7                0                0        25972.518                0       -63394.406                0        0.3552258
              2.1             -0.7                0                0        25975.631                0       -65327.227                0        1.2853844
              2.2             -0.7                0                0        25929.578                0       -66953.828                0        1.8883935
              2.3             -0.7                0                0         25882.74                0       -68512.398                0       0.98061025
              2.4             -0.7                0                0        25855.363                0       -69891.469                0       0.49803472
              2.5             -0.7                0                0        25864.336                0       -70995.594                0        1.8628016
              2.6             -0.7                0                0        25872.496                0       -72028.188                0        1.4300599
              2.7             -0.7                0                0        25832.523                0       -72763.922                0        2.9140036
              2.8             -0.7                0                0        25765.715                0       -73303.453                0         4.131825
              2.9             -0.7                0                0        25697.809                0       -73769.164                0        2.9535856
                3             -0.7                0                0        25672.021                0       -73886.727                0         1.662498
              3.1             -0.7                0                0        25661.668                0       -73865.359                0       0.18075037
              3.2             -0.7                0                0        25648.742                0       -73741.375                0       -1.2292304
              3.3             -0.7                0                0        25563.096                0       -73209.109                0        2.8269458
              3.4             -0.7                0                0        25478.619                0       -72603.562                0        5.4087553
              3.5             -0.7                0                0        25402.145                0       -71843.094                0        6.0783443
              3.6             -0.7                0                0        25349.711                0       -70756.414                0        4.1537499
              3.7             -0.7                0                0        25300.775                0       -69601.688                0         1.164229
              3.8             -0.7                0                0        25219.975                0       -68182.688                0      -0.29831767
              3.9             -0.7                0                0        25110.172                0       -66527.812                0      -0.36198646
                4             -0.7                0                0        25001.385                0       -64807.465                0       -1.2025983
              4.1             -0.7                0                0        24903.135                0       -62812.883                0      -0.69779444
              4.2             -0.7                0                0         24812.99                0       -60656.883                0     -0.083423197
              4.3             -0.7                0                0        24727.096                0       -58434.859                0      -0.34622812
              4.4             -0.7                0                0            24589                0       -55835.922                0       0.23021591
              4.5             -0.7                0                0        24448.945                0       -53173.137                0       0.33537722
              4.6             -0.7                0                0        24307.756                0       -50421.055                0       0.12828827
              4.7             -0.7                0                0        24167.912                0       -47401.453                0       0.26327235
              4.8             -0.7                0                0          24034.1                0       -44326.477                0      -0.84240746
              4.9             -0.7                0                0        23889.504                0       -41092.773                0      -0.40431112
                5             -0.7                0                0         23724.25                0       -37665.855                0        2.9170003
               -5             -0.6                0                0        20438.688                0        37456.727                0       -2.8225212
             -4.9             -0.6                0                0        20582.104                0        40886.922                0      -0.86654627
             -4.8             -0.6                0                0        20726.023                0        44264.547                0        1.8291714
             -4.7             -0.6                0                0        20838.359                0        47346.133                0       0.31764737
             -4.6             -0.6                0                0        20955.344                0        50257.297                0      -0.45937538
             -4.5             -0.6                0                0        21072.312                0        52980.527                0         -1.03676
             -4.4             -0.6                0                0        21188.395                0         55646.16                0       -1.1124985
             -4.3             -0.6                0                0        21303.586                0        58254.191                0      -0.68659085
             -4.2             -0.6                0                0        21398.988                0        60663.023                0     -0.077031285
             -4.1             -0.6                0                0        21472.035                0        62820.016                0       0.87990832
               -4             -0.6                0                0        21558.033                0        64636.594                0     -0.020529106
             -3.9             -0.6                0                0        21646.129                0        66358.531                0        -0.429681
             -3.8             -0.6                0                0        21735.238                0        68014.977                0     -0.061888814
             -3.7             -0.6                0                0        21825.359                0         69605.93                0        1.0828453
             -3.6             -0.6                0                0        21861.324                0        70809.062                0       -2.0084164
             -3.5             -0.6                0                0        21903.031                0        71779.805                0       -4.0510135
             -3.4             -0.6                0                0        21966.082                0        72458.383                0       -3.3951342
             -3.3             -0.6                0                0        22030.301                0        73063.672                0       -1.2648783
             -3.2             -0.6                0                0        22095.691                0        73595.688                0        2.3397448
             -3.1             -0.6                0                0        22137.023                0          73938.5                0        4.6869454
               -3             -0.6                0                0        22128.045                0        73962.836                0        2.0721912
             -2.9             -0.6                0                0        22166.771                0        73643.906                0       -1.5447671
             -2.8             -0.6                0                0        22216.176                0        73179.969                0       -3.3683801
             -2.7             -0.6                0                0        22264.484                0        72642.234                0       -2.7959309
             -2.6             -0.6                0                0        22311.688                0         72030.68                0       0.17258322
             -2.5             -0.6                0                0         22305.09                0        71084.625                0        1.0871112
             -2.4             -0.6                0                0        22294.996                0         69909.32                0        1.1108209
             -2.3             -0.6                0                0        22328.273                0        68419.312                0       -1.6634897
             -2.2             -0.6                0                0        22360.764                0        66861.289                0       -2.9270036
             -2.1             -0.6                0                0        22392.463                0        65235.254                0       -2.6797254
               -2             -0.6                0                0        22411.459                0        63478.832                0      -0.89587569
             -1.9             -0.6                0                0        22386.615                0        61417.121                0        2.3567476
             -1.8             -0.6                0                0         22390.91                0          59117.5                0        2.3994689
             -1.7             -0.6                0                0        22408.973                0         56678.32                0       0.86123455
             -1.6             -0.6                0                0        22428.477                0        54181.223                0      -0.30770898
             -1.5             -0.6                0                0        22449.426                0        51626.211                0       -1.1073602
             -1.4             -0.6                0                0         22436.43                0        48849.258                0       0.99891466
             -1.3             -0.6                0                0        22411.918                0        45922.625                0        4.5074568
             -1.2             -0.6                0                0          22419.6                0        42777.668                0        2.0595458
             -1.1             -0.6                0                0        22427.682                0        39593.688                0       0.88001716
               -1             -0.6                0                0        22436.158                0        36370.688                0       0.96887577
             -0.9             -0.6                0                0        22445.033                0        33108.672                0        2.3261209
             -0.8             -0.6                0                0        22441.789                0        29590.428                0      -0.20591462
             -0.7             -0.6                0                0        22458.172                0         26046.76                0       -2.6797936
             -0.6             -0.6                0                0        22453.592                0        22453.809                0       -1.6241589
             -0.5             -0.6                0                0        22448.736                0        18838.086                0      -0.31272191
             -0.4             -0.6                0                0        22453.645                0         15120.38                0      0.003434211
             -0.3             -0.6                0                0        22462.164                0         11360.52                0        1.6343713
             -0.2             -0.6                0                0        22483.289                0        7592.9463                0       0.49002212
             -0.1             -0.6                0                0         22516.17                0        3817.4648                0       -3.3803556
                0             -0.6                0                0        22502.297                0       -21.694206                0        6.1788392
              0.1             -0.6                0                0         22516.17                0       -3817.4648                0        3.3803556
              0.2             -0.6                0                0        22483.289                0       -7592.9463                0      -0.49002212
              0.3             -0.6                0                0        22462.164                0        -11360.52                0       -1.6343713
              0.4             -0.6                0                0        22453.645                0        -15120.38                0     -0.003434211
              0.5             -0.6                0                0        22448.736                0       -18838.086                0       0.31272191
              0.6             -0.6                0                0        22453.592                0       -22453.809                0        1.6241589
              0.7             -0.6                0                0        22458.172                0        -26046.76                0        2.6797936
              0.8             -0.6                0                0        22441.789                0       -29590.428                0       0.20591462
              0.9             -0.6                0                0        22445.033                0       -33108.672                0       -2.3261209
                1             -0.6                0                0        22436.158                0       -36370.688                0      -0.96887577
              1.1             -0.6                0                0        22427.682                0       -39593.688                0      -0.88001716
              1.2             -0.6                0                0          22419.6                0       -42777.668                0       -2.0595458
              1.3             -0.6                0                0        22411.918                0       -45922.625                0       -4.5074568
              1.4             -0.6                0                0         22436.43                0       -48849.258                0      -0.99891466
              1.5             -0.6                0                0        22449.426                0       -51626.211                0        1.1073602
              1.6             -0.6                0                0        22428.477                0       -54181.223                0       0.30770898
              1.7             -0.6                0                0        22408.973                0        -56678.32                0      -0.86123455
              1.8             -0.6                0                0         22390.91                0         -59117.5                0       -2.3994689
              1.9             -0.6                0                0        22386.615                0       -61417.121                0       -2.3567476
                2             -0.6                0                0        22411.459                0       -63478.832                0       0.89587569
              2.1             -0.6                0                0        22392.463                0       -65235.254                0        2.6797254
              2.2             -0.6                0                0        22360.764                0       -66861.289                0        2.9270036
              2.3             -0.6                0                0        22328.273                0       -68419.312                0        1.6634897
              2.4             -0.6                0                0        22294.996                0        -69909.32                0       -1.1108209
              2.5             -0.6                0                0         22305.09                0       -71084.625                0       -1.0871112
              2.6             -0.6                0                0        22311.688                0        -72030.68                0      -0.17258322
              2.7             -0.6                0                0        22264.484                0       -72642.234                0        2.7959309
              2.8             -0.6                0                0        22216.176                0       -73179.969                0        3.3683801
              2.9             -0.6                0                0        22166.771                0       -73643.906                0        1.5447671
                3             -0.6                0                0        22128.045                0       -73962.836                0       -2.0721912
              3.1             -0.6                0                0        22137.023                0         -73938.5                0       -4.6869454
              3.2             -0.6                0                0        22095.691                0       -73595.688                0       -2.3397448
              3.3             -0.6                0                0        22030.301                0       -73063.672                0        1.2648783
              3.4             -0.6                0                0        21966.082                0       -72458.383                0        3.3951342
              3.5             -0.6                0                0        21903.031                0       -71779.805                0        4.0510135
              3.6             -0.6                0                0        21861.324                0       -70809.062                0        2.0084164
              3.7             -0.6                0                0        21825.359                0        -69605.93                0       -1.0828453
              3.8             -0.6                0                0        21735.238                0       -68014.977                0      0.061888814
              3.9             -0.6                0                0        21646.129                0       -66358.531                0         0.429681
                4             -0.6                0                0        21558.033                0       -64636.594                0      0.020529106
              4.1             -0.6                0                0        21472.035                0       -62820.016                0      -0.87990832
              4.2             -0.6                0                0        21398.988                0       -60663.023                0      0.077031285
              4.3             -0.6                0                0        21303.586                0       -58254.191                0       0.68659085
              4.4             -0.6                0                0        21188.395                0        -55646.16                0        1.1124985
              4.5             -0.6                0                0        21072.312                0       -52980.527                0          1.03676
              4.6             -0.6                0                0        20955.344                0       -50257.297                0       0.45937538
              4.7             -0.6                0                0        20838.359                0       -47346.133                0      -0.31764737
              4.8             -0.6                0                0        20726.023                0       -44264.547                0       -1.8291714
              4.9             -0.6                0                0        20582.104                0       -40886.922                0       0.86654627
                5             -0.6                0                0        20438.688                0       -37456.727                0        2.8225212
               -5             -0.5                0                0        17149.305                0        37276.504                0      -0.90537333
             -4.9             -0.5                0                0        17270.879                0        40709.973                0      -0.31473702
             -4.8             -0.5                0                0        17392.957                0        44090.863                0        1.0156429
             -4.7             -0.5                0                0        17503.338                0        47309.195                0        1.5065821
             -4.6             -0.5                0                0        17597.223                0        50092.883                0       0.24665153
             -4.5             -0.5                0                0        17690.221                0        52818.965                0      -0.51163322
             -4.4             -0.5                0                0         17782.33                0        55487.453                0      -0.76827157
             -4.3             -0.5                0                0        17873.557                0        58098.332                0      -0.52326381
             -4.2             -0.5                0                0        17963.895                0        60651.629                0       0.22339496
             -4.1             -0.5                0                0        18029.826                0        62713.438                0       0.12875935
               -4             -0.5                0                0        18096.211                0         64502.43                0      -0.62587345
             -3.9             -0.5                0                0        18163.613                0        66225.938                0      -0.60356438
             -3.8             -0.5                0                0        18232.027                0        67883.953                0       0.19568917
             -3.7             -0.5                0                0        18301.457                0        69476.484                0        1.7718837
             -3.6             -0.5                0                0         18354.08                0        70898.773                0        2.1595762
             -3.5             -0.5                0                0        18393.703                0        71671.094                0       0.75729799
             -3.4             -0.5                0                0          18436.5                0        72349.422                0       0.96162426
             -3.3             -0.5                0                0        18480.465                0        72954.469                0         2.640326
             -3.2             -0.5                0                0          18525.6                0        73486.227                0        5.7933969
             -3.1             -0.5                0                0        18571.902                0        73944.688                0         10.42085
               -3             -0.5                0                0        18587.371                0        73938.211                0        8.1310081
             -2.9             -0.5                0                0        18619.373                0        73549.867                0         3.265969
             -2.8             -0.5                0                0        18650.273                0        73087.695                0       0.79698288
             -2.7             -0.5                0                0        18680.074                0        72551.734                0       0.72405994
             -2.6             -0.5                0                0        18708.777                0        71941.969                0        3.0472002
             -2.5             -0.5                0                0        18725.092                0        71200.094                0         6.845993
             -2.4             -0.5                0                0        18734.727                0        69835.461                0         3.232939
             -2.3             -0.5                0                0        18753.654                0        68346.008                0       0.10289735
             -2.2             -0.5                0                0        18771.791                0        66788.547                0       -1.5163472
             -2.1             -0.5                0                0        18789.139                0        65163.066                0       -1.6248008
               -2             -0.5                0                0        18805.693                0        63469.559                0      -0.22246398
             -1.9             -0.5                0                0        18800.371                0        61451.297                0        2.1849129
             -1.8             -0.5                0                0        18806.234                0        59067.844                0        1.9284986
             -1.7             -0.5                0                0        18813.541                0        56626.492                0        2.0413778
             -1.6             -0.5                0                0        18822.293                0        54127.219                0          2.52355
             -1.5             -0.5                0                0         18832.49                0        51570.039                0        3.3750157
             -1.4             -0.5                0                0        18841.154                0        48939.703                0        4.8110123
             -1.3             -0.5                0                0        18831.559                0        45891.914                0        3.9776282
             -1.2             -0.5                0                0        18833.148                0        42747.395                0        1.7396275
             -1.1             -0.5                0                0        18835.133                0        39563.848                0       0.77001059
               -1             -0.5                0                0        18837.516                0        36341.289                0        1.0687799
             -0.9             -0.5                0                0        18840.295                0        33079.707                0         2.635937
             -0.8             -0.5                0                0        18835.664                0        29641.127                0        1.5655051
             -0.7             -0.5                0                0         18813.73                0        26057.102                0        1.5250177
             -0.6             -0.5                0                0        18796.623                0        22456.309                0        1.2711034
             -0.5             -0.5                0                0         18785.02                0        18828.768                0       0.34236476
             -0.4             -0.5                0                0        18779.168                0        15110.321                0      -0.75936472
             -0.3             -0.5                0                0        18784.477                0        11357.405                0        1.2703472
             -0.2             -0.5                0                0        18805.781                0        7585.2266                0       0.46788317
             -0.1             -0.5                0                0        18839.688                0        3805.3357                0       -3.1098676
                0             -0.5                0                0        18852.346                0       -14.672091                0        6.5760727
              0.1             -0.5                0                0        18839.688                0       -3805.3357                0        3.1098676
              0.2             -0.5                0                0        18805.781                0       -7585.2266                0      -0.46788317
              0.3             -0.5                0                0        18784.477                0       -11357.405                0       -1.2703472
              0.4             -0.5                0                0        18779.168                0       -15110.321                0       0.75936472
              0.5             -0.5                0                0         18785.02                0       -18828.768                0      -0.34236476
              0.6             -0.5                0                0        18796.623                0       -22456.309                0       -1.2711034
              0.7             -0.5                0                0         18813.73                0       -26057.102                0       -1.5250177
              0.8             -0.5                0                0        18835.664                0       -29641.127                0       -1.5655051
              0.9             -0.5                0                0        18840.295                0       -33079.707                0        -2.635937
                1             -0.5                0                0        18837.516                0       -36341.289                0       -1.0687799
              1.1             -0.5                0                0        18835.133                0       -39563.848                0      -0.77001059
              1.2             -0.5                0                0        18833.148                0       -42747.395                0       -1.7396275
              1.3             -0.5                0                0        18831.559                0       -45891.914                0       -3.9776282
              1.4             -0.5                0                0        18841.154                0       -48939.703                0       -4.8110123
              1.5             -0.5                0                0         18832.49                0       -51570.039                0       -3.3750157
              1.6             -0.5                0                0        18822.293                0       -54127.219                0         -2.52355
              1.7             -0.5                0                0        18813.541                0       -56626.492                0       -2.0413778
              1.8             -0.5                0                0        18806.234                0       -59067.844                0       -1.9284986
              1.9             -0.5                0                0        18800.371                0       -61451.297                0       -2.1849129
                2             -0.5                0                0        18805.693                0       -63469.559                0       0.22246398
              2.1             -0.5                0                0        18789.139                0       -65163.066                0        1.6248008
              2.2             -0.5                0                0        18771.791                0       -66788.547                0        1.5163472
              2.3             -0.5                0                0        18753.654                0       -68346.008                0      -0.10289735
              2.4             -0.5                0                0        18734.727                0       -69835.461                0        -3.232939
              2.5             -0.5                0                0        18725.092                0       -71200.094                0        -6.845993
              2.6             -0.5                0                0        18708.777                0       -71941.969                0       -3.0472002
              2.7             -0.5                0                0        18680.074                0       -72551.734                0      -0.72405994
              2.8             -0.5                0                0        18650.273                0       -73087.695                0      -0.79698288
              2.9             -0.5                0                0        18619.373                0       -73549.867                0        -3.265969
                3             -0.5                0                0        18587.371                0       -73938.211                0       -8.1310081
              3.1             -0.5                0                0        18571.902                0       -73944.688                0        -10.42085
              3.2             -0.5                0                0          18525.6                0       -73486.227                0       -5.7933969
              3.3             -0.5                0                0        18480.465                0       -72954.469                0        -2.640326
              3.4             -0.5                0                0          18436.5                0       -72349.422                0      -0.96162426
              3.5             -0.5                0                0        18393.703                0       -71671.094                0      -0.75729799
              3.6             -0.5                0                0         18354.08                0       -70898.773                0       -2.1595762
              3.7             -0.5                0                0        18301.457                0       -69476.484                0       -1.7718837
              3.8             -0.5                0                0        18232.027                0       -67883.953                0      -0.19568917
              3.9             -0.5                0                0        18163.613                0       -66225.938                0       0.60356438
                4             -0.5                0                0        18096.211                0        -64502.43                0       0.62587345
              4.1             -0.5                0                0        18029.826                0       -62713.438                0      -0.12875935
              4.2             -0.5                0                0        17963.895                0       -60651.629                0      -0.22339496
              4.3             -0.5                0                0        17873.557                0       -58098.332                0       0.52326381
              4.4             -0.5                0                0         17782.33                0       -55487.453                0       0.76827157
              4.5             -0.5                0                0        17690.221                0       -52818.965                0       0.51163322
              4.6             -0.5                0                0        17597.223                0       -50092.883                0      -0.24665153
              4.7             -0.5                0                0        17503.338                0       -47309.195                0       -1.5065821
              4.8             -0.5                0                0        17392.957                0       -44090.863                0       -1.0156429
              4.9             -0.5                0                0        17270.879                0       -40709.973                0       0.31473702
