           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
                5              0.4                1        4831.7861                0       -3286.0291                0         14482644                0
               -5              0.5                1       -932.09717                0        2448.4646                0         14802692                0
             -4.9              0.5                1       -432.97131                0         1927.608                0         10793430                0
             -4.8              0.5                1        2280.3179                0       -858.67834                0        6559487.5                0
             -4.7              0.5                1        9076.9951                0       -3337.0962                0        2096334.6                0
             -4.6              0.5                1        2574.0776                0       -1258.9985                0         -2579592                0
             -4.5              0.5                1       -516.29419                0        416.86694                0         -7227663                0
             -4.4              0.5                1       -194.11911                0        1690.5007                0        -11847882                0
             -4.3              0.5                1        3540.6025                0        2561.9026                0        -16440245                0
             -4.2              0.5                1        10687.915                0        3031.0737                0        -21004776                0
             -4.1              0.5                1        6038.5908                0        4987.5674                0        -25310606                0
               -4              0.5                1        2760.2751                0        3819.6948                0        -29272552                0
             -3.9              0.5                1        89.412598                0         3104.614                0        -32940776                0
             -3.8              0.5                1       -1973.9995                0         2842.324                0        -36315280                0
             -3.7              0.5                1       -3429.9548                0        3032.8259                0        -39396056                0
             -3.6              0.5                1       -9968.4404                0        2695.3423                0        -42084336                0
             -3.5              0.5                1       -4548.2109                0       -15777.265                0        -43880776                0
             -3.4              0.5                1        488.41394                0       -26392.025                0        -45175680                0
             -3.3              0.5                1        3420.2441                0       -27717.164                0        -45985412                0
             -3.2              0.5                1        4247.2637                0       -19752.689                0        -46309960                0
             -3.1              0.5                1        2969.4783                0       -2498.5464                0        -46149332                0
               -3              0.5                1       -9322.4316                0       -11789.735                0        -45091176                0
             -2.9              0.5                1       -3005.4207                0        -36409.82                0        -43185376                0
             -2.8              0.5                1        1767.4473                0       -46149.848                0        -40767560                0
             -2.7              0.5                1        4996.1509                0       -41009.766                0        -37837744                0
             -2.6              0.5                1        6680.7051                0       -20989.551                0        -34395908                0
             -2.5              0.5                1       -2342.6257                0        4997.4639                0        -30391712                0
             -2.4              0.5                1       -3021.5547                0        10972.681                0        -25409410                0
             -2.3              0.5                1        2773.0366                0        17803.152                0        -19997064                0
             -2.2              0.5                1        3506.2124                0        22403.334                0        -14217142                0
             -2.1              0.5                1       -822.02417                0        24773.254                0       -8069611.5                0
               -2              0.5                1       -10211.649                0        24912.896                0       -1554507.9                0
             -1.9              0.5                1       -33742.348                0        24748.355                0          5403864                0
             -1.8              0.5                1       -12943.287                0        30756.324                0         12646169                0
             -1.7              0.5                1         -2700.55                0        34393.066                0         19971994                0
             -1.6              0.5                1       -3014.1167                0        35658.605                0         27381354                0
             -1.5              0.5                1       -13884.009                0         34552.93                0         34874252                0
             -1.4              0.5                1       -33933.883                0        31044.352                0         42444656                0
             -1.3              0.5                1       -33940.609                0        35386.492                0         49904996                0
             -1.2              0.5                1       -18219.689                0        42548.242                0         57013416                0
             -1.1              0.5                1       -3024.9697                0        43513.824                0         63820440                0
               -1              0.5                1         9571.416                0        39184.383                0         70337312                0
             -0.9              0.5                1        19569.459                0        29559.926                0         76564024                0
             -0.8              0.5                1        26969.158                0        14640.444                0         82500576                0
             -0.7              0.5                1        17092.188                0        5571.0225                0         87575728                0
             -0.6              0.5                1        2754.3694                0        550.75439                0         91901176                0
             -0.5              0.5                1       -1126.7109                0       -4252.3604                0         95755056                0
             -0.4              0.5                1        2594.9016                0       -5119.0938                0         99137664                0
             -0.3              0.5                1       -41227.934                0       -31956.836                0    1.0181502e+08                0
             -0.2              0.5                1        -32954.43                0       -861.57031                0    1.0388474e+08                0
             -0.1              0.5                1        54879.879                0        107340.64                0    1.0541675e+08                0
                0              0.5                1       -245798.23                0        203656.25                0    1.0610078e+08                0
              0.1              0.5                1       -54879.879                0        107340.64                0    1.0541675e+08                0
              0.2              0.5                1         32954.43                0       -861.57031                0    1.0388474e+08                0
              0.3              0.5                1        41227.934                0       -31956.836                0    1.0181502e+08                0
              0.4              0.5                1       -2594.9016                0       -5119.0938                0         99137664                0
              0.5              0.5                1        1126.7109                0       -4252.3604                0         95755056                0
              0.6              0.5                1       -2754.3694                0        550.75439                0         91901176                0
              0.7              0.5                1       -17092.188                0        5571.0225                0         87575728                0
              0.8              0.5                1       -26969.158                0        14640.444                0         82500576                0
              0.9              0.5                1       -19569.459                0        29559.926                0         76564024                0
                1              0.5                1        -9571.416                0        39184.383                0         70337312                0
              1.1              0.5                1        3024.9697                0        43513.824                0         63820440                0
              1.2              0.5                1        18219.689                0        42548.242                0         57013416                0
              1.3              0.5                1        33940.609                0        35386.492                0         49904996                0
              1.4              0.5                1        33933.883                0        31044.352                0         42444656                0
              1.5              0.5                1        13884.009                0         34552.93                0         34874252                0
              1.6              0.5                1        3014.1167                0        35658.605                0         27381354                0
              1.7              0.5                1          2700.55                0        34393.066                0         19971994                0
              1.8              0.5                1        12943.287                0        30756.324                0         12646169                0
              1.9              0.5                1        33742.348                0        24748.355                0          5403864                0
                2              0.5                1        10211.649                0        24912.896                0       -1554507.9                0
              2.1              0.5                1        822.02417                0        24773.254                0       -8069611.5                0
              2.2              0.5                1       -3506.2124                0        22403.334                0        -14217142                0
              2.3              0.5                1       -2773.0366                0        17803.152                0        -19997064                0
              2.4              0.5                1        3021.5547                0        10972.681                0        -25409410                0
              2.5              0.5                1        2342.6257                0        4997.4639                0        -30391712                0
              2.6              0.5                1       -6680.7051                0       -20989.551                0        -34395908                0
              2.7              0.5                1       -4996.1509                0       -41009.766                0        -37837744                0
              2.8              0.5                1       -1767.4473                0       -46149.848                0        -40767560                0
              2.9              0.5                1        3005.4207                0        -36409.82                0        -43185376                0
                3              0.5                1        9322.4316                0       -11789.735                0        -45091176                0
              3.1              0.5                1       -2969.4783                0       -2498.5464                0        -46149332                0
              3.2              0.5                1       -4247.2637                0       -19752.689                0        -46309960                0
              3.3              0.5                1       -3420.2441                0       -27717.164                0        -45985412                0
              3.4              0.5                1       -488.41394                0       -26392.025                0        -45175680                0
              3.5              0.5                1        4548.2109                0       -15777.265                0        -43880776                0
              3.6              0.5                1        9968.4404                0        2695.3423                0        -42084336                0
              3.7              0.5                1        3429.9548                0        3032.8259                0        -39396056                0
              3.8              0.5                1        1973.9995                0         2842.324                0        -36315280                0
              3.9              0.5                1       -89.412598                0         3104.614                0        -32940776                0
                4              0.5                1       -2760.2751                0        3819.6948                0        -29272552                0
              4.1              0.5                1       -6038.5908                0        4987.5674                0        -25310606                0
              4.2              0.5                1       -10687.915                0        3031.0737                0        -21004776                0
              4.3              0.5                1       -3540.6025                0        2561.9026                0        -16440245                0
              4.4              0.5                1        194.11911                0        1690.5007                0        -11847882                0
              4.5              0.5                1        516.29419                0        416.86694                0         -7227663                0
              4.6              0.5                1       -2574.0776                0       -1258.9985                0         -2579592                0
              4.7              0.5                1       -9076.9951                0       -3337.0962                0        2096334.6                0
              4.8              0.5                1       -2280.3179                0       -858.67834                0        6559487.5                0
              4.9              0.5                1        432.97131                0         1927.608                0         10793430                0
                5              0.5                1        932.09717                0        2448.4646                0         14802692                0
               -5              0.6                1       -1997.7041                0       -5734.5293                0         15261877                0
             -4.9              0.6                1       -7985.2139                0       -6017.1035                0         11277572                0
             -4.8              0.6                1       -11758.561                0       -8565.1104                0        7068584.5                0
             -4.7              0.6                1       -3190.9072                0       -7411.6963                0          2639615                0
             -4.6              0.6                1        1368.2089                0       -4906.5972                0         -1963008                0
             -4.5              0.6                1       -1254.3052                0       -2780.9956                0         -6621341                0
             -4.4              0.6                1       -464.27234                0       -1057.6265                0        -11251817                0
             -4.3              0.6                1        3738.3076                0        263.51019                0        -15854441                0
             -4.2              0.6                1        2334.0703                0        908.55884                0        -20371652                0
             -4.1              0.6                1       -6816.6621                0        6832.2896                0        -24714748                0
               -4              0.6                1        -4300.207                0        7540.4971                0        -28741992                0
             -3.9              0.6                1       -232.27588                0        7656.8179                0        -32463366                0
             -3.8              0.6                1        4443.1201                0        8225.9326                0        -35891024                0
             -3.7              0.6                1         9725.958                0        9247.8389                0        -39024948                0
             -3.6              0.6                1       -4452.3672                0        4685.4434                0        -41588568                0
             -3.5              0.6                1       -8450.3809                0        1123.2646                0        -43645416                0
             -3.4              0.6                1        3687.1494                0       -6521.1445                0        -45033072                0
             -3.3              0.6                1        13719.901                0       -4875.9277                0        -45935552                0
             -3.2              0.6                1        21647.822                0        6058.8984                0        -46352848                0
             -3.1              0.6                1        14867.526                0        15102.698                0        -46186360                0
               -3              0.6                1       -18949.883                0        11806.538                0        -45329920                0
             -2.9              0.6                1       -11774.892                0       -4960.4668                0        -43640844                0
             -2.8              0.6                1        4562.3359                0       -13927.953                0        -41350208                0
             -2.7              0.6                1        19355.379                0       -8015.3398                0        -38547568                0
             -2.6              0.6                1        32604.279                0        12777.398                0        -35232916                0
             -2.5              0.6                1        4874.2578                0        10694.021                0        -31228512                0
             -2.4              0.6                1       -20988.344                0        12630.259                0        -26643974                0
             -2.3              0.6                1        145.73242                0        19992.018                0        -21384780                0
             -2.2              0.6                1        16218.365                0         25123.49                0        -15758000                0
             -2.1              0.6                1        27229.617                0        28024.697                0         -9763622                0
               -2              0.6                1        20927.158                0         25189.24                0       -3385305.2                0
             -1.9              0.6                1       -35464.008                0        21878.207                0        3341829.8                0
             -1.8              0.6                1       -34664.809                0        28391.793                0         10366330                0
             -1.7              0.6                1       -8066.2383                0        29520.795                0         17539968                0
             -1.6              0.6                1        7976.0371                0        28278.582                0         24797138                0
             -1.5              0.6                1        13461.993                0        24665.152                0         32137842                0
             -1.4              0.6                1        2800.8516                0        15898.599                0         39503160                0
             -1.3              0.6                1       -2957.4136                0        1445.5405                0         46685312                0
             -1.2              0.6                1        3237.1077                0        7872.5781                0         53655904                0
             -1.1              0.6                1        6117.0801                0        10138.082                0         60332564                0
               -1              0.6                1        6398.7119                0         7108.564                0         66719080                0
             -0.9              0.6                1          13381.5                0         434.7439                0         72817456                0
             -0.8              0.6                1        35023.898                0        3485.6958                0         78587568                0
             -0.7              0.6                1        20880.943                0       -11549.139                0         83715320                0
             -0.6              0.6                1        6115.5513                0       -13130.418                0         88069488                0
             -0.5              0.6                1       -1660.9688                0       -12022.949                0         91852704                0
             -0.4              0.6                1       -2785.4451                0       -9171.3564                0         95183120                0
             -0.3              0.6                1       -33070.828                0       -26851.113                0         97740848                0
             -0.2              0.6                1        22898.229                0        25266.814                0         99729016                0
             -0.1              0.6                1         165121.8                0        147182.47                0    1.0114762e+08                0
                0              0.6                1       -313635.31                0        213434.25                0    1.0178608e+08                0
              0.1              0.6                1        -165121.8                0        147182.47                0    1.0114762e+08                0
              0.2              0.6                1       -22898.229                0        25266.814                0         99729016                0
              0.3              0.6                1        33070.828                0       -26851.113                0         97740848                0
              0.4              0.6                1        2785.4451                0       -9171.3564                0         95183120                0
              0.5              0.6                1        1660.9688                0       -12022.949                0         91852704                0
              0.6              0.6                1       -6115.5513                0       -13130.418                0         88069488                0
              0.7              0.6                1       -20880.943                0       -11549.139                0         83715320                0
              0.8              0.6                1       -35023.898                0        3485.6958                0         78587568                0
              0.9              0.6                1         -13381.5                0         434.7439                0         72817456                0
                1              0.6                1       -6398.7119                0         7108.564                0         66719080                0
              1.1              0.6                1       -6117.0801                0        10138.082                0         60332564                0
              1.2              0.6                1       -3237.1077                0        7872.5781                0         53655904                0
              1.3              0.6                1        2957.4136                0        1445.5405                0         46685312                0
              1.4              0.6                1       -2800.8516                0        15898.599                0         39503160                0
              1.5              0.6                1       -13461.993                0        24665.152                0         32137842                0
              1.6              0.6                1       -7976.0371                0        28278.582                0         24797138                0
              1.7              0.6                1        8066.2383                0        29520.795                0         17539968                0
              1.8              0.6                1        34664.809                0        28391.793                0         10366330                0
              1.9              0.6                1        35464.008                0        21878.207                0        3341829.8                0
                2              0.6                1       -20927.158                0         25189.24                0       -3385305.2                0
              2.1              0.6                1       -27229.617                0        28024.697                0         -9763622                0
              2.2              0.6                1       -16218.365                0         25123.49                0        -15758000                0
              2.3              0.6                1       -145.73242                0        19992.018                0        -21384780                0
              2.4              0.6                1        20988.344                0        12630.259                0        -26643974                0
              2.5              0.6                1       -4874.2578                0        10694.021                0        -31228512                0
              2.6              0.6                1       -32604.279                0        12777.398                0        -35232916                0
              2.7              0.6                1       -19355.379                0       -8015.3398                0        -38547568                0
              2.8              0.6                1       -4562.3359                0       -13927.953                0        -41350208                0
              2.9              0.6                1        11774.892                0       -4960.4668                0        -43640844                0
                3              0.6                1        18949.883                0        11806.538                0        -45329920                0
              3.1              0.6                1       -14867.526                0        15102.698                0        -46186360                0
              3.2              0.6                1       -21647.822                0        6058.8984                0        -46352848                0
              3.3              0.6                1       -13719.901                0       -4875.9277                0        -45935552                0
              3.4              0.6                1       -3687.1494                0       -6521.1445                0        -45033072                0
              3.5              0.6                1        8450.3809                0        1123.2646                0        -43645416                0
              3.6              0.6                1        4452.3672                0        4685.4434                0        -41588568                0
              3.7              0.6                1        -9725.958                0        9247.8389                0        -39024948                0
              3.8              0.6                1       -4443.1201                0        8225.9326                0        -35891024                0
              3.9              0.6                1        232.27588                0        7656.8179                0        -32463366                0
                4              0.6                1         4300.207                0        7540.4971                0        -28741992                0
              4.1              0.6                1        6816.6621                0        6832.2896                0        -24714748                0
              4.2              0.6                1       -2334.0703                0        908.55884                0        -20371652                0
              4.3              0.6                1       -3738.3076                0        263.51019                0        -15854441                0
              4.4              0.6                1        464.27234                0       -1057.6265                0        -11251817                0
              4.5              0.6                1        1254.3052                0       -2780.9956                0         -6621341                0
              4.6              0.6                1       -1368.2089                0       -4906.5972                0         -1963008                0
              4.7              0.6                1        3190.9072                0       -7411.6963                0          2639615                0
              4.8              0.6                1        11758.561                0       -8565.1104                0        7068584.5                0
              4.9              0.6                1        7985.2139                0       -6017.1035                0         11277572                0
                5              0.6                1        1997.7041                0       -5734.5293                0         15261877                0
               -5              0.7                1        218.36133                0       -9211.0059                0         15797989                0
             -4.9              0.7                1       -12255.785                0       -9255.2998                0         11838640                0
             -4.8              0.7                1       -15916.178                0       -9406.5371                0        7631974.5                0
             -4.7              0.7                1       -10052.912                0       -7049.3208                0        3249917.8                0
             -4.6              0.7                1        1111.8235                0       -2921.4712                0       -1272935.1                0
             -4.5              0.7                1        1280.7544                0       -35.638611                0         -5931311                0
             -4.4              0.7                1        2538.6455                0        2137.4658                0        -10572050                0
             -4.3              0.7                1        6821.7793                0         3695.686                0        -15183497                0
             -4.2              0.7                1       -4437.2124                0       -1568.6064                0        -19644956                0
             -4.1              0.7                1       -11124.488                0        1223.1195                0        -23981008                0
               -4              0.7                1       -9801.3418                0        8002.3433                0        -28128840                0
             -3.9              0.7                1         1005.376                0        8950.0674                0        -31903364                0
             -3.8              0.7                1        12419.577                0        10350.587                0        -35384176                0
             -3.7              0.7                1        11466.271                0        5259.6143                0        -38451640                0
             -3.6              0.7                1       -813.98486                0       -657.52979                0        -41047492                0
             -3.5              0.7                1       -8304.2305                0        3095.9348                0        -43295408                0
             -3.4              0.7                1        5000.8462                0        2760.4556                0        -44864632                0
             -3.3              0.7                1        22134.512                0        7376.0205                0        -45859864                0
             -3.2              0.7                1        37163.336                0        21281.193                0        -46369912                0
             -3.1              0.7                1        13966.747                0        11120.076                0        -46157576                0
               -3              0.7                1       -11987.824                0        10243.424                0        -45445500                0
             -2.9              0.7                1        -26093.73                0         15246.68                0        -44161008                0
             -2.8              0.7                1        1807.8457                0        7051.7188                0        -41997556                0
             -2.7              0.7                1        28165.205                0        13736.861                0        -39322100                0
             -2.6              0.7                1        35249.852                0         18467.68                0        -36057948                0
             -2.5              0.7                1        8175.2646                0        7666.6699                0        -32199284                0
             -2.4              0.7                1       -20573.057                0        12447.938                0        -27914610                0
             -2.3              0.7                1       -8084.7207                0        22706.662                0        -22954696                0
             -2.2              0.7                1        23327.348                0        28369.418                0        -17481068                0
             -2.1              0.7                1         49678.09                0        31801.914                0        -11639834                0
               -2              0.7                1        23271.297                0        15178.931                0       -5414543.5                0
             -1.9              0.7                1       -17542.023                0        14386.629                0        1061326.5                0
             -1.8              0.7                1       -60314.734                0        36508.828                0          7769900                0
             -1.7              0.7                1       -17399.631                0        35144.512                0         14791278                0
             -1.6              0.7                1        14998.493                0        31394.551                0         21896262                0
             -1.5              0.7                1        36840.289                0        25273.371                0         29084776                0
             -1.4              0.7                1        17973.992                0        2154.5957                0         36089840                0
             -1.3              0.7                1        8196.5703                0       -6064.4819                0         43067880                0
             -1.2              0.7                1        6699.3945                0       -3700.6365                0         49927244                0
             -1.1              0.7                1       -2735.3735                0       -135.20752                0         56473552                0
               -1              0.7                1        9890.7939                0        -8063.873                0         62724628                0
             -0.9              0.7                1        28669.029                0       -2100.2683                0         68684616                0
             -0.8              0.7                1        28715.967                0       -7310.0947                0         74184752                0
             -0.7              0.7                1        18527.195                0       -18236.154                0         79149504                0
             -0.6              0.7                1        10314.993                0       -6859.1006                0         83695272                0
             -0.5              0.7                1        1550.5444                0       -1553.4966                0         87425040                0
             -0.4              0.7                1       -12985.746                0       -3829.5586                0         90611824                0
             -0.3              0.7                1       -8904.1914                0        15183.029                0         93130792                0
             -0.2              0.7                1        66449.469                0        72848.047                0         95005632                0
             -0.1              0.7                1        146937.38                0        74547.188                0         96096880                0
                0              0.7                1       -254276.44                0          90893.5                0         96625312                0
              0.1              0.7                1       -146937.38                0        74547.188                0         96096880                0
              0.2              0.7                1       -66449.469                0        72848.047                0         95005632                0
              0.3              0.7                1        8904.1914                0        15183.029                0         93130792                0
              0.4              0.7                1        12985.746                0       -3829.5586                0         90611824                0
              0.5              0.7                1       -1550.5444                0       -1553.4966                0         87425040                0
              0.6              0.7                1       -10314.993                0       -6859.1006                0         83695272                0
              0.7              0.7                1       -18527.195                0       -18236.154                0         79149504                0
              0.8              0.7                1       -28715.967                0       -7310.0947                0         74184752                0
              0.9              0.7                1       -28669.029                0       -2100.2683                0         68684616                0
                1              0.7                1       -9890.7939                0        -8063.873                0         62724628                0
              1.1              0.7                1        2735.3735                0       -135.20752                0         56473552                0
              1.2              0.7                1       -6699.3945                0       -3700.6365                0         49927244                0
              1.3              0.7                1       -8196.5703                0       -6064.4819                0         43067880                0
              1.4              0.7                1       -17973.992                0        2154.5957                0         36089840                0
              1.5              0.7                1       -36840.289                0        25273.371                0         29084776                0
              1.6              0.7                1       -14998.493                0        31394.551                0         21896262                0
              1.7              0.7                1        17399.631                0        35144.512                0         14791278                0
              1.8              0.7                1        60314.734                0        36508.828                0          7769900                0
              1.9              0.7                1        17542.023                0        14386.629                0        1061326.5                0
                2              0.7                1       -23271.297                0        15178.931                0       -5414543.5                0
              2.1              0.7                1        -49678.09                0        31801.914                0        -11639834                0
              2.2              0.7                1       -23327.348                0        28369.418                0        -17481068                0
              2.3              0.7                1        8084.7207                0        22706.662                0        -22954696                0
              2.4              0.7                1        20573.057                0        12447.938                0        -27914610                0
              2.5              0.7                1       -8175.2646                0        7666.6699                0        -32199284                0
              2.6              0.7                1       -35249.852                0         18467.68                0        -36057948                0
              2.7              0.7                1       -28165.205                0        13736.861                0        -39322100                0
              2.8              0.7                1       -1807.8457                0        7051.7188                0        -41997556                0
              2.9              0.7                1         26093.73                0         15246.68                0        -44161008                0
                3              0.7                1        11987.824                0        10243.424                0        -45445500                0
              3.1              0.7                1       -13966.747                0        11120.076                0        -46157576                0
              3.2              0.7                1       -37163.336                0        21281.193                0        -46369912                0
              3.3              0.7                1       -22134.512                0        7376.0205                0        -45859864                0
              3.4              0.7                1       -5000.8462                0        2760.4556                0        -44864632                0
              3.5              0.7                1        8304.2305                0        3095.9348                0        -43295408                0
              3.6              0.7                1        813.98486                0       -657.52979                0        -41047492                0
              3.7              0.7                1       -11466.271                0        5259.6143                0        -38451640                0
