           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              0.3             -4.8                1       -3984.0989                0        2372.6038                0          9645773                0
              0.4             -4.8                1       -2244.7397                0        1575.9081                0          9781676                0
              0.5             -4.8                1       -430.29956                0       -1108.2194                0          9952873                0
              0.6             -4.8                1       -3147.2917                0        -5497.165                0         10182262                0
              0.7             -4.8                1       -4922.7256                0       -5302.9805                0         10435702                0
              0.8             -4.8                1       -4630.1514                0       -3907.4375                0         10724565                0
              0.9             -4.8                1       -2245.1362                0       -1407.6765                0         11049090                0
                1             -4.8                1       -1755.5687                0         1176.537                0         11426340                0
              1.1             -4.8                1       -2357.8311                0        3365.2769                0         11848964                0
              1.2             -4.8                1       -1316.5413                0         5678.583                0         12304239                0
              1.3             -4.8                1        1325.1102                0        7763.2344                0         12783722                0
              1.4             -4.8                1        5029.5117                0        8246.4082                0         13257762                0
              1.5             -4.8                1        7091.1348                0        10451.054                0         13779613                0
              1.6             -4.8                1        5488.2437                0        9097.4492                0         14328114                0
              1.7             -4.8                1        2014.1614                0         5201.458                0         14902967                0
              1.8             -4.8                1        192.84814                0        2637.8271                0         15502377                0
              1.9             -4.8                1       -432.10312                0        1738.1147                0         16128351                0
                2             -4.8                1       -2354.9175                0         3425.502                0         16783116                0
              2.1             -4.8                1       -3861.8879                0        5824.6333                0         17452928                0
              2.2             -4.8                1         -4953.02                0        8935.5195                0         18137792                0
              2.3             -4.8                1       -2402.9736                0         8124.585                0         18794748                0
              2.4             -4.8                1       -1571.6228                0        3779.0593                0         19461576                0
              2.5             -4.8                1       -3734.6558                0       -2685.3953                0         20143678                0
              2.6             -4.8                1       -3891.2617                0       -6175.9995                0         20827276                0
              2.7             -4.8                1       -3485.6167                0       -5870.7515                0         21514432                0
              2.8             -4.8                1       -2517.7217                0       -1769.6499                0         22205142                0
              2.9             -4.8                1       -2331.7197                0        -1911.925                0         22901390                0
                3             -4.8                1        -1733.856                0       -1742.8726                0         23591112                0
              3.1             -4.8                1       -248.42088                0        1222.0182                0         24272180                0
              3.2             -4.8                1        736.51611                0        2912.1663                0         24911776                0
              3.3             -4.8                1        1279.9413                0        4369.2314                0         25536952                0
              3.4             -4.8                1        15.391846                0        2678.2224                0         26153684                0
              3.5             -4.8                1        564.66541                0       -336.43768                0         26754572                0
              3.6             -4.8                1        2028.2275                0       -2719.6853                0         27341316                0
