           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             -4.4             -2.3                1                0        -101862.7                0       -57959.207                0        14.436531
             -4.3             -2.3                1                0       -103616.54                0       -57468.078                0        31.618904
             -4.2             -2.3                1                0       -105261.45                0       -56725.426                0        42.584324
             -4.1             -2.3                1                0        -105726.3                0       -55192.617                0       -50.847111
               -4             -2.3                1                0       -105300.63                0       -51640.695                0       -34.233513
             -3.9             -2.3                1                0       -104773.39                0       -47853.242                0       -8.9135551
             -3.8             -2.3                1                0       -104144.59                0       -43830.242                0        25.112839
             -3.7             -2.3                1                0       -103414.23                0       -39571.723                0        67.845497
             -3.6             -2.3                1                0        -102149.2                0        -35384.66                0        66.510361
             -3.5             -2.3                1                0       -99485.938                0       -29685.336                0        28.155573
             -3.4             -2.3                1                0        -96540.07                0       -23370.836                0          6.47616
             -3.3             -2.3                1                0       -93517.344                0       -16923.402                0       -6.2141042
             -3.2             -2.3                1                0       -90417.773                0       -10343.068                0       -9.9151449
             -3.1             -2.3                1                0       -87241.344                0       -3629.7983                0       -4.6269832
               -3             -2.3                1                0       -83518.625                0        2673.0017                0       -2.1675901
             -2.9             -2.3                1                0       -78707.828                0        9381.3105                0       -5.8272924
             -2.8             -2.3                1                0           -73717                0        16206.849                0       -8.5618773
             -2.7             -2.3                1                0       -68682.523                0        22966.023                0       -10.097379
             -2.6             -2.3                1                0       -63604.383                0        29658.873                0       -10.433803
             -2.5             -2.3                1                0       -58482.613                0        36285.367                0       -9.5711517
             -2.4             -2.3                1                0       -53058.277                0        42265.066                0       -11.412591
             -2.3             -2.3                1                0       -47315.711                0        47428.805                0       -11.341144
             -2.2             -2.3                1                0       -41490.336                0        52198.961                0      -0.92873669
             -2.1             -2.3                1                0       -35699.961                0        56670.402                0        14.685074
               -2             -2.3                1                0       -30000.848                0        60957.414                0        33.817875
             -1.9             -2.3                1                0       -24275.215                0        64077.941                0         13.59327
             -1.8             -2.3                1                0       -18397.004                0        66630.758                0       -1.1274416
             -1.7             -2.3                1                0       -12743.447                0        68503.875                0       -2.3877316
             -1.6             -2.3                1                0       -7190.8057                0        69524.016                0       -16.448786
             -1.5             -2.3                1                0       -1489.7455                0        70357.656                0       -2.6025171
             -1.4             -2.3                1                0        3874.2336                0         70008.57                0         11.11272
             -1.3             -2.3                1                0        8847.0244                0        68308.281                0        7.5902996
             -1.2             -2.3                1                0         13653.46                0        66325.055                0       0.94555235
             -1.1             -2.3                1                0        18280.268                0        64023.859                0       -8.1099062
               -1             -2.3                1                0        22597.424                0        61076.273                0       -12.853816
             -0.9             -2.3                1                0        26507.832                0         57010.84                0        -11.96693
             -0.8             -2.3                1                0        29895.996                0        51563.105                0      -0.82317078
             -0.7             -2.3                1                0        33030.625                0        46282.145                0        7.7439547
             -0.6             -2.3                1                0         35940.07                0        40855.648                0        10.022104
             -0.5             -2.3                1                0        38624.336                0        35283.598                0         6.011291
             -0.4             -2.3                1                0        40513.617                0        28754.621                0        -1.579852
             -0.3             -2.3                1                0        41941.648                0        21838.539                0       0.56495035
             -0.2             -2.3                1                0        43143.934                0        14886.926                0        13.879237
             -0.1             -2.3                1                0        44031.305                0         7716.813                0        23.666245
                0             -2.3                1                0        44526.281                0       -137.82339                0       -3.6027527
              0.1             -2.3                1                0        44031.305                0        -7716.813                0       -23.666245
              0.2             -2.3                1                0        43143.934                0       -14886.926                0       -13.879237
              0.3             -2.3                1                0        41941.648                0       -21838.539                0      -0.56495035
              0.4             -2.3                1                0        40513.617                0       -28754.621                0         1.579852
              0.5             -2.3                1                0        38624.336                0       -35283.598                0        -6.011291
              0.6             -2.3                1                0         35940.07                0       -40855.648                0       -10.022104
              0.7             -2.3                1                0        33030.625                0       -46282.145                0       -7.7439547
              0.8             -2.3                1                0        29895.996                0       -51563.105                0       0.82317078
              0.9             -2.3                1                0        26507.832                0        -57010.84                0         11.96693
                1             -2.3                1                0        22597.424                0       -61076.273                0        12.853816
              1.1             -2.3                1                0        18280.268                0       -64023.859                0        8.1099062
              1.2             -2.3                1                0         13653.46                0       -66325.055                0      -0.94555235
              1.3             -2.3                1                0        8847.0244                0       -68308.281                0       -7.5902996
              1.4             -2.3                1                0        3874.2336                0        -70008.57                0        -11.11272
              1.5             -2.3                1                0       -1489.7455                0       -70357.656                0        2.6025171
              1.6             -2.3                1                0       -7190.8057                0       -69524.016                0        16.448786
              1.7             -2.3                1                0       -12743.447                0       -68503.875                0        2.3877316
              1.8             -2.3                1                0       -18397.004                0       -66630.758                0        1.1274416
              1.9             -2.3                1                0       -24275.215                0       -64077.941                0        -13.59327
                2             -2.3                1                0       -30000.848                0       -60957.414                0       -33.817875
              2.1             -2.3                1                0       -35699.961                0       -56670.402                0       -14.685074
              2.2             -2.3                1                0       -41490.336                0       -52198.961                0       0.92873669
              2.3             -2.3                1                0       -47315.711                0       -47428.805                0        11.341144
              2.4             -2.3                1                0       -53058.277                0       -42265.066                0        11.412591
              2.5             -2.3                1                0       -58482.613                0       -36285.367                0        9.5711517
              2.6             -2.3                1                0       -63604.383                0       -29658.873                0        10.433803
              2.7             -2.3                1                0       -68682.523                0       -22966.023                0        10.097379
              2.8             -2.3                1                0           -73717                0       -16206.849                0        8.5618773
              2.9             -2.3                1                0       -78707.828                0       -9381.3105                0        5.8272924
                3             -2.3                1                0       -83518.625                0       -2673.0017                0        2.1675901
              3.1             -2.3                1                0       -87241.344                0        3629.7983                0        4.6269832
              3.2             -2.3                1                0       -90417.773                0        10343.068                0        9.9151449
              3.3             -2.3                1                0       -93517.344                0        16923.402                0        6.2141042
              3.4             -2.3                1                0        -96540.07                0        23370.836                0         -6.47616
              3.5             -2.3                1                0       -99485.938                0        29685.336                0       -28.155573
              3.6             -2.3                1                0        -102149.2                0         35384.66                0       -66.510361
              3.7             -2.3                1                0       -103414.23                0        39571.723                0       -67.845497
              3.8             -2.3                1                0       -104144.59                0        43830.242                0       -25.112839
              3.9             -2.3                1                0       -104773.39                0        47853.242                0        8.9135551
                4             -2.3                1                0       -105300.63                0        51640.695                0        34.233513
              4.1             -2.3                1                0        -105726.3                0        55192.617                0        50.847111
              4.2             -2.3                1                0       -105261.45                0        56725.426                0       -42.584324
              4.3             -2.3                1                0       -103616.54                0        57468.078                0       -31.618904
              4.4             -2.3                1                0        -101862.7                0        57959.207                0       -14.436531
              4.5             -2.3                1                0       -99999.914                0        58198.828                0        8.9628258
              4.6             -2.3                1                0       -98028.219                0        58186.938                0        38.579163
              4.7             -2.3                1                0       -95837.523                0        57680.797                0         56.96212
              4.8             -2.3                1                0       -92321.188                0        54752.379                0       -20.839357
              4.9             -2.3                1                0       -88500.547                0        51788.855                0       -15.778243
                5             -2.3                1                0       -84609.734                0        48659.664                0       -4.6943226
               -5             -2.2                1                0       -89672.508                0       -44781.875                0        9.5980492
             -4.9             -2.2                1                0       -93573.914                0       -47989.664                0        56.314323
             -4.8             -2.2                1                0           -97339                0        -51069.93                0        78.010017
             -4.7             -2.2                1                0        -100610.2                0       -54217.102                0       -31.540859
             -4.6             -2.2                1                0       -103464.89                0       -56341.461                0       -86.076431
             -4.5             -2.2                1                0       -105401.52                0       -56458.539                0        -22.46199
             -4.4             -2.2                1                0        -107229.2                0       -56324.102                0        34.935482
             -4.3             -2.2                1                0       -108947.99                0       -55938.156                0        86.115982
             -4.2             -2.2                1                0       -110147.62                0       -55553.852                0        39.297779
             -4.1             -2.2                1                0       -110981.99                0       -55101.406                0       -77.168465
               -4             -2.2                1                0       -110811.62                0       -52309.172                0       -71.027275
             -3.9             -2.2                1                0       -110243.06                0       -48619.328                0       -18.358215
             -3.8             -2.2                1                0       -109572.94                0       -44693.938                0        43.017357
             -3.7             -2.2                1                0       -108782.59                0       -40546.359                0        110.77547
             -3.6             -2.2                1                0       -106904.31                0       -36882.625                0        57.912342
             -3.5             -2.2                1                0       -104793.95                0       -32630.684                0        9.9643917
             -3.4             -2.2                1                0       -101820.81                0       -26439.742                0       -7.0126333
             -3.3             -2.2                1                0       -98770.805                0       -20115.873                0       -15.000486
             -3.2             -2.2                1                0       -95643.961                0       -13659.096                0       -13.999136
             -3.1             -2.2                1                0       -92280.422                0       -7247.0054                0       -7.9767776
               -3             -2.2                1                0       -88154.391                0       -1478.6415                0       -10.738455
             -2.9             -2.2                1                0       -83859.125                0        4450.3833                0       -7.1517019
             -2.8             -2.2                1                0       -78838.758                0         11221.65                0       -6.7239542
             -2.7             -2.2                1                0       -73774.766                0        17926.557                0       -5.0971293
             -2.6             -2.2                1                0       -68667.102                0        24565.141                0       -2.2712247
             -2.5             -2.2                1                0       -63447.242                0        30991.539                0      -0.54954749
             -2.4             -2.2                1                0       -57720.492                0        36265.992                0       -9.9384995
             -2.3             -2.2                1                0       -51997.273                0        41395.789                0        -10.75042
             -2.2             -2.2                1                0       -46277.605                0        46380.902                0       -2.9852993
             -2.1             -2.2                1                0        -40491.18                0        50966.246                0        17.380592
               -2             -2.2                1                0       -34765.551                0         55297.07                0        43.013783
             -1.9             -2.2                1                0       -28974.289                0        58270.688                0        20.237265
             -1.8             -2.2                1                0       -23144.512                0        60914.902                0        14.373497
             -1.7             -2.2                1                0       -17126.445                0        63026.133                0        23.352047
             -1.6             -2.2                1                0       -11365.914                0        64000.832                0        6.6624961
             -1.5             -2.2                1                0       -5712.8848                0          64858.5                0        8.1719007
             -1.4             -2.2                1                0       -355.73706                0        64620.531                0        17.289099
             -1.3             -2.2                1                0        4643.9634                0         63075.93                0         16.69779
             -1.2             -2.2                1                0        9477.3096                0        61248.391                0        12.984153
             -1.1             -2.2                1                0        14144.309                0        59137.895                0        6.1481795
               -1             -2.2                1                0        18644.959                0        56744.453                0       -3.8101339
             -0.9             -2.2                1                0        22726.359                0        53531.828                0       -5.8868127
             -0.8             -2.2                1                0        26099.371                0        48632.059                0        7.4188828
             -0.7             -2.2                1                0        29247.203                0        43586.738                0        14.435609
             -0.6             -2.2                1                0        32169.855                0        38395.871                0        15.163362
             -0.5             -2.2                1                0        34867.328                0        33059.465                0        9.6021414
             -0.4             -2.2                1                0        36768.719                0        26789.943                0        1.5350264
             -0.3             -2.2                1                0        38208.406                0        20143.164                0        3.6480997
             -0.2             -2.2                1                0        39422.359                0        13460.855                0        16.930653
             -0.1             -2.2                1                0        40410.574                0        6743.0137                0         41.38271
                0             -2.2                1                0        41110.477                0        -176.5865                0       -55.365673
              0.1             -2.2                1                0        40410.574                0       -6743.0137                0        -41.38271
              0.2             -2.2                1                0        39422.359                0       -13460.855                0       -16.930653
              0.3             -2.2                1                0        38208.406                0       -20143.164                0       -3.6480997
              0.4             -2.2                1                0        36768.719                0       -26789.943                0       -1.5350264
              0.5             -2.2                1                0        34867.328                0       -33059.465                0       -9.6021414
              0.6             -2.2                1                0        32169.855                0       -38395.871                0       -15.163362
              0.7             -2.2                1                0        29247.203                0       -43586.738                0       -14.435609
              0.8             -2.2                1                0        26099.371                0       -48632.059                0       -7.4188828
              0.9             -2.2                1                0        22726.359                0       -53531.828                0        5.8868127
                1             -2.2                1                0        18644.959                0       -56744.453                0        3.8101339
              1.1             -2.2                1                0        14144.309                0       -59137.895                0       -6.1481795
              1.2             -2.2                1                0        9477.3096                0       -61248.391                0       -12.984153
              1.3             -2.2                1                0        4643.9634                0        -63075.93                0        -16.69779
              1.4             -2.2                1                0       -355.73706                0       -64620.531                0       -17.289099
              1.5             -2.2                1                0       -5712.8848                0         -64858.5                0       -8.1719007
              1.6             -2.2                1                0       -11365.914                0       -64000.832                0       -6.6624961
              1.7             -2.2                1                0       -17126.445                0       -63026.133                0       -23.352047
              1.8             -2.2                1                0       -23144.512                0       -60914.902                0       -14.373497
              1.9             -2.2                1                0       -28974.289                0       -58270.688                0       -20.237265
                2             -2.2                1                0       -34765.551                0        -55297.07                0       -43.013783
              2.1             -2.2                1                0        -40491.18                0       -50966.246                0       -17.380592
              2.2             -2.2                1                0       -46277.605                0       -46380.902                0        2.9852993
              2.3             -2.2                1                0       -51997.273                0       -41395.789                0         10.75042
              2.4             -2.2                1                0       -57720.492                0       -36265.992                0        9.9384995
              2.5             -2.2                1                0       -63447.242                0       -30991.539                0       0.54954749
              2.6             -2.2                1                0       -68667.102                0       -24565.141                0        2.2712247
              2.7             -2.2                1                0       -73774.766                0       -17926.557                0        5.0971293
              2.8             -2.2                1                0       -78838.758                0        -11221.65                0        6.7239542
              2.9             -2.2                1                0       -83859.125                0       -4450.3833                0        7.1517019
                3             -2.2                1                0       -88154.391                0        1478.6415                0        10.738455
              3.1             -2.2                1                0       -92280.422                0        7247.0054                0        7.9767776
              3.2             -2.2                1                0       -95643.961                0        13659.096                0        13.999136
              3.3             -2.2                1                0       -98770.805                0        20115.873                0        15.000486
              3.4             -2.2                1                0       -101820.81                0        26439.742                0        7.0126333
              3.5             -2.2                1                0       -104793.95                0        32630.684                0       -9.9643917
              3.6             -2.2                1                0       -106904.31                0        36882.625                0       -57.912342
              3.7             -2.2                1                0       -108782.59                0        40546.359                0       -110.77547
              3.8             -2.2                1                0       -109572.94                0        44693.938                0       -43.017357
              3.9             -2.2                1                0       -110243.06                0        48619.328                0        18.358215
                4             -2.2                1                0       -110811.62                0        52309.172                0        71.027275
              4.1             -2.2                1                0       -110981.99                0        55101.406                0        77.168465
              4.2             -2.2                1                0       -110147.62                0        55553.852                0       -39.297779
              4.3             -2.2                1                0       -108947.99                0        55938.156                0       -86.115982
              4.4             -2.2                1                0        -107229.2                0        56324.102                0       -34.935482
              4.5             -2.2                1                0       -105401.52                0        56458.539                0         22.46199
              4.6             -2.2                1                0       -103464.89                0        56341.461                0        86.076431
              4.7             -2.2                1                0        -100610.2                0        54217.102                0        31.540859
              4.8             -2.2                1                0           -97339                0         51069.93                0       -78.010017
              4.9             -2.2                1                0       -93573.914                0        47989.664                0       -56.314323
                5             -2.2                1                0       -89672.508                0        44781.875                0       -9.5980492
               -5             -2.1                1                0        -94561.25                0       -40926.496                0        9.5171738
             -4.9             -2.1                1                0        -98473.25                0       -44212.871                0        91.865913
             -4.8             -2.1                1                0       -101905.36                0       -47568.332                0        61.091782
             -4.7             -2.1                1                0       -105140.14                0       -50812.883                0       -13.517792
             -4.6             -2.1                1                0       -108342.65                0       -53848.965                0       -89.561165
             -4.5             -2.1                1                0       -110585.49                0       -54783.504                0       -40.581234
             -4.4             -2.1                1                0       -112378.12                0       -54754.258                0        50.814453
             -4.3             -2.1                1                0        -113934.7                0       -54548.172                0         109.4851
             -4.2             -2.1                1                0        -114769.8                0       -54468.043                0        30.234474
             -4.1             -2.1                1                0       -115557.35                0       -54130.508                0       -49.224606
               -4             -2.1                1                0       -116082.06                0       -53069.246                0       -102.68834
             -3.9             -2.1                1                0       -115472.19                0       -49477.016                0       -22.670113
             -3.8             -2.1                1                0       -114760.75                0       -45649.234                0        66.054688
             -3.7             -2.1                1                0       -113330.67                0       -42038.914                0        81.135712
             -3.6             -2.1                1                0       -111426.08                0       -38490.738                0        44.620876
             -3.5             -2.1                1                0       -109450.16                0       -34714.598                0        7.7467356
             -3.4             -2.1                1                0       -106871.47                0        -29573.32                0       -14.435333
             -3.3             -2.1                1                0       -103794.19                0       -23373.008                0       -17.720768
             -3.2             -2.1                1                0       -100640.06                0       -17039.793                0       -12.017008
             -3.1             -2.1                1                0       -96729.289                0       -11305.804                0       -14.480091
               -3             -2.1                1                0       -92589.625                0       -5626.1958                0       -12.938631
             -2.9             -2.1                1                0       -88345.273                0          130.802                0        -4.355742
             -2.8             -2.1                1                0       -83750.695                0        6266.7202                0        6.2581863
             -2.7             -2.1                1                0       -78657.172                0        12917.361                0        11.047345
             -2.6             -2.1                1                0       -73519.992                0        19501.674                0        17.035603
             -2.5             -2.1                1                0       -67924.469                0        25118.613                0        4.2754455
             -2.4             -2.1                1                0       -62217.062                0        30359.121                0       -5.9968758
             -2.3             -2.1                1                0        -56513.18                0        35454.969                0       -7.6921668
             -2.2             -2.1                1                0       -50812.859                0        40406.148                0      -0.81040823
             -2.1             -2.1                1                0        -45116.07                0        45212.656                0         14.64842
               -2             -2.1                1                0       -39376.148                0        49621.203                0        45.486443
             -1.9             -2.1                1                0       -33500.316                0        52451.078                0        21.076786
             -1.8             -2.1                1                0       -27342.422                0        54723.281                0        18.434963
             -1.7             -2.1                1                0       -21298.594                0        56770.703                0        18.823292
             -1.6             -2.1                1                0        -15384.19                0        58537.758                0        20.410524
             -1.5             -2.1                1                0       -9779.1953                0        59419.465                0        9.5830364
             -1.4             -2.1                1                0        -4430.498                0        59289.758                0        13.772417
             -1.3             -2.1                1                0        596.10962                0        57900.844                0        16.112225
             -1.2             -2.1                1                0        5456.3657                0        56228.992                0        15.329704
             -1.1             -2.1                1                0        10196.733                0        54397.883                0         13.32207
               -1             -2.1                1                0         14802.84                0        52472.086                0        7.5192614
             -0.9             -2.1                1                0          18904.9                0        49558.008                0        6.0826159
             -0.8             -2.1                1                0        22357.062                0        45391.641                0        11.202259
             -0.7             -2.1                1                0        25560.723                0        40902.645                0        9.9237261
             -0.6             -2.1                1                0        28496.574                0        35947.418                0        9.1010761
             -0.5             -2.1                1                0        31207.248                0        30846.648                0        1.9894485
             -0.4             -2.1                1                0        33120.758                0        24836.584                0       -6.5536413
             -0.3             -2.1                1                0        34572.105                0        18459.107                0       -4.4722962
             -0.2             -2.1                1                0        35788.656                0        12080.562                0        6.9817824
             -0.1             -2.1                1                0        36645.312                0        6121.9795                0       -3.9645488
                0             -2.1                1                0        37246.086                0       -140.28696                0        22.717514
              0.1             -2.1                1                0        36645.312                0       -6121.9795                0        3.9645488
              0.2             -2.1                1                0        35788.656                0       -12080.562                0       -6.9817824
              0.3             -2.1                1                0        34572.105                0       -18459.107                0        4.4722962
              0.4             -2.1                1                0        33120.758                0       -24836.584                0        6.5536413
              0.5             -2.1                1                0        31207.248                0       -30846.648                0       -1.9894485
              0.6             -2.1                1                0        28496.574                0       -35947.418                0       -9.1010761
              0.7             -2.1                1                0        25560.723                0       -40902.645                0       -9.9237261
              0.8             -2.1                1                0        22357.062                0       -45391.641                0       -11.202259
              0.9             -2.1                1                0          18904.9                0       -49558.008                0       -6.0826159
                1             -2.1                1                0         14802.84                0       -52472.086                0       -7.5192614
              1.1             -2.1                1                0        10196.733                0       -54397.883                0        -13.32207
              1.2             -2.1                1                0        5456.3657                0       -56228.992                0       -15.329704
              1.3             -2.1                1                0        596.10962                0       -57900.844                0       -16.112225
              1.4             -2.1                1                0        -4430.498                0       -59289.758                0       -13.772417
              1.5             -2.1                1                0       -9779.1953                0       -59419.465                0       -9.5830364
              1.6             -2.1                1                0        -15384.19                0       -58537.758                0       -20.410524
              1.7             -2.1                1                0       -21298.594                0       -56770.703                0       -18.823292
              1.8             -2.1                1                0       -27342.422                0       -54723.281                0       -18.434963
              1.9             -2.1                1                0       -33500.316                0       -52451.078                0       -21.076786
                2             -2.1                1                0       -39376.148                0       -49621.203                0       -45.486443
              2.1             -2.1                1                0        -45116.07                0       -45212.656                0        -14.64842
              2.2             -2.1                1                0       -50812.859                0       -40406.148                0       0.81040823
              2.3             -2.1                1                0        -56513.18                0       -35454.969                0        7.6921668
              2.4             -2.1                1                0       -62217.062                0       -30359.121                0        5.9968758
              2.5             -2.1                1                0       -67924.469                0       -25118.613                0       -4.2754455
              2.6             -2.1                1                0       -73519.992                0       -19501.674                0       -17.035603
              2.7             -2.1                1                0       -78657.172                0       -12917.361                0       -11.047345
              2.8             -2.1                1                0       -83750.695                0       -6266.7202                0       -6.2581863
              2.9             -2.1                1                0       -88345.273                0         -130.802                0         4.355742
                3             -2.1                1                0       -92589.625                0        5626.1958                0        12.938631
              3.1             -2.1                1                0       -96729.289                0        11305.804                0        14.480091
              3.2             -2.1                1                0       -100640.06                0        17039.793                0        12.017008
              3.3             -2.1                1                0       -103794.19                0        23373.008                0        17.720768
              3.4             -2.1                1                0       -106871.47                0         29573.32                0        14.435333
              3.5             -2.1                1                0       -109450.16                0        34714.598                0       -7.7467356
              3.6             -2.1                1                0       -111426.08                0        38490.738                0       -44.620876
              3.7             -2.1                1                0       -113330.67                0        42038.914                0       -81.135712
              3.8             -2.1                1                0       -114760.75                0        45649.234                0       -66.054688
              3.9             -2.1                1                0       -115472.19                0        49477.016                0        22.670113
                4             -2.1                1                0       -116082.06                0        53069.246                0        102.68834
              4.1             -2.1                1                0       -115557.35                0        54130.508                0        49.224606
              4.2             -2.1                1                0        -114769.8                0        54468.043                0       -30.234474
              4.3             -2.1                1                0        -113934.7                0        54548.172                0        -109.4851
              4.4             -2.1                1                0       -112378.12                0        54754.258                0       -50.814453
