           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -1.2             -1.8                0        1159.1217                0       -1796.9149                0        285199.66                0
             -1.1             -1.8                0        1046.9431                0       -1295.7114                0         266924.5                0
               -1             -1.8                0        885.36792                0       -727.42267                0        231769.47                0
             -0.9             -1.8                0         463.1947                0       -415.05859                0        183348.91                0
             -0.8             -1.8                0        -6.948349                0        -405.3588                0        136416.95                0
             -0.7             -1.8                0       -194.24901                0       -327.88635                0        92013.484                0
             -0.6             -1.8                0       -343.38019                0       -73.354691                0        49781.805                0
             -0.5             -1.8                0       -938.72888                0        370.87268                0        5572.6533                0
             -0.4             -1.8                0       -1001.7756                0        108.40563                0       -30894.949                0
             -0.3             -1.8                0       -473.51895                0       -169.37703                0       -59566.812                0
             -0.2             -1.8                0        140.08658                0        -332.3761                0       -82972.344                0
             -0.1             -1.8                0        437.97913                0       -407.91885                0       -100335.08                0
                0             -1.8                0       -1489.7092                0        59.081699                0       -108322.19                0
              0.1             -1.8                0       -437.97913                0       -407.91885                0       -100335.08                0
              0.2             -1.8                0       -140.08658                0        -332.3761                0       -82972.344                0
              0.3             -1.8                0        473.51895                0       -169.37703                0       -59566.812                0
              0.4             -1.8                0        1001.7756                0        108.40563                0       -30894.949                0
              0.5             -1.8                0        938.72888                0        370.87268                0        5572.6533                0
              0.6             -1.8                0        343.38019                0       -73.354691                0        49781.805                0
              0.7             -1.8                0        194.24901                0       -327.88635                0        92013.484                0
              0.8             -1.8                0         6.948349                0        -405.3588                0        136416.95                0
              0.9             -1.8                0        -463.1947                0       -415.05859                0        183348.91                0
                1             -1.8                0       -885.36792                0       -727.42267                0        231769.47                0
              1.1             -1.8                0       -1046.9431                0       -1295.7114                0         266924.5                0
              1.2             -1.8                0       -1159.1217                0       -1796.9149                0        285199.66                0
              1.3             -1.8                0       -1176.1979                0       -1678.2717                0        287421.41                0
              1.4             -1.8                0       -922.13855                0        -870.3252                0        278522.84                0
              1.5             -1.8                0         143.8403                0        -1555.813                0        243760.36                0
              1.6             -1.8                0        1149.8083                0       -1700.7878                0           184755                0
              1.7             -1.8                0       -121.03265                0       -2042.8425                0        106635.44                0
              1.8             -1.8                0       -2230.2847                0       -2659.8445                0       -1763.8657                0
              1.9             -1.8                0       -4334.6167                0       -2084.0693                0       -136840.34                0
                2             -1.8                0       -2276.2642                0       -859.50861                0       -301849.78                0
              2.1             -1.8                0        3563.6072                0        -3335.365                0       -516891.19                0
              2.2             -1.8                0        3429.9795                0       -3201.7129                0       -765452.12                0
              2.3             -1.8                0        1591.3794                0       -3543.1748                0       -1058826.4                0
              2.4             -1.8                0        -372.3179                0       -3764.0381                0       -1392137.6                0
              2.5             -1.8                0       -2337.3721                0       -3288.3762                0         -1754120                0
              2.6             -1.8                0        -5149.519                0       -1749.1135                0         -2141900                0
              2.7             -1.8                0       -6173.4702                0       -556.24152                0       -2564776.8                0
              2.8             -1.8                0       -2304.0583                0       -769.98865                0       -3014758.5                0
              2.9             -1.8                0        770.78223                0       -518.02148                0       -3521874.2                0
                3             -1.8                0        5698.3945                0        1049.6846                0       -4060394.8                0
              3.1             -1.8                0        12478.775                0        3933.1287                0         -4630321                0
              3.2             -1.8                0        21111.957                0        8132.3242                0         -5231655                0
              3.3             -1.8                0        26995.039                0        10268.207                0         -5846605                0
              3.4             -1.8                0        11746.496                0       -3072.2056                0         -6393634                0
              3.5             -1.8                0        3946.0833                0       -7127.0635                0         -7036697                0
              3.6             -1.8                0        6819.6206                0       -1793.2756                0       -7677203.5                0
              3.7             -1.8                0        20367.152                0        12929.205                0         -8315154                0
              3.8             -1.8                0        44588.609                0        37040.305                0         -8950546                0
              3.9             -1.8                0          44580.5                0        30820.223                0         -9480702                0
                4             -1.8                0        20639.336                0        3563.9678                0        -10005566                0
              4.1             -1.8                0        6160.8608                0       -10967.049                0        -10556070                0
              4.2             -1.8                0        8918.7988                0       -7811.5356                0        -11079463                0
              4.3             -1.8                0        28913.275                0         13030.64                0        -11575744                0
              4.4             -1.8                0        62982.633                0         48189.07                0        -12033689                0
              4.5             -1.8                0        44055.316                0        24576.102                0        -12226874                0
              4.6             -1.8                0        13674.572                0       -1717.1558                0        -12520335                0
              4.7             -1.8                0        2986.5947                0       -9440.0508                0        -12758621                0
              4.8             -1.8                0        11991.471                0        1407.5049                0        -12941730                0
              4.9             -1.8                0        40689.117                0        30825.408                0        -13069663                0
                5             -1.8                0        55873.961                0        39238.922                0        -13009698                0
               -5             -1.7                0       -33923.434                0        11332.622                0        -10156789                0
             -4.9             -1.7                0       -50115.758                0        33934.758                0        -10459467                0
             -4.8             -1.7                0       -23375.141                0        3255.6016                0        -10466502                0
             -4.7             -1.7                0       -11020.258                0       -14385.812                0        -10397718                0
             -4.6             -1.7                0       -18358.252                0       -13456.737                0        -10273760                0
             -4.5             -1.7                0       -28961.365                0       -904.20312                0        -10174737                0
             -4.4             -1.7                0       -40230.848                0        17153.766                0        -10097427                0
             -4.3             -1.7                0        -41928.27                0        19500.559                0         -9886475                0
             -4.2             -1.7                0       -18350.781                0       -7277.9106                0         -9494958                0
             -4.1             -1.7                0       -12009.851                0       -16369.684                0         -9076327                0
               -4             -1.7                0       -22905.338                0       -7774.9238                0         -8630585                0
             -3.9             -1.7                0       -31367.914                0        4460.1084                0       -8285098.5                0
             -3.8             -1.7                0       -48568.449                0        28832.713                0       -7913706.5                0
             -3.7             -1.7                0       -31264.863                0        15419.445                0         -7395886                0
             -3.6             -1.7                0       -14175.918                0       -174.36987                0         -6845427                0
             -3.5             -1.7                0       -7760.9683                0       -6379.4951                0         -6292411                0
             -3.4             -1.7                0       -11623.508                0       -2244.1582                0       -5783791.5                0
             -3.3             -1.7                0       -21902.557                0        8002.2729                0         -5332196                0
             -3.2             -1.7                0       -30077.383                0         15556.29                0       -4843535.5                0
             -3.1             -1.7                0        -19218.73                0        8716.6348                0         -4297909                0
               -3             -1.7                0       -10212.885                0        3192.7393                0       -3783690.5                0
             -2.9             -1.7                0       -3059.8105                0       -1015.4192                0       -3300877.5                0
             -2.8             -1.7                0        2221.7446                0       -3186.1335                0         -2873587                0
             -2.7             -1.7                0        6069.1572                0       -4058.3979                0       -2477307.8                0
             -2.6             -1.7                0        8397.0352                0       -4339.1396                0       -2088127.6                0
             -2.5             -1.7                0        5475.5889                0       -3339.0425                0         -1728689                0
             -2.4             -1.7                0        3648.2014                0       -1468.1636                0       -1399776.5                0
             -2.3             -1.7                0        2914.8752                0        1273.5037                0         -1101390                0
             -2.2             -1.7                0        1337.9883                0        1154.5581                0       -842269.69                0
             -2.1             -1.7                0       -1739.8159                0       -1792.2904                0        -608094.5                0
               -2             -1.7                0        1346.0999                0       -1763.2664                0       -405742.09                0
             -1.9             -1.7                0        4132.4531                0       -1549.1113                0       -242259.94                0
             -1.8             -1.7                0        2144.8271                0       -595.45868                0       -108914.86                0
             -1.7             -1.7                0       -2195.6292                0        2408.3159                0       -272.40137                0
             -1.6             -1.7                0       -1647.4319                0         299.4548                0        82938.039                0
             -1.5             -1.7                0       -104.73734                0       -876.47168                0        147129.56                0
             -1.4             -1.7                0        537.36237                0       -336.36493                0        185910.62                0
             -1.3             -1.7                0        687.13696                0       -979.66016                0        201034.03                0
             -1.2             -1.7                0         548.6076                0       -1262.7963                0        205803.86                0
             -1.1             -1.7                0        121.77363                0       -1185.7738                0        200220.17                0
               -1             -1.7                0       -350.84802                0       -623.30054                0        181483.22                0
             -0.9             -1.7                0       -764.06622                0       -272.36752                0        147674.16                0
             -0.8             -1.7                0       -566.90778                0       -423.80881                0        115569.85                0
             -0.7             -1.7                0       -342.43237                0       -465.35449                0        83351.477                0
             -0.6             -1.7                0       -564.19885                0       -317.21487                0         49155.32                0
             -0.5             -1.7                0       -1232.2076                0        20.610298                0        12981.319                0
             -0.4             -1.7                0       -1323.1622                0       -251.99818                0       -17603.109                0
             -0.3             -1.7                0       -871.07794                0       -446.91907                0       -41383.957                0
             -0.2             -1.7                0       -2.4345245                0       -407.50629                0       -59168.594                0
             -0.1             -1.7                0        1282.7678                0       -133.75967                0       -70957.023                0
                0             -1.7                0       -2354.2734                0        275.21906                0       -75428.625                0
              0.1             -1.7                0       -1282.7678                0       -133.75967                0       -70957.023                0
              0.2             -1.7                0        2.4345245                0       -407.50629                0       -59168.594                0
              0.3             -1.7                0        871.07794                0       -446.91907                0       -41383.957                0
              0.4             -1.7                0        1323.1622                0       -251.99818                0       -17603.109                0
              0.5             -1.7                0        1232.2076                0        20.610298                0        12981.319                0
              0.6             -1.7                0        564.19885                0       -317.21487                0         49155.32                0
              0.7             -1.7                0        342.43237                0       -465.35449                0        83351.477                0
              0.8             -1.7                0        566.90778                0       -423.80881                0        115569.85                0
              0.9             -1.7                0        764.06622                0       -272.36752                0        147674.16                0
                1             -1.7                0        350.84802                0       -623.30054                0        181483.22                0
              1.1             -1.7                0       -121.77363                0       -1185.7738                0        200220.17                0
              1.2             -1.7                0        -548.6076                0       -1262.7963                0        205803.86                0
              1.3             -1.7                0       -687.13696                0       -979.66016                0        201034.03                0
              1.4             -1.7                0       -537.36237                0       -336.36493                0        185910.62                0
              1.5             -1.7                0        104.73734                0       -876.47168                0        147129.56                0
              1.6             -1.7                0        1647.4319                0         299.4548                0        82938.039                0
              1.7             -1.7                0        2195.6292                0        2408.3159                0       -272.40137                0
              1.8             -1.7                0       -2144.8271                0       -595.45868                0       -108914.86                0
              1.9             -1.7                0       -4132.4531                0       -1549.1113                0       -242259.94                0
                2             -1.7                0       -1346.0999                0       -1763.2664                0       -405742.09                0
              2.1             -1.7                0        1739.8159                0       -1792.2904                0        -608094.5                0
              2.2             -1.7                0       -1337.9883                0        1154.5581                0       -842269.69                0
              2.3             -1.7                0       -2914.8752                0        1273.5037                0         -1101390                0
              2.4             -1.7                0       -3648.2014                0       -1468.1636                0       -1399776.5                0
              2.5             -1.7                0       -5475.5889                0       -3339.0425                0         -1728689                0
              2.6             -1.7                0       -8397.0352                0       -4339.1396                0       -2088127.6                0
              2.7             -1.7                0       -6069.1572                0       -4058.3979                0       -2477307.8                0
              2.8             -1.7                0       -2221.7446                0       -3186.1335                0         -2873587                0
              2.9             -1.7                0        3059.8105                0       -1015.4192                0       -3300877.5                0
                3             -1.7                0        10212.885                0        3192.7393                0       -3783690.5                0
              3.1             -1.7                0         19218.73                0        8716.6348                0         -4297909                0
              3.2             -1.7                0        30077.383                0         15556.29                0       -4843535.5                0
              3.3             -1.7                0        21902.557                0        8002.2729                0         -5332196                0
              3.4             -1.7                0        11623.508                0       -2244.1582                0       -5783791.5                0
              3.5             -1.7                0        7760.9683                0       -6379.4951                0         -6292411                0
              3.6             -1.7                0        14175.918                0       -174.36987                0         -6845427                0
              3.7             -1.7                0        31264.863                0        15419.445                0         -7395886                0
              3.8             -1.7                0        48568.449                0        28832.713                0       -7913706.5                0
              3.9             -1.7                0        31367.914                0        4460.1084                0       -8285098.5                0
                4             -1.7                0        22905.338                0       -7774.9238                0         -8630585                0
              4.1             -1.7                0        12009.851                0       -16369.684                0         -9076327                0
              4.2             -1.7                0        18350.781                0       -7277.9106                0         -9494958                0
              4.3             -1.7                0         41928.27                0        19500.559                0         -9886475                0
              4.4             -1.7                0        40230.848                0        17153.766                0        -10097427                0
              4.5             -1.7                0        28961.365                0       -904.20312                0        -10174737                0
              4.6             -1.7                0        18358.252                0       -13456.737                0        -10273760                0
              4.7             -1.7                0        11020.258                0       -14385.812                0        -10397718                0
              4.8             -1.7                0        23375.141                0        3255.6016                0        -10466502                0
              4.9             -1.7                0        50115.758                0        33934.758                0        -10459467                0
                5             -1.7                0        33923.434                0        11332.622                0        -10156789                0
               -5             -1.6                0       -17214.111                0       -4211.2852                0         -7302485                0
             -4.9             -1.6                0        -30855.16                0        11971.994                0         -7710716                0
             -4.8             -1.6                0       -40025.605                0        12719.213                0       -7977973.5                0
             -4.7             -1.6                0       -24320.727                0       -11716.059                0         -8023516                0
             -4.6             -1.6                0       -24955.717                0       -18010.006                0       -8029798.5                0
             -4.5             -1.6                0       -16295.003                0       -14001.131                0       -8107275.5                0
             -4.4             -1.6                0       -21923.934                0       -292.44727                0         -8135065                0
             -4.3             -1.6                0       -41842.508                0        23116.033                0         -8113167                0
             -4.2             -1.6                0         -28773.4                0        5936.7959                0         -7876889                0
             -4.1             -1.6                0       -18849.473                0       -9091.2422                0       -7563021.5                0
               -4             -1.6                0       -17174.883                0       -13869.033                0         -7291949                0
             -3.9             -1.6                0       -19414.352                0       -10866.635                0       -7046664.5                0
             -3.8             -1.6                0       -30902.637                0        4646.4092                0         -6771310                0
             -3.7             -1.6                0       -40363.496                0        20602.814                0         -6434296                0
             -3.6             -1.6                0       -19733.123                0        4137.6558                0       -5971327.5                0
             -3.5             -1.6                0        -9783.166                0       -2923.6448                0       -5506147.5                0
             -3.4             -1.6                0       -9878.2109                0        835.01978                0       -5140527.5                0
             -3.3             -1.6                0       -15418.708                0        7429.8945                0       -4762274.5                0
             -3.2             -1.6                0       -26404.631                0        16860.943                0         -4371391                0
             -3.1             -1.6                0       -22852.455                0        14529.863                0       -3915466.2                0
               -3             -1.6                0        -11621.14                0        6365.5112                0         -3456955                0
             -2.9             -1.6                0        -3034.311                0        419.20514                0       -3044160.8                0
             -2.8             -1.6                0         1719.209                0       -2026.1897                0       -2689344.2                0
             -2.7             -1.6                0        5175.4136                0        -3903.804                0         -2341173                0
             -2.6             -1.6                0        7334.3179                0        -5213.647                0       -1999644.9                0
             -2.5             -1.6                0        6695.5713                0       -3940.8101                0       -1669478.1                0
             -2.4             -1.6                0        4758.8848                0        469.43164                0       -1368907.2                0
             -2.3             -1.6                0         3158.292                0        3132.0381                0       -1107116.4                0
             -2.2             -1.6                0         1301.309                0        2010.4021                0       -878242.44                0
             -2.1             -1.6                0        128.09427                0        356.56189                0       -666978.12                0
               -2             -1.6                0        600.42358                0       -1908.5022                0       -477524.38                0
             -1.9             -1.6                0        3376.6807                0       -1589.2373                0       -319512.25                0
             -1.8             -1.6                0        1549.9288                0        909.30066                0       -187845.34                0
             -1.7             -1.6                0       -277.32336                0        2336.7754                0       -83329.031                0
             -1.6             -1.6                0       -858.34369                0        1213.5458                0        1828.7866                0
             -1.5             -1.6                0        5.6870346                0       -686.23706                0        66409.531                0
             -1.4             -1.6                0         150.8299                0       -390.55939                0        108455.84                0
             -1.3             -1.6                0        196.31976                0         -869.203                0        129804.06                0
             -1.2             -1.6                0       -46.494507                0       -987.68768                0        140798.75                0
             -1.1             -1.6                0       -577.61328                0       -746.01373                0        141439.88                0
               -1             -1.6                0       -1219.8561                0       -180.51826                0        133286.27                0
             -0.9             -1.6                0       -928.62286                0       -49.550976                0        118342.54                0
             -0.8             -1.6                0       -313.26016                0       -410.10992                0        95903.312                0
             -0.7             -1.6                0       -161.44475                0       -558.05792                0        71720.109                0
             -0.6             -1.6                0       -455.87122                0        -516.3205                0        45559.102                0
             -0.5             -1.6                0       -1196.5399                0       -284.89789                0        17420.281                0
             -0.4             -1.6                0       -1318.2958                0       -547.34619                0       -7643.6284                0
             -0.3             -1.6                0       -942.38342                0       -659.40521                0       -26533.455                0
             -0.2             -1.6                0       -149.91229                0       -537.13062                0        -39427.07                0
             -0.1             -1.6                0        1013.5298                0        -186.0984                0       -46794.512                0
                0             -1.6                0       -2081.1118                0        244.24246                0        -54755.82                0
              0.1             -1.6                0       -1013.5298                0        -186.0984                0       -46794.512                0
              0.2             -1.6                0        149.91229                0       -537.13062                0        -39427.07                0
              0.3             -1.6                0        942.38342                0       -659.40521                0       -26533.455                0
              0.4             -1.6                0        1318.2958                0       -547.34619                0       -7643.6284                0
              0.5             -1.6                0        1196.5399                0       -284.89789                0        17420.281                0
              0.6             -1.6                0        455.87122                0        -516.3205                0        45559.102                0
              0.7             -1.6                0        161.44475                0       -558.05792                0        71720.109                0
              0.8             -1.6                0        313.26016                0       -410.10992                0        95903.312                0
              0.9             -1.6                0        928.62286                0       -49.550976                0        118342.54                0
                1             -1.6                0        1219.8561                0       -180.51826                0        133286.27                0
              1.1             -1.6                0        577.61328                0       -746.01373                0        141439.88                0
              1.2             -1.6                0        46.494507                0       -987.68768                0        140798.75                0
              1.3             -1.6                0       -196.31976                0         -869.203                0        129804.06                0
              1.4             -1.6                0        -150.8299                0       -390.55939                0        108455.84                0
              1.5             -1.6                0       -5.6870346                0       -686.23706                0        66409.531                0
              1.6             -1.6                0        858.34369                0        1213.5458                0        1828.7866                0
              1.7             -1.6                0        277.32336                0        2336.7754                0       -83329.031                0
              1.8             -1.6                0       -1549.9288                0        909.30066                0       -187845.34                0
              1.9             -1.6                0       -3376.6807                0       -1589.2373                0       -319512.25                0
                2             -1.6                0       -600.42358                0       -1908.5022                0       -477524.38                0
              2.1             -1.6                0       -128.09427                0        356.56189                0       -666978.12                0
              2.2             -1.6                0        -1301.309                0        2010.4021                0       -878242.44                0
              2.3             -1.6                0        -3158.292                0        3132.0381                0       -1107116.4                0
              2.4             -1.6                0       -4758.8848                0        469.43164                0       -1368907.2                0
              2.5             -1.6                0       -6695.5713                0       -3940.8101                0       -1669478.1                0
              2.6             -1.6                0       -7334.3179                0        -5213.647                0       -1999644.9                0
              2.7             -1.6                0       -5175.4136                0        -3903.804                0         -2341173                0
              2.8             -1.6                0        -1719.209                0       -2026.1897                0       -2689344.2                0
              2.9             -1.6                0         3034.311                0        419.20514                0       -3044160.8                0
                3             -1.6                0         11621.14                0        6365.5112                0         -3456955                0
              3.1             -1.6                0        22852.455                0        14529.863                0       -3915466.2                0
              3.2             -1.6                0        26404.631                0        16860.943                0         -4371391                0
              3.3             -1.6                0        15418.708                0        7429.8945                0       -4762274.5                0
              3.4             -1.6                0        9878.2109                0        835.01978                0       -5140527.5                0
              3.5             -1.6                0         9783.166                0       -2923.6448                0       -5506147.5                0
              3.6             -1.6                0        19733.123                0        4137.6558                0       -5971327.5                0
              3.7             -1.6                0        40363.496                0        20602.814                0         -6434296                0
              3.8             -1.6                0        30902.637                0        4646.4092                0         -6771310                0
              3.9             -1.6                0        19414.352                0       -10866.635                0       -7046664.5                0
                4             -1.6                0        17174.883                0       -13869.033                0         -7291949                0
              4.1             -1.6                0        18849.473                0       -9091.2422                0       -7563021.5                0
              4.2             -1.6                0          28773.4                0        5936.7959                0         -7876889                0
              4.3             -1.6                0        41842.508                0        23116.033                0         -8113167                0
              4.4             -1.6                0        21923.934                0       -292.44727                0         -8135065                0
              4.5             -1.6                0        16295.003                0       -14001.131                0       -8107275.5                0
              4.6             -1.6                0        24955.717                0       -18010.006                0       -8029798.5                0
              4.7             -1.6                0        24320.727                0       -11716.059                0         -8023516                0
              4.8             -1.6                0        40025.605                0        12719.213                0       -7977973.5                0
              4.9             -1.6                0         30855.16                0        11971.994                0         -7710716                0
                5             -1.6                0        17214.111                0       -4211.2852                0         -7302485                0
               -5             -1.5                0       -5746.0264                0        -7392.748                0       -4446788.5                0
             -4.9             -1.5                0       -16835.791                0        2371.6689                0       -4960572.5                0
             -4.8             -1.5                0       -44984.598                0        15802.482                0         -5414718                0
             -4.7             -1.5                0       -42888.004                0       -1430.7749                0         -5636012                0
             -4.6             -1.5                0       -22374.801                0       -13168.523                0       -5831136.5                0
             -4.5             -1.5                0         -8073.54                0       -13508.935                0         -6013713                0
             -4.4             -1.5                0       -8061.9238                0       -4149.5449                0         -6146603                0
             -4.3             -1.5                0       -22339.951                0        14909.649                0       -6229805.5                0
             -4.2             -1.5                0       -40186.664                0        31832.619                0       -6225258.5                0
             -4.1             -1.5                0       -24914.131                0        9064.8945                0       -6033826.5                0
               -4             -1.5                0       -12192.584                0       -9302.8418                0         -5914648                0
             -3.9             -1.5                0       -8719.8232                0       -15159.973                0         -5765401                0
             -3.8             -1.5                0       -14495.864                0       -8506.4844                0       -5586085.5                0
             -3.7             -1.5                0       -29520.678                0        10657.598                0       -5376701.5                0
             -3.6             -1.5                0       -23491.238                0        11142.809                0       -5054907.5                0
             -3.5             -1.5                0       -11385.044                0        5500.6309                0       -4734030.5                0
             -3.4             -1.5                0       -6741.5527                0        5607.7495                0         -4441754                0
             -3.3             -1.5                0        -7543.498                0        8551.0664                0       -4136844.2                0
             -3.2             -1.5                0       -13790.879                0        14330.568                0       -3819303.5                0
             -3.1             -1.5                0       -23379.936                0        21372.807                0       -3482991.8                0
               -3             -1.5                0       -9923.1514                0        10568.001                0       -3080188.2                0
             -2.9             -1.5                0       -3935.0659                0        6241.2568                0       -2763144.2                0
             -2.8             -1.5                0        427.24268                0        2790.5122                0         -2456436                0
             -2.7             -1.5                0        3492.2393                0        -92.45166                0       -2156372.5                0
             -2.6             -1.5                0        5259.9346                0       -2407.6465                0       -1862952.8                0
             -2.5             -1.5                0        5730.3203                0        -4155.061                0         -1576178                0
