           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              0.2             -4.3                0                0        -109718.1                0       -5261.4795                0        1.9329493
              0.3             -4.3                0                0        -109437.3                0       -7785.1851                0        6.2627811
              0.4             -4.3                0                0       -109007.97                0       -10225.156                0         7.739995
              0.5             -4.3                0                0       -108510.23                0       -12620.018                0      -0.25057507
              0.6             -4.3                0                0       -107879.34                0       -14910.311                0       -4.7609348
              0.7             -4.3                0                0       -107222.48                0       -17199.705                0       -3.3330491
              0.8             -4.3                0                0       -106272.36                0       -19644.932                0      -0.41296077
              0.9             -4.3                0                0       -105306.06                0       -22074.686                0        5.6556811
                1             -4.3                0                0       -104263.23                0       -24344.461                0      0.017312288
              1.1             -4.3                0                0       -103153.32                0        -26496.91                0       -10.992518
              1.2             -4.3                0                0       -101977.27                0       -28607.037                0       -15.437035
              1.3             -4.3                0                0       -100520.85                0        -30528.98                0       -9.7199345
              1.4             -4.3                0                0       -99031.016                0       -32437.105                0     -0.099865675
              1.5             -4.3                0                0       -97479.828                0       -33985.113                0        14.034647
              1.6             -4.3                0                0       -95895.492                0       -35459.344                0        24.598146
              1.7             -4.3                0                0       -94116.641                0       -37006.008                0        19.799358
              1.8             -4.3                0                0       -92210.547                0        -38591.07                0        6.0934119
              1.9             -4.3                0                0       -90272.227                0       -40073.336                0       -4.8765807
                2             -4.3                0                0       -88275.789                0       -41130.562                0       0.29570758
              2.1             -4.3                0                0        -86265.82                0       -42152.941                0      -0.91583276
              2.2             -4.3                0                0       -84094.516                0        -43054.93                0       0.32178211
              2.3             -4.3                0                0       -81856.977                0       -43890.508                0        1.3071122
              2.4             -4.3                0                0       -79584.109                0       -44480.016                0      -0.37966239
              2.5             -4.3                0                0        -77273.68                0       -44782.363                0       -1.8784406
              2.6             -4.3                0                0       -74912.969                0       -45062.047                0       -2.2179823
              2.7             -4.3                0                0        -72374.82                0       -45374.188                0      -0.27435541
              2.8             -4.3                0                0       -69835.805                0       -45639.414                0        1.3196905
              2.9             -4.3                0                0       -67286.828                0        -45479.75                0        1.4974873
                3             -4.3                0                0       -64732.883                0        -45160.93                0        1.7375302
              3.1             -4.3                0                0       -62065.164                0       -44751.273                0        1.4075543
              3.2             -4.3                0                0       -59349.977                0       -44286.391                0       0.85048598
              3.3             -4.3                0                0       -56638.664                0       -43688.801                0        1.7606304
              3.4             -4.3                0                0       -53938.688                0        -42699.68                0        4.6030807
              3.5             -4.3                0                0       -51265.559                0       -41680.098                0        3.4914474
              3.6             -4.3                0                0       -48619.266                0       -40630.059                0        -1.574262
              3.7             -4.3                0                0       -45923.668                0       -39399.484                0       -3.4748158
              3.8             -4.3                0                0       -43103.332                0       -37900.586                0       0.77788442
              3.9             -4.3                0                0       -40269.719                0       -36353.238                0        1.3919463
                4             -4.3                0                0       -37448.523                0       -34750.578                0       -2.2819064
              4.1             -4.3                0                0        -34639.75                0       -33092.609                0       -10.243668
              4.2             -4.3                0                0       -31898.314                0       -31179.594                0       -9.4382801
              4.3             -4.3                0                0       -29168.609                0       -29162.545                0       -2.9736328
              4.4             -4.3                0                0       -26410.365                0       -27089.117                0        1.4929073
              4.5             -4.3                0                0       -23723.346                0        -24898.48                0        4.9694986
              4.6             -4.3                0                0       -21149.285                0       -22497.244                0        6.0880947
              4.7             -4.3                0                0        -18579.23                0       -20071.303                0        5.0639114
              4.8             -4.3                0                0       -15829.781                0       -17670.645                0       -1.5269301
              4.9             -4.3                0                0       -13213.604                0       -15074.996                0      -0.79525065
                5             -4.3                0                0       -10704.183                0       -12401.584                0        2.9082518
               -5             -4.2                0                0       -12555.773                0        14903.002                0       -5.1786118
             -4.9             -4.2                0                0       -15082.055                0         17609.09                0       -2.8515229
             -4.8             -4.2                0                0        -17629.92                0        20309.709                0       0.27083474
             -4.7             -4.2                0                0       -20330.031                0        22792.998                0        -2.071888
             -4.6             -4.2                0                0       -23075.506                0        25178.264                0        -6.779624
             -4.5             -4.2                0                0        -25821.66                0        27530.486                0       -11.991591
             -4.4             -4.2                0                0        -28454.83                0        29862.098                0       -10.212212
             -4.3             -4.2                0                0       -31160.094                0        31903.152                0      0.068914652
             -4.2             -4.2                0                0       -33854.227                0        33894.004                0        9.1909657
             -4.1             -4.2                0                0       -36582.543                0        35858.941                0        12.830112
               -4             -4.2                0                0       -39379.414                0        37586.145                0         3.937665
             -3.9             -4.2                0                0       -42203.398                0        39188.531                0        -4.361022
             -3.8             -4.2                0                0       -45039.801                0        40735.609                0       -8.3718061
             -3.7             -4.2                0                0       -47883.879                0        42219.262                0       -8.2357941
             -3.6             -4.2                0                0       -50659.859                0        43391.098                0       -1.0447237
             -3.5             -4.2                0                0       -53468.105                0        44416.773                0       -5.9826012
             -3.4             -4.2                0                0       -56198.137                0        45428.348                0       -6.7974639
             -3.3             -4.2                0                0       -58913.008                0        46420.828                0      -0.76258743
             -3.2             -4.2                0                0       -61635.039                0        46987.262                0     -0.067356646
             -3.1             -4.2                0                0       -64238.656                0         47384.93                0      -0.03260076
               -3             -4.2                0                0       -66801.242                0        47728.039                0      -0.12915695
             -2.9             -4.2                0                0       -69361.648                0        48035.996                0      -0.73957509
             -2.8             -4.2                0                0       -71915.578                0        48183.539                0       -1.3820995
             -2.7             -4.2                0                0       -74454.867                0        47902.359                0      -0.51541913
             -2.6             -4.2                0                0       -76993.281                0        47574.242                0       0.70084047
             -2.5             -4.2                0                0       -79530.812                0        47199.207                0        2.2666731
             -2.4             -4.2                0                0       -82044.508                0        46787.594                0        3.7492521
             -2.3             -4.2                0                0       -84320.188                0        46174.867                0         2.235003
             -2.2             -4.2                0                0       -86359.586                0        45196.574                0       -7.8438468
             -2.1             -4.2                0                0       -88379.859                0        44180.145                0       -11.914232
               -2             -4.2                0                0       -90386.609                0        43128.867                0       -9.6007767
             -1.9             -4.2                0                0       -92379.812                0        42042.742                0      -0.90348941
             -1.8             -4.2                0                0       -94318.445                0        40527.465                0       -4.0880857
             -1.7             -4.2                0                0       -96225.578                0        38908.555                0       -9.1355095
             -1.6             -4.2                0                0       -98108.742                0        37267.926                0         -12.7209
             -1.5             -4.2                0                0       -99967.938                0        35605.582                0       -14.844254
             -1.4             -4.2                0                0       -101606.75                0        33977.676                0      -0.52607012
             -1.3             -4.2                0                0       -102934.43                0        31923.732                0        10.941789
             -1.2             -4.2                0                0       -104102.88                0         29765.82                0        14.290127
             -1.1             -4.2                0                0       -105244.93                0        27593.246                0        11.945263
               -1             -4.2                0                0       -106360.58                0         25406.01                0        3.9071891
             -0.9             -4.2                0                0       -107407.66                0         23098.68                0      -0.41866124
             -0.8             -4.2                0                0       -108376.12                0        20627.467                0        4.6231613
             -0.7             -4.2                0                0       -109328.38                0        18140.781                0        6.5164289
             -0.6             -4.2                0                0       -110264.44                0        15638.628                0        5.2611423
             -0.5             -4.2                0                0        -111106.1                0        13171.093                0        0.6763469
             -0.4             -4.2                0                0       -111563.23                0        10700.316                0       -8.2435198
             -0.3             -4.2                0                0       -111704.75                0        8030.6572                0       -16.162575
             -0.2             -4.2                0                0       -111827.86                0        5359.1724                0       -19.373005
             -0.1             -4.2                0                0       -111932.55                0        2685.8601                0       -17.874809
                0             -4.2                0                0       -112018.81                0       -10.722002                0        11.667994
              0.1             -4.2                0                0       -111932.55                0       -2685.8601                0        17.874809
              0.2             -4.2                0                0       -111827.86                0       -5359.1724                0        19.373005
              0.3             -4.2                0                0       -111704.75                0       -8030.6572                0        16.162575
              0.4             -4.2                0                0       -111563.23                0       -10700.316                0        8.2435198
              0.5             -4.2                0                0        -111106.1                0       -13171.093                0       -0.6763469
              0.6             -4.2                0                0       -110264.44                0       -15638.628                0       -5.2611423
              0.7             -4.2                0                0       -109328.38                0       -18140.781                0       -6.5164289
              0.8             -4.2                0                0       -108376.12                0       -20627.467                0       -4.6231613
              0.9             -4.2                0                0       -107407.66                0        -23098.68                0       0.41866124
                1             -4.2                0                0       -106360.58                0        -25406.01                0       -3.9071891
              1.1             -4.2                0                0       -105244.93                0       -27593.246                0       -11.945263
              1.2             -4.2                0                0       -104102.88                0        -29765.82                0       -14.290127
              1.3             -4.2                0                0       -102934.43                0       -31923.732                0       -10.941789
              1.4             -4.2                0                0       -101606.75                0       -33977.676                0       0.52607012
              1.5             -4.2                0                0       -99967.938                0       -35605.582                0        14.844254
              1.6             -4.2                0                0       -98108.742                0       -37267.926                0          12.7209
              1.7             -4.2                0                0       -96225.578                0       -38908.555                0        9.1355095
              1.8             -4.2                0                0       -94318.445                0       -40527.465                0        4.0880857
              1.9             -4.2                0                0       -92379.812                0       -42042.742                0       0.90348941
                2             -4.2                0                0       -90386.609                0       -43128.867                0        9.6007767
              2.1             -4.2                0                0       -88379.859                0       -44180.145                0        11.914232
              2.2             -4.2                0                0       -86359.586                0       -45196.574                0        7.8438468
              2.3             -4.2                0                0       -84320.188                0       -46174.867                0        -2.235003
              2.4             -4.2                0                0       -82044.508                0       -46787.594                0       -3.7492521
              2.5             -4.2                0                0       -79530.812                0       -47199.207                0       -2.2666731
              2.6             -4.2                0                0       -76993.281                0       -47574.242                0      -0.70084047
              2.7             -4.2                0                0       -74454.867                0       -47902.359                0       0.51541913
              2.8             -4.2                0                0       -71915.578                0       -48183.539                0        1.3820995
              2.9             -4.2                0                0       -69361.648                0       -48035.996                0       0.73957509
                3             -4.2                0                0       -66801.242                0       -47728.039                0       0.12915695
              3.1             -4.2                0                0       -64238.656                0        -47384.93                0       0.03260076
              3.2             -4.2                0                0       -61635.039                0       -46987.262                0      0.067356646
              3.3             -4.2                0                0       -58913.008                0       -46420.828                0       0.76258743
              3.4             -4.2                0                0       -56198.137                0       -45428.348                0        6.7974639
              3.5             -4.2                0                0       -53468.105                0       -44416.773                0        5.9826012
              3.6             -4.2                0                0       -50659.859                0       -43391.098                0        1.0447237
              3.7             -4.2                0                0       -47883.879                0       -42219.262                0        8.2357941
              3.8             -4.2                0                0       -45039.801                0       -40735.609                0        8.3718061
              3.9             -4.2                0                0       -42203.398                0       -39188.531                0         4.361022
                4             -4.2                0                0       -39379.414                0       -37586.145                0        -3.937665
              4.1             -4.2                0                0       -36582.543                0       -35858.941                0       -12.830112
              4.2             -4.2                0                0       -33854.227                0       -33894.004                0       -9.1909657
              4.3             -4.2                0                0       -31160.094                0       -31903.152                0     -0.068914652
              4.4             -4.2                0                0        -28454.83                0       -29862.098                0        10.212212
              4.5             -4.2                0                0        -25821.66                0       -27530.486                0        11.991591
              4.6             -4.2                0                0       -23075.506                0       -25178.264                0         6.779624
              4.7             -4.2                0                0       -20330.031                0       -22792.998                0         2.071888
              4.8             -4.2                0                0        -17629.92                0       -20309.709                0      -0.27083474
              4.9             -4.2                0                0       -15082.055                0        -17609.09                0        2.8515229
                5             -4.2                0                0       -12555.773                0       -14903.002                0        5.1786118
               -5             -4.1                0                0       -14394.758                0         17445.48                0       -3.8316977
             -4.9             -4.1                0                0       -16924.928                0        20158.664                0       -3.2596054
             -4.8             -4.1                0                0       -19476.678                0        22866.377                0       -1.8922441
             -4.7             -4.1                0                0       -22073.373                0        25527.527                0       -0.3997128
             -4.6             -4.1                0                0       -24814.195                0        27930.445                0       -2.7201488
             -4.5             -4.1                0                0       -27555.703                0        30300.326                0       -5.5448184
             -4.4             -4.1                0                0       -30302.926                0        32577.604                0       -6.8507323
             -4.3             -4.1                0                0       -33070.531                0        34638.578                0       -2.6424353
             -4.2             -4.1                0                0       -35763.414                0        36627.086                0        6.9607534
             -4.1             -4.1                0                0        -38490.48                0        38589.688                0        11.081034
               -4             -4.1                0                0         -41264.5                0        40444.727                0        6.2420082
             -3.9             -4.1                0                0       -44091.266                0        42046.844                0       -6.6814885
             -3.8             -4.1                0                0       -46930.461                0        43593.652                0       -15.317097
             -3.7             -4.1                0                0       -49741.609                0        44987.852                0       -20.098854
             -3.6             -4.1                0                0       -52538.773                0        46193.418                0        3.7416573
             -3.5             -4.1                0                0       -55383.547                0        47235.281                0        11.671642
             -3.4             -4.1                0                0       -58229.578                0        48235.359                0        14.624922
             -3.3             -4.1                0                0       -61025.688                0        49168.398                0        4.9501734
             -3.2             -4.1                0                0       -63682.352                0        49604.613                0        3.0372722
             -3.1             -4.1                0                0       -66253.594                0        49972.016                0        2.6041212
               -3             -4.1                0                0       -68822.641                0        50304.266                0        1.6571069
             -2.9             -4.1                0                0       -71389.516                0        50601.359                0       0.19623178
             -2.8             -4.1                0                0       -73948.391                0        50736.793                0       -1.2666093
             -2.7             -4.1                0                0       -76487.938                0        50439.637                0       -1.1272911
             -2.6             -4.1                0                0       -79026.633                0        50095.559                0      -0.63839507
             -2.5             -4.1                0                0       -81564.438                0        49704.555                0       0.20007552
             -2.4             -4.1                0                0        -83953.68                0        49195.789                0       0.19892499
             -2.3             -4.1                0                0       -86252.984                0        48338.148                0        -9.519268
             -2.2             -4.1                0                0       -88428.414                0        47257.395                0        -21.87776
             -2.1             -4.1                0                0       -90445.461                0        46212.062                0       -22.423157
               -2             -4.1                0                0       -92448.969                0        45131.883                0       -16.584726
             -1.9             -4.1                0                0       -94438.945                0        44016.852                0       -4.3624558
             -1.8             -4.1                0                0       -96377.883                0        42468.578                0       0.23830557
             -1.7             -4.1                0                0       -98286.055                0        40815.816                0        3.8493738
             -1.6             -4.1                0                0       -100170.25                0        39141.336                0        8.9224739
             -1.5             -4.1                0                0       -101956.64                0        37395.586                0        10.354121
             -1.4             -4.1                0                0       -103494.88                0        35434.074                0        -2.504838
             -1.3             -4.1                0                0       -104968.67                0        33098.031                0         2.598048
             -1.2             -4.1                0                0       -106144.92                0        30904.152                0        8.8772087
             -1.1             -4.1                0                0       -107292.72                0        28696.793                0        9.5040827
               -1             -4.1                0                0       -108414.13                0        26474.768                0        4.4377499
             -0.9             -4.1                0                0       -109465.48                0        24129.881                0        1.4244103
             -0.8             -4.1                0                0       -110436.06                0        21617.213                0        5.4394169
             -0.7             -4.1                0                0       -111390.47                0         19089.07                0        6.3058705
             -0.6             -4.1                0                0       -112328.69                0        16545.457                0        4.0237684
             -0.5             -4.1                0                0       -112996.06                0        13827.742                0      -0.32376552
             -0.4             -4.1                0                0       -113497.05                0        10973.008                0       -8.6220446
             -0.3             -4.1                0                0       -113766.19                0         8179.187                0       -13.117432
             -0.2             -4.1                0                0       -113889.69                0        5458.5649                0       -15.672422
             -0.1             -4.1                0                0       -113994.77                0        2736.1165                0       -13.518792
                0             -4.1                0                0       -114081.43                0       -11.841092                0        6.6565337
              0.1             -4.1                0                0       -113994.77                0       -2736.1165                0        13.518792
              0.2             -4.1                0                0       -113889.69                0       -5458.5649                0        15.672422
              0.3             -4.1                0                0       -113766.19                0        -8179.187                0        13.117432
              0.4             -4.1                0                0       -113497.05                0       -10973.008                0        8.6220446
              0.5             -4.1                0                0       -112996.06                0       -13827.742                0       0.32376552
              0.6             -4.1                0                0       -112328.69                0       -16545.457                0       -4.0237684
              0.7             -4.1                0                0       -111390.47                0        -19089.07                0       -6.3058705
              0.8             -4.1                0                0       -110436.06                0       -21617.213                0       -5.4394169
              0.9             -4.1                0                0       -109465.48                0       -24129.881                0       -1.4244103
                1             -4.1                0                0       -108414.13                0       -26474.768                0       -4.4377499
              1.1             -4.1                0                0       -107292.72                0       -28696.793                0       -9.5040827
              1.2             -4.1                0                0       -106144.92                0       -30904.152                0       -8.8772087
              1.3             -4.1                0                0       -104968.67                0       -33098.031                0        -2.598048
              1.4             -4.1                0                0       -103494.88                0       -35434.074                0         2.504838
              1.5             -4.1                0                0       -101956.64                0       -37395.586                0       -10.354121
              1.6             -4.1                0                0       -100170.25                0       -39141.336                0       -8.9224739
              1.7             -4.1                0                0       -98286.055                0       -40815.816                0       -3.8493738
              1.8             -4.1                0                0       -96377.883                0       -42468.578                0      -0.23830557
              1.9             -4.1                0                0       -94438.945                0       -44016.852                0        4.3624558
                2             -4.1                0                0       -92448.969                0       -45131.883                0        16.584726
              2.1             -4.1                0                0       -90445.461                0       -46212.062                0        22.423157
              2.2             -4.1                0                0       -88428.414                0       -47257.395                0         21.87776
              2.3             -4.1                0                0       -86252.984                0       -48338.148                0         9.519268
              2.4             -4.1                0                0        -83953.68                0       -49195.789                0      -0.19892499
              2.5             -4.1                0                0       -81564.438                0       -49704.555                0      -0.20007552
              2.6             -4.1                0                0       -79026.633                0       -50095.559                0       0.63839507
              2.7             -4.1                0                0       -76487.938                0       -50439.637                0        1.1272911
              2.8             -4.1                0                0       -73948.391                0       -50736.793                0        1.2666093
              2.9             -4.1                0                0       -71389.516                0       -50601.359                0      -0.19623178
                3             -4.1                0                0       -68822.641                0       -50304.266                0       -1.6571069
              3.1             -4.1                0                0       -66253.594                0       -49972.016                0       -2.6041212
              3.2             -4.1                0                0       -63682.352                0       -49604.613                0       -3.0372722
              3.3             -4.1                0                0       -61025.688                0       -49168.398                0       -4.9501734
              3.4             -4.1                0                0       -58229.578                0       -48235.359                0       -14.624922
              3.5             -4.1                0                0       -55383.547                0       -47235.281                0       -11.671642
              3.6             -4.1                0                0       -52538.773                0       -46193.418                0       -3.7416573
              3.7             -4.1                0                0       -49741.609                0       -44987.852                0        20.098854
              3.8             -4.1                0                0       -46930.461                0       -43593.652                0        15.317097
              3.9             -4.1                0                0       -44091.266                0       -42046.844                0        6.6814885
                4             -4.1                0                0         -41264.5                0       -40444.727                0       -6.2420082
              4.1             -4.1                0                0        -38490.48                0       -38589.688                0       -11.081034
              4.2             -4.1                0                0       -35763.414                0       -36627.086                0       -6.9607534
              4.3             -4.1                0                0       -33070.531                0       -34638.578                0        2.6424353
              4.4             -4.1                0                0       -30302.926                0       -32577.604                0        6.8507323
              4.5             -4.1                0                0       -27555.703                0       -30300.326                0        5.5448184
              4.6             -4.1                0                0       -24814.195                0       -27930.445                0        2.7201488
              4.7             -4.1                0                0       -22073.373                0       -25527.527                0        0.3997128
              4.8             -4.1                0                0       -19476.678                0       -22866.377                0        1.8922441
              4.9             -4.1                0                0       -16924.928                0       -20158.664                0        3.2596054
                5             -4.1                0                0       -14394.758                0        -17445.48                0        3.8316977
               -5               -4                0                0        -16058.85                0        20064.977                0      -0.82803261
             -4.9               -4                0                0       -18719.043                0        22733.074                0      -0.55787939
             -4.8               -4                0                0       -21297.869                0        25438.535                0      -0.81665671
             -4.7               -4                0                0       -23875.104                0        28147.885                0       -0.4090184
             -4.6               -4                0                0       -26545.438                0        30695.475                0      0.019493669
             -4.5               -4                0                0       -29282.297                0        33083.008                0      -0.41787744
             -4.4               -4                0                0       -32033.541                0        35263.012                0        1.5487683
             -4.3               -4                0                0       -34804.203                0         37343.27                0         3.605839
             -4.2               -4                0                0       -37592.293                0        39370.258                0        4.9156027
             -4.1               -4                0                0       -40351.711                0        41339.117                0        7.3490624
               -4               -4                0                0        -43111.73                0        43273.477                0        6.4676304
             -3.9               -4                0                0       -45933.336                0        44928.199                0        -8.353364
             -3.8               -4                0                0       -48772.938                0        46464.969                0       -22.856979
             -3.7               -4                0                0           -51585                0        47781.656                0       -28.964851
             -3.6               -4                0                0       -54401.562                0        49008.391                0        12.004518
             -3.5               -4                0                0       -57231.723                0        50046.023                0        26.714102
             -3.4               -4                0                0       -59947.047                0         50988.93                0        19.628876
             -3.3               -4                0                0        -62644.32                0        51873.898                0         1.310801
             -3.2               -4                0                0       -65378.641                0        52278.328                0        1.9442065
             -3.1               -4                0                0       -68125.688                0        52594.012                0        3.9603121
               -3               -4                0                0       -70797.086                0        52889.621                0        3.6212702
             -2.9               -4                0                0       -73370.414                0        53175.848                0        1.3099376
             -2.8               -4                0                0       -75934.242                0        53299.172                0      -0.97322071
             -2.7               -4                0                0       -78474.078                0        52986.051                0        -1.561264
             -2.6               -4                0                0       -80931.688                0        52585.156                0       -2.7239966
             -2.5               -4                0                0       -83244.758                0        52067.688                0       -3.9301744
             -2.4               -4                0                0       -85556.633                0        51506.766                0       -2.9704945
             -2.3               -4                0                0       -87854.641                0        50629.211                0       -8.2824764
             -2.2               -4                0                0       -90130.391                0        49476.109                0       -18.614351
             -2.1               -4                0                0       -92391.711                0        48283.531                0       -26.679502
               -2               -4                0                0       -94462.891                0        47139.617                0       -21.247608
             -1.9               -4                0                0       -96449.633                0        45995.688                0       -5.5003552
             -1.8               -4                0                0       -98388.883                0        44414.402                0        6.8857689
             -1.7               -4                0                0       -100298.08                0        42727.793                0        19.155312
             -1.6               -4                0                0       -101905.58                0        40833.844                0        15.945334
             -1.5               -4                0                0       -103475.19                0        38911.555                0        7.6038542
             -1.4               -4                0                0       -105015.67                0        36921.484                0       -2.5088365
             -1.3               -4                0                0       -106487.98                0         34554.07                0         2.165859
             -1.2               -4                0                0        -107943.7                0        32166.004                0        3.8267837
             -1.1               -4                0                0       -109296.73                0        29807.549                0        3.6689901
