           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              3.5             -4.5                0       -1112.2754                0        1876.5437                0         33060938                0
              3.6             -4.5                0        2086.0852                0       -3348.2898                0         33609360                0
              3.7             -4.5                0        10394.891                0       -3474.5391                0         34101080                0
              3.8             -4.5                0       -3589.5552                0        16222.162                0         34486972                0
              3.9             -4.5                0       -28980.855                0        34790.383                0         34602376                0
                4             -4.5                0       -41830.824                0        41393.227                0         34549848                0
              4.1             -4.5                0       -23635.146                0         24408.99                0         34231804                0
              4.2             -4.5                0        23045.688                0       -5666.2119                0         33541030                0
              4.3             -4.5                0         6511.042                0       -2009.9543                0         32687430                0
              4.4             -4.5                0        836.11963                0       -2474.9028                0         31667298                0
              4.5             -4.5                0         4768.875                0       -3951.9858                0         30478280                0
              4.6             -4.5                0        7905.2583                0       -6469.4253                0         29131158                0
              4.7             -4.5                0        4154.5381                0       -5834.3398                0         27627040                0
              4.8             -4.5                0       -3861.1978                0        4330.0054                0         25878762                0
              4.9             -4.5                0       -6068.2715                0        11870.804                0         23743722                0
                5             -4.5                0        -1494.505                0        7552.6797                0         21483102                0
               -5             -4.4                0        11720.904                0        15899.438                0         23524192                0
             -4.9             -4.4                0        23424.949                0        36479.301                0         25739608                0
             -4.8             -4.4                0        13166.233                0        15735.459                0         27551492                0
             -4.7             -4.4                0        3298.2412                0       -5.5441284                0         29098690                0
             -4.6             -4.4                0       -809.13336                0       -4542.0718                0         30460028                0
             -4.5             -4.4                0       -537.97241                0       -1292.4543                0         31642188                0
             -4.4             -4.4                0       -4806.9341                0       -8970.0996                0         32680312                0
             -4.3             -4.4                0       -9765.4551                0        -15702.63                0         33550302                0
             -4.2             -4.4                0       -15413.559                0        -21490.07                0         34252156                0
             -4.1             -4.4                0       -6503.1523                0       -9977.4307                0         34538036                0
               -4             -4.4                0        799.76135                0        1393.0007                0         34524068                0
             -3.9             -4.4                0       -2983.2793                0        2463.5417                0         34362396                0
             -3.8             -4.4                0        -17852.32                0       -6765.8325                0         34053012                0
             -3.7             -4.4                0       -22413.062                0       -14865.254                0         33529636                0
             -3.6             -4.4                0       -4669.9307                0       -4627.8257                0         32845326                0
             -3.5             -4.4                0         3838.345                0        6304.6182                0         32002862                0
             -3.4             -4.4                0        9765.3105                0        11371.801                0         30902852                0
             -3.3             -4.4                0        4365.0273                0         4084.458                0         29678458                0
             -3.2             -4.4                0       -5300.9521                0        5741.5645                0         28303776                0
             -3.1             -4.4                0       -8218.7168                0         9756.416                0         26844028                0
               -3             -4.4                0       -4657.1299                0        8749.6426                0         25317648                0
             -2.9             -4.4                0        5383.7969                0        2721.2603                0         23724628                0
             -2.8             -4.4                0        5457.7017                0        3781.7534                0         21905016                0
             -2.7             -4.4                0        2987.7739                0        9928.7988                0         20040758                0
             -2.6             -4.4                0        1869.0253                0        15709.137                0         18165194                0
             -2.5             -4.4                0        1181.1104                0          14579.1                0         16274628                0
             -2.4             -4.4                0        924.03052                0        6538.7207                0         14369064                0
             -2.3             -4.4                0       -2691.9995                0        8317.4268                0         12472476                0
             -2.2             -4.4                0       -6421.2241                0        13704.179                0         10607825                0
             -2.1             -4.4                0        -6183.312                0        7129.2451                0          8762375                0
               -2             -4.4                0       -1978.2627                0       -11407.343                0          6936131                0
             -1.9             -4.4                0       -1507.7507                0       -28349.844                0          5089431                0
             -1.8             -4.4                0        6995.3945                0        -39072.77                0          3297408                0
             -1.7             -4.4                0        3914.8435                0       -28201.574                0        1606966.2                0
             -1.6             -4.4                0        2101.0479                0       -17641.578                0       -8417.1562                0
             -1.5             -4.4                0        1554.0042                0       -7392.7734                0       -1548739.8                0
             -1.4             -4.4                0        1670.2495                0        1732.5112                0       -3009019.5                0
             -1.3             -4.4                0        400.96118                0        3424.0073                0         -4357716                0
             -1.2             -4.4                0        3379.5613                0        2487.3628                0         -5629892                0
             -1.1             -4.4                0        10606.055                0        -1077.418                0         -6825554                0
               -1             -4.4                0        20702.971                0       -8422.9756                0       -7950111.5                0
             -0.9             -4.4                0        23854.441                0       -16318.354                0         -8959655                0
             -0.8             -4.4                0        12356.356                0        -9225.334                0         -9805798                0
             -0.7             -4.4                0        2068.2202                0       -2345.2441                0        -10566531                0
             -0.6             -4.4                0       -1193.0681                0        860.55994                0        -11242644                0
             -0.5             -4.4                0        2572.4854                0        392.08139                0        -11834136                0
             -0.4             -4.4                0        1495.2861                0        5392.0889                0        -12296966                0
             -0.3             -4.4                0        605.91785                0        8592.5264                0        -12658484                0
             -0.2             -4.4                0         4481.249                0         5886.668                0        -12937163                0
             -0.1             -4.4                0        13121.279                0       -2725.4841                0        -13132997                0
                0             -4.4                0       -36962.281                0       -13330.874                0        -13245110                0
              0.1             -4.4                0       -13121.279                0       -2725.4841                0        -13132997                0
              0.2             -4.4                0        -4481.249                0         5886.668                0        -12937163                0
              0.3             -4.4                0       -605.91785                0        8592.5264                0        -12658484                0
              0.4             -4.4                0       -1495.2861                0        5392.0889                0        -12296966                0
              0.5             -4.4                0       -2572.4854                0        392.08139                0        -11834136                0
              0.6             -4.4                0        1193.0681                0        860.55994                0        -11242644                0
              0.7             -4.4                0       -2068.2202                0       -2345.2441                0        -10566531                0
              0.8             -4.4                0       -12356.356                0        -9225.334                0         -9805798                0
              0.9             -4.4                0       -23854.441                0       -16318.354                0         -8959655                0
                1             -4.4                0       -20702.971                0       -8422.9756                0       -7950111.5                0
              1.1             -4.4                0       -10606.055                0        -1077.418                0         -6825554                0
              1.2             -4.4                0       -3379.5613                0        2487.3628                0         -5629892                0
              1.3             -4.4                0       -400.96118                0        3424.0073                0         -4357716                0
              1.4             -4.4                0       -1670.2495                0        1732.5112                0       -3009019.5                0
              1.5             -4.4                0       -1554.0042                0       -7392.7734                0       -1548739.8                0
              1.6             -4.4                0       -2101.0479                0       -17641.578                0       -8417.1562                0
              1.7             -4.4                0       -3914.8435                0       -28201.574                0        1606966.2                0
              1.8             -4.4                0       -6995.3945                0        -39072.77                0          3297408                0
              1.9             -4.4                0        1507.7507                0       -28349.844                0          5089431                0
                2             -4.4                0        1978.2627                0       -11407.343                0          6936131                0
              2.1             -4.4                0         6183.312                0        7129.2451                0          8762375                0
              2.2             -4.4                0        6421.2241                0        13704.179                0         10607825                0
              2.3             -4.4                0        2691.9995                0        8317.4268                0         12472476                0
              2.4             -4.4                0       -924.03052                0        6538.7207                0         14369064                0
              2.5             -4.4                0       -1181.1104                0          14579.1                0         16274628                0
              2.6             -4.4                0       -1869.0253                0        15709.137                0         18165194                0
              2.7             -4.4                0       -2987.7739                0        9928.7988                0         20040758                0
              2.8             -4.4                0       -5457.7017                0        3781.7534                0         21905016                0
              2.9             -4.4                0       -5383.7969                0        2721.2603                0         23724628                0
                3             -4.4                0        4657.1299                0        8749.6426                0         25317648                0
              3.1             -4.4                0        8218.7168                0         9756.416                0         26844028                0
              3.2             -4.4                0        5300.9521                0        5741.5645                0         28303776                0
              3.3             -4.4                0       -4365.0273                0         4084.458                0         29678458                0
              3.4             -4.4                0       -9765.3105                0        11371.801                0         30902852                0
              3.5             -4.4                0        -3838.345                0        6304.6182                0         32002862                0
              3.6             -4.4                0        4669.9307                0       -4627.8257                0         32845326                0
              3.7             -4.4                0        22413.062                0       -14865.254                0         33529636                0
              3.8             -4.4                0         17852.32                0       -6765.8325                0         34053012                0
              3.9             -4.4                0        2983.2793                0        2463.5417                0         34362396                0
                4             -4.4                0       -799.76135                0        1393.0007                0         34524068                0
              4.1             -4.4                0        6503.1523                0       -9977.4307                0         34538036                0
              4.2             -4.4                0        15413.559                0        -21490.07                0         34252156                0
              4.3             -4.4                0        9765.4551                0        -15702.63                0         33550302                0
              4.4             -4.4                0        4806.9341                0       -8970.0996                0         32680312                0
              4.5             -4.4                0        537.97241                0       -1292.4543                0         31642188                0
              4.6             -4.4                0        809.13336                0       -4542.0718                0         30460028                0
              4.7             -4.4                0       -3298.2412                0       -5.5441284                0         29098690                0
              4.8             -4.4                0       -13166.233                0        15735.459                0         27551492                0
              4.9             -4.4                0       -23424.949                0        36479.301                0         25739608                0
                5             -4.4                0       -11720.904                0        15899.438                0         23524192                0
               -5             -4.3                0        12442.338                0        13441.027                0         25471370                0
             -4.9             -4.3                0        13143.817                0        19606.551                0         27383048                0
             -4.8             -4.3                0        9001.6924                0        13559.578                0         28979792                0
             -4.7             -4.3                0        2996.5383                0        8092.4741                0         30419714                0
             -4.6             -4.3                0       -1460.2708                0       -247.07378                0         31638628                0
             -4.5             -4.3                0       -163.74104                0        2519.3345                0         32671340                0
             -4.4             -4.3                0       -6656.0229                0       -4892.2559                0         33546708                0
             -4.3             -4.3                0        -19816.26                0       -20779.514                0         34265804                0
             -4.2             -4.3                0       -16322.789                0       -28594.062                0         34586476                0
             -4.1             -4.3                0       -11721.034                0       -8619.0693                0         34556416                0
               -4             -4.3                0       -10922.523                0       -4483.9072                0         34305300                0
             -3.9             -4.3                0       -9523.6709                0       -2266.8013                0         33908608                0
             -3.8             -4.3                0       -7524.4741                0        -1967.755                0         33366340                0
             -3.7             -4.3                0       -12019.662                0       -7549.5908                0         32683258                0
             -3.6             -4.3                0       -2958.2261                0        570.94702                0         31744180                0
             -3.5             -4.3                0        5749.4673                0        8248.8447                0         30573284                0
             -3.4             -4.3                0        3129.9353                0        3572.2468                0         29278004                0
             -3.3             -4.3                0       -10816.869                0       -13458.907                0         27858338                0
             -3.2             -4.3                0       -16971.664                0       -13132.719                0         26283940                0
             -3.1             -4.3                0       -13116.367                0        -10060.58                0         24627648                0
               -3             -4.3                0       -3423.3892                0       -4505.1162                0         22847872                0
             -2.9             -4.3                0        1544.0674                0        5707.5552                0         20898492                0
             -2.8             -4.3                0       -611.41394                0        4462.5786                0         18910736                0
             -2.7             -4.3                0       -2167.8403                0        6710.7593                0         16899484                0
             -2.6             -4.3                0       -4143.0991                0        7453.8213                0         14873816                0
             -2.5             -4.3                0       -4241.7891                0        9625.7148                0         12845978                0
             -2.4             -4.3                0       -3411.1895                0          6183.29                0         10806323                0
             -2.3             -4.3                0       -3725.4873                0        8015.9302                0          8779780                0
             -2.2             -4.3                0       -2247.0513                0        9544.9541                0          6788745                0
             -2.1             -4.3                0        1568.9714                0        460.55713                0          4797797                0
               -2             -4.3                0        682.62305                0       -7110.8828                0        2806695.5                0
             -1.9             -4.3                0       -3175.2937                0       -11039.826                0        882256.75                0
             -1.8             -4.3                0        2735.4067                0        -17489.35                0       -952142.12                0
             -1.7             -4.3                0        13908.949                0       -28097.123                0       -2712445.8                0
             -1.6             -4.3                0        20264.246                0       -30765.928                0         -4386003                0
             -1.5             -4.3                0        15546.577                0       -16223.707                0       -5958382.5                0
             -1.4             -4.3                0        11500.566                0       -2710.9683                0       -7452488.5                0
             -1.3             -4.3                0        6128.8569                0        4042.1104                0         -8847669                0
             -1.2             -4.3                0         5005.041                0        8167.0435                0        -10166331                0
             -1.1             -4.3                0        1063.7344                0        6568.9761                0        -11393897                0
               -1             -4.3                0        629.19727                0       -572.81665                0        -12531222                0
             -0.9             -4.3                0        3183.3257                0       -4691.8418                0        -13532275                0
             -0.8             -4.3                0        3910.8574                0       -2744.0693                0        -14391664                0
             -0.7             -4.3                0        3457.3394                0       -6505.3359                0        -15182185                0
             -0.6             -4.3                0       -288.55298                0       -3337.1306                0        -15849544                0
             -0.5             -4.3                0        2785.3687                0       -3446.3704                0        -16430694                0
             -0.4             -4.3                0        1744.9027                0        2161.0767                0        -16906512                0
             -0.3             -4.3                0        1193.4274                0        6071.5625                0        -17290666                0
             -0.2             -4.3                0        10207.095                0        5028.9858                0        -17569330                0
             -0.1             -4.3                0        29616.617                0         1449.792                0        -17738876                0
                0             -4.3                0        -53395.25                0       -5004.2085                0        -17827854                0
              0.1             -4.3                0       -29616.617                0         1449.792                0        -17738876                0
              0.2             -4.3                0       -10207.095                0        5028.9858                0        -17569330                0
              0.3             -4.3                0       -1193.4274                0        6071.5625                0        -17290666                0
              0.4             -4.3                0       -1744.9027                0        2161.0767                0        -16906512                0
              0.5             -4.3                0       -2785.3687                0       -3446.3704                0        -16430694                0
              0.6             -4.3                0        288.55298                0       -3337.1306                0        -15849544                0
              0.7             -4.3                0       -3457.3394                0       -6505.3359                0        -15182185                0
              0.8             -4.3                0       -3910.8574                0       -2744.0693                0        -14391664                0
              0.9             -4.3                0       -3183.3257                0       -4691.8418                0        -13532275                0
                1             -4.3                0       -629.19727                0       -572.81665                0        -12531222                0
              1.1             -4.3                0       -1063.7344                0        6568.9761                0        -11393897                0
              1.2             -4.3                0        -5005.041                0        8167.0435                0        -10166331                0
              1.3             -4.3                0       -6128.8569                0        4042.1104                0         -8847669                0
              1.4             -4.3                0       -11500.566                0       -2710.9683                0       -7452488.5                0
              1.5             -4.3                0       -15546.577                0       -16223.707                0       -5958382.5                0
              1.6             -4.3                0       -20264.246                0       -30765.928                0         -4386003                0
              1.7             -4.3                0       -13908.949                0       -28097.123                0       -2712445.8                0
              1.8             -4.3                0       -2735.4067                0        -17489.35                0       -952142.12                0
              1.9             -4.3                0        3175.2937                0       -11039.826                0        882256.75                0
                2             -4.3                0       -682.62305                0       -7110.8828                0        2806695.5                0
              2.1             -4.3                0       -1568.9714                0        460.55713                0          4797797                0
              2.2             -4.3                0        2247.0513                0        9544.9541                0          6788745                0
              2.3             -4.3                0        3725.4873                0        8015.9302                0          8779780                0
              2.4             -4.3                0        3411.1895                0          6183.29                0         10806323                0
              2.5             -4.3                0        4241.7891                0        9625.7148                0         12845978                0
              2.6             -4.3                0        4143.0991                0        7453.8213                0         14873816                0
              2.7             -4.3                0        2167.8403                0        6710.7593                0         16899484                0
              2.8             -4.3                0        611.41394                0        4462.5786                0         18910736                0
              2.9             -4.3                0       -1544.0674                0        5707.5552                0         20898492                0
                3             -4.3                0        3423.3892                0       -4505.1162                0         22847872                0
              3.1             -4.3                0        13116.367                0        -10060.58                0         24627648                0
              3.2             -4.3                0        16971.664                0       -13132.719                0         26283940                0
              3.3             -4.3                0        10816.869                0       -13458.907                0         27858338                0
              3.4             -4.3                0       -3129.9353                0        3572.2468                0         29278004                0
              3.5             -4.3                0       -5749.4673                0        8248.8447                0         30573284                0
              3.6             -4.3                0        2958.2261                0        570.94702                0         31744180                0
              3.7             -4.3                0        12019.662                0       -7549.5908                0         32683258                0
              3.8             -4.3                0        7524.4741                0        -1967.755                0         33366340                0
              3.9             -4.3                0        9523.6709                0       -2266.8013                0         33908608                0
                4             -4.3                0        10922.523                0       -4483.9072                0         34305300                0
              4.1             -4.3                0        11721.034                0       -8619.0693                0         34556416                0
              4.2             -4.3                0        16322.789                0       -28594.062                0         34586476                0
              4.3             -4.3                0         19816.26                0       -20779.514                0         34265804                0
              4.4             -4.3                0        6656.0229                0       -4892.2559                0         33546708                0
              4.5             -4.3                0        163.74104                0        2519.3345                0         32671340                0
              4.6             -4.3                0        1460.2708                0       -247.07378                0         31638628                0
              4.7             -4.3                0       -2996.5383                0        8092.4741                0         30419714                0
              4.8             -4.3                0       -9001.6924                0        13559.578                0         28979792                0
              4.9             -4.3                0       -13143.817                0        19606.551                0         27383048                0
                5             -4.3                0       -12442.338                0        13441.027                0         25471370                0
               -5             -4.2                0        6255.7632                0        928.80811                0         27133408                0
             -4.9             -4.2                0        1761.5708                0        2042.5273                0         28774660                0
             -4.8             -4.2                0        716.36023                0        2564.5684                0         30225596                0
             -4.7             -4.2                0       -682.29541                0       -3747.5952                0         31496238                0
             -4.6             -4.2                0       -3527.7129                0       -4446.6675                0         32602142                0
             -4.5             -4.2                0       -7103.0107                0        3622.1323                0         33543182                0
             -4.4             -4.2                0       -6383.3774                0        9758.7227                0         34266480                0
             -4.3             -4.2                0         -5135.96                0       -25554.709                0         34597016                0
             -4.2             -4.2                0        2586.1992                0       -38619.672                0         34567424                0
             -4.1             -4.2                0       -3252.5625                0       -13552.381                0         34356088                0
               -4             -4.2                0       -16069.873                0       -3431.7188                0         33906124                0
             -3.9             -4.2                0       -27829.648                0       -8444.3955                0         33286256                0
             -3.8             -4.2                0       -38989.109                0       -15375.148                0         32520810                0
             -3.7             -4.2                0       -45004.598                0       -21179.824                0         31598890                0
             -3.6             -4.2                0        1851.5737                0        2784.0142                0         30320154                0
             -3.5             -4.2                0         2261.009                0         767.0448                0         28921668                0
             -3.4             -4.2                0         -9292.71                0       -13301.287                0         27421822                0
             -3.3             -4.2                0        -31786.07                0       -40076.293                0         25806884                0
             -3.2             -4.2                0       -32683.828                0       -40067.961                0         24032418                0
             -3.1             -4.2                0       -16348.104                0       -15120.295                0         22057176                0
               -3             -4.2                0       -4753.3701                0        3760.6416                0         20000212                0
             -2.9             -4.2                0       -1593.0306                0        7948.4248                0         17904892                0
             -2.8             -4.2                0       -4620.2925                0        2423.6252                0         15771777                0
             -2.7             -4.2                0       -4164.1348                0        5773.4082                0         13616960                0
             -2.6             -4.2                0       -4126.8062                0        7618.0752                0         11447724                0
             -2.5             -4.2                0       -4508.3062                0        7957.6177                0          9264076                0
             -2.4             -4.2                0       -4991.5444                0        6781.2974                0        7068476.5                0
             -2.3             -4.2                0       -2004.0925                0        8667.8721                0          4911983                0
             -2.2             -4.2                0        2743.5366                0        758.49683                0        2749973.8                0
             -2.1             -4.2                0        4560.2031                0       -3880.7964                0           652710                0
               -2             -4.2                0        3405.2983                0       -4877.5674                0       -1377881.1                0
             -1.9             -4.2                0       -721.17419                0       -2231.8323                0       -3341810.8                0
             -1.8             -4.2                0        1219.5513                0       -2416.1377                0         -5216565                0
             -1.7             -4.2                0        7664.5459                0       -6822.1348                0       -7017396.5                0
             -1.6             -4.2                0        17284.068                0       -14730.975                0         -8748682                0
             -1.5             -4.2                0        30078.125                0        -26142.67                0        -10410419                0
             -1.4             -4.2                0        29040.703                0       -18354.787                0        -11957396                0
             -1.3             -4.2                0         14888.59                0       -5992.6021                0        -13365677                0
             -1.2             -4.2                0        1591.4011                0        2149.4844                0        -14661411                0
             -1.1             -4.2                0       -7047.8008                0        5061.3726                0        -15868384                0
               -1             -4.2                0       -11029.002                0        2743.0532                0        -16986594                0
             -0.9             -4.2                0       -9072.2236                0        2400.4004                0        -17979160                0
             -0.8             -4.2                0       -4783.8379                0        6648.2446                0        -18845042                0
             -0.7             -4.2                0       -1676.5015                0        5187.0532                0        -19642056                0
             -0.6             -4.2                0        249.77783                0       -1983.1697                0        -20370202                0
             -0.5             -4.2                0        2254.2473                0       -11084.724                0        -21003822                0
             -0.4             -4.2                0        2331.2927                0       -5003.6836                0        -21478374                0
             -0.3             -4.2                0        9471.7227                0        410.02661                0        -21786488                0
             -0.2             -4.2                0        20981.256                0        2948.9297                0        -22014032                0
             -0.1             -4.2                0        36859.891                0        2613.0264                0        -22161008                0
                0             -4.2                0       -57107.637                0       -597.68463                0        -22227422                0
              0.1             -4.2                0       -36859.891                0        2613.0264                0        -22161008                0
              0.2             -4.2                0       -20981.256                0        2948.9297                0        -22014032                0
              0.3             -4.2                0       -9471.7227                0        410.02661                0        -21786488                0
              0.4             -4.2                0       -2331.2927                0       -5003.6836                0        -21478374                0
              0.5             -4.2                0       -2254.2473                0       -11084.724                0        -21003822                0
              0.6             -4.2                0       -249.77783                0       -1983.1697                0        -20370202                0
              0.7             -4.2                0        1676.5015                0        5187.0532                0        -19642056                0
              0.8             -4.2                0        4783.8379                0        6648.2446                0        -18845042                0
              0.9             -4.2                0        9072.2236                0        2400.4004                0        -17979160                0
                1             -4.2                0        11029.002                0        2743.0532                0        -16986594                0
              1.1             -4.2                0        7047.8008                0        5061.3726                0        -15868384                0
              1.2             -4.2                0       -1591.4011                0        2149.4844                0        -14661411                0
              1.3             -4.2                0        -14888.59                0       -5992.6021                0        -13365677                0
              1.4             -4.2                0       -29040.703                0       -18354.787                0        -11957396                0
              1.5             -4.2                0       -30078.125                0        -26142.67                0        -10410419                0
              1.6             -4.2                0       -17284.068                0       -14730.975                0         -8748682                0
              1.7             -4.2                0       -7664.5459                0       -6822.1348                0       -7017396.5                0
              1.8             -4.2                0       -1219.5513                0       -2416.1377                0         -5216565                0
              1.9             -4.2                0        721.17419                0       -2231.8323                0       -3341810.8                0
                2             -4.2                0       -3405.2983                0       -4877.5674                0       -1377881.1                0
              2.1             -4.2                0       -4560.2031                0       -3880.7964                0           652710                0
              2.2             -4.2                0       -2743.5366                0        758.49683                0        2749973.8                0
